ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption,number_clicked
035,E,0,0.101963,5B,0.133461,0,-0.05781086023862986,,,
035,E,0,0.5664558,2B,0.4661654999999999,0,-0.012613074524344079,,,
035,E,0,0.5996265,5B,0.033537,0,0.0037468897613701646,,,
035,E,0,0.6997547,5A,0.1000556,0,0.03581338976137016,,,
035,E,0,0.7663937,8A,0.0677394999999999,0,0.026409889761370153,,,
035,E,0,0.9665089,5A,0.1989098,0,0.05095013976137016,,,
035,E,0,1.199547,5B,0.1997470000000001,0,0.02515388976137012,,,
035,E,0,1.446266,2B,0.2444549999999998,0,0.01591443976137017,,,
035,E,0,2.510273,2A,1.0559490000000002,0,-0.1318200426710623,,,
035,E,0,2.943155,5A,0.443613,0,-0.0095586727386298,,,
035,E,0,2.976891,2B,0.0334959999999999,0,0.010743389761370237,,,
035,E,0,3.010387,5B,0.0329329999999998,0,-0.03425511023862993,,,
035,E,0,3.565447,2B,0.5444499999999999,0,0.023661417539147953,,,
035,E,0,3.925432,6B,0.1997729999999999,0,0.06825508976137014,,,
035,E,0,4.48715,6A,0.3328889999999997,0,0.039700539761370134,,,
035,E,0,5.109306,2B,0.5779189999999996,0,0.04543467547565587,,,
035,E,0,5.50009,2A,0.3993400000000005,0,0.018515801526076053,,,
035,E,0,6.408644,4B,0.0224679999999999,0,-0.05428979205681164,,,
035,E,0,6.431112,7B,0.0222290000000002,0,-0.04390611023862978,,,
035,E,0,6.498056,5A,0.0218109999999995,0,-0.13575611023862977,,,
035,E,0,6.786449,5B,0.1557310000000002,0,0.019604827261370195,,,
035,E,0,6.808428,2B,0.0221629999999999,0,0.02590288976137023,,,
035,E,0,6.852533,5B,0.0442469999999994,0,0.02892813976137021,,,
035,E,0,6.941782,2B,0.0892750000000006,0,0.04689701476137026,,,
035,E,0,7.141314,9A,0.167021,0,0.08932908976137019,,,
035,E,0,7.574469,6A,0.0331910000000004,0,0.04383938976137025,,,
035,E,0,8.396591,2A,0.0224119999999992,0,0.09957988976137022,,,
035,E,0,9.029528,7B,0.1332090000000008,0,-0.009595860238629794,,,
035,E,0,9.062851,7A,0.0333690000000004,0,-0.1920381102386297,,,
035,E,0,9.429184,4B,0.3559229999999989,0,-0.17584538296590255,,,
035,E,0,9.718266,2B,0.0222490000000004,0,-0.03790161023862981,,,
035,E,0,9.740515,5B,0.0221559999999989,0,-0.007369110238629961,,,
035,E,0,9.762671,2B,0.0227900000000005,0,0.07222088976137009,,,
035,E,0,9.808582,5B,0.0437279999999997,0,-0.012351110238629892,,,
035,E,0,10.0627,2B,0.2663810000000008,0,0.04611848976137014,,,
035,E,0,10.32913,9A,0.2332999999999998,0,0.14018788976137023,,,
035,E,0,10.56188,6B,0.0335499999999999,0,0.06643038976137006,,,
035,E,0,10.9728,3A,0.0225100000000004,0,-0.00894757177709132,,,
035,E,0,11.23919,3B,0.2667199999999994,0,-0.05473794357196319,,,
035,E,0,11.8084,2A,0.2436399999999992,0,0.1335389897613702,,,
035,E,0,12.0392,4B,0.1664499999999993,0,-0.009233710238629822,,,
035,E,0,12.20566,4A,0.0332799999999995,0,-0.1881626102386298,,,
035,E,0,12.9167,1B,0.0223300000000001,0,-0.08881777690529646,,,
035,E,0,13.38351,4B,0.2223799999999993,0,-0.015914294449156142,,,
035,E,0,13.98279,7B,0.2003500000000002,0,-0.014215151905296541,,,
035,E,0,14.11598,2A,0.022499999999999,0,0.06868322309470358,,,
035,E,0,14.3384,2B,0.0350000000000001,0,0.11867638976137007,,,
035,E,0,14.67217,9A,0.3312799999999996,0,0.10597173976137016,,,
035,E,0,14.77119,6B,0.0333199999999997,0,0.06808963976137017,,,
035,E,0,15.32664,3A,0.4119399999999995,0,0.07580162309470352,,,
035,E,0,15.34986,6B,0.0214400000000001,0,-0.06204111023862979,,,
035,E,0,15.83792,5B,0.0226299999999994,0,0.1052999230947035,,,
035,E,0,16.91483,7B,0.0335999999999998,0,-0.09570122134974092,,,
035,E,0,17.182,2A,0.0324799999999996,0,-0.00842211023862971,,,
035,E,0,17.31473,5A,0.0337099999999992,0,0.02685638976137006,,,
035,E,0,17.44856,2B,0.1224500000000006,0,0.04928828976137019,,,
035,E,0,17.53756,5B,0.0882299999999993,0,0.05855663976137021,,,
035,E,0,17.55912,2B,0.0224299999999999,0,0.10036538976137033,,,
