ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,click_duration?,distance_to_aoi,controller_direction(pointing)_angle,controller_duration_on_AOI,duration_time_until_first fixation
041,1,0,210,210.0073,PB,5.974100000000021,0,-0.4197030913327259,,,,,
041,1,0,210,212.873,2A,0.3331000000000017,0,-0.3516645219633566,,,,,
041,1,0,210,213.2061,5A,0.6665000000000134,0,-0.19128787196335656,,,,,
041,1,0,210,213.9066,2A,0.3995999999999924,0,-0.03360151363002325,,,,,
041,1,0,210,214.6715,PB,0.4360999999999819,0,-0.18928842784570954,,,,,
041,1,0,210,215.3528,7A,0.0680999999999869,0,-0.2136092219633566,,,,,
041,1,0,210,215.4886,2A,0.0661000000000058,0,-0.2796137219633566,,,,,
041,1,0,210,215.7932,PB,3.011499999999984,0,-0.5163328139633564,,,,,
041,1,0,210,219.1594,1A,0.3600999999999885,0,-0.35610277965566434,,,,,
041,1,0,210,221.1993,4A,0.0463000000000022,0,-0.11421872196335658,,,,,
041,1,0,210,221.4854,7B,0.066599999999994,0,-0.059963388630023186,,,,,
041,1,0,210,221.7359,5A,0.1669000000000267,0,-0.024817621963356684,,,,,
041,1,0,210,222.169,4B,0.0996999999999843,0,0.008792611369976703,,,,,
041,1,0,210,222.3022,1B,0.1995000000000004,0,0.030528778036643407,,,,,
041,1,0,210,222.5357,1A,0.2463000000000192,0,0.0325308405366434,,,,,
041,1,0,210,222.9902,PB,5.342800000000011,1,-0.41692994570764885,,,,,
041,1,0,210,228.5609,4B,0.1614999999999895,0,-0.4144772219633566,,,,,
041,1,0,210,228.7224,7A,0.0660000000000025,0,-0.42198122196335663,,,,,
041,1,0,210,228.8218,4B,0.2330000000000041,0,-0.31653172196335655,,,,,
041,1,0,210,229.2883,PB,0.4998999999999967,0,-0.2680009469633566,,,,,
041,1,0,210,229.9945,4B,0.1271000000000128,0,-0.38913888863002327,,,,,
041,1,0,210,230.1216,7A,0.0936000000000092,0,-0.41624922196335656,,,,,
041,1,0,210,230.987,PB,3.398600000000016,0,-0.4661050630229592,,,,,
041,1,0,210,234.5918,4B,0.1611000000000046,0,-0.331174793391928,,,,,
041,1,0,210,234.7529,7A,0.0661999999999807,0,-0.34790347196335647,,,,,
041,1,0,210,234.8191,5A,0.266600000000011,0,-0.31978315946335656,,,,,
041,1,0,210,235.4191,9B,0.200000000000017,0,-0.13877130529668993,,,,,
041,1,0,210,235.9186,3A,0.3343000000000131,0,0.1354111780366434,,,,,
041,1,0,210,236.3187,8B,0.0661999999999807,0,0.14338027803664333,,,,,
041,1,0,210,236.4852,5B,0.533600000000007,0,-0.06877850321335663,,,,,
041,1,0,210,237.085,8B,0.1012000000000057,0,0.06074594470331007,,,,,
041,1,0,210,237.2517,5B,0.1664000000000101,0,0.15699257803664332,,,,,
041,1,0,210,237.4181,8B,1.7672999999999774,1,0.19071520256494529,,,,,
041,1,0,210,239.3851,7B,0.0991999999999961,0,0.11850577803664349,,,,,
041,1,0,210,239.5509,8B,0.2003999999999735,0,0.014281861369976778,,,,,
041,1,0,210,239.7513,5B,0.0998000000000161,0,-0.08515588863002321,,,,,
041,1,0,210,239.9177,8B,0.1004000000000076,0,-0.11942972196335659,,,,,
