ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,click_duration?,distance_to_aoi,controller_direction(pointing)_angle,controller_duration_on_AOI,duration_time_until_first fixation
010,0,1,480,482.144,2A,0.5323999999999955,0,0.22881717572849675,,,,,
010,0,1,480,484.1422,1B,0.1001999999999725,0,0.03800496739516346,,,,,
010,0,1,480,484.3091,4B,0.2001000000000203,0,0.13643938406183023,,,,,
010,0,1,480,484.6093,5A,0.2335999999999671,0,0.13563544358563964,,,,,
010,0,1,480,485.2419,6A,1.1330000000000382,0,0.17087080072849672,,,,,
010,0,1,480,486.3749,9A,0.3336999999999648,0,0.16809860072849675,,,,,
010,0,1,480,486.8409,8B,0.2339000000000055,0,0.01425944358563967,,,,,
010,0,1,480,487.0748,5B,0.2008000000000152,0,-0.02583661593816992,,,,,
010,0,1,480,487.6744,4B,0.2665000000000077,0,0.05383955072849678,,,,,
010,0,1,480,488.8743,2A,1.2217999999999734,0,0.30309572141815194,,,,,
010,0,1,480,494.1268,2B,0.1999999999999886,0,0.41576965556720635,,,,,
010,0,1,480,495.9262,2A,0.1333000000000197,0,0.19717205072849664,,,,,
010,0,1,480,496.2593,2B,0.0674000000000205,0,0.014283800728496887,,,,,
010,0,1,480,496.3267,5B,0.4664999999999963,0,0.2777938721570682,,,,,
010,0,1,480,497.0924,5A,0.3007999999999811,0,0.16659513406183,,,,,
010,0,1,480,497.3932,7B,0.265700000000038,0,0.10701248822849674,,,,,
010,0,1,480,500.0806,5B,0.2660999999999944,0,-0.0008736992715033254,,,,,
010,0,1,480,500.5472,8B,0.0996000000000094,0,-0.05140153260483663,,,,,
010,0,1,480,500.8468,5B,0.4663000000000465,0,0.019491122157068195,,,,,
010,0,1,480,501.5468,8B,0.0996999999999843,0,0.19656913406183,,,,,
010,0,1,480,501.88,6A,0.6662000000000035,0,0.3938349507284967,,,,,
010,0,1,480,502.9793,8B,0.1998999999999569,0,0.1907365907284967,,,,,
010,0,1,480,505.1123,6A,0.3326000000000135,0,0.5074990007284967,,,,,
010,0,1,480,505.7444,8B,0.5334000000000287,1,0.06333469229476178,,,,,
