ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,active_disruption,passive_disruption,duration_time_until_first_fixation
023,0,0,30,30.03328,2B,0.1995399999999989,0,-0.3251695154731531,0,2.696929602937957,1.0,0.0,0,0,0.03328000000000131
023,0,0,30,31.26433,PB,1.510559999999998,0,-0.5468470917889425,0,2.4995589015745954,0.0,0.0,0,0,1.264330000000001
023,0,0,30,36.21914,7A,0.2226099999999959,0,-0.48581586547315314,0,7.385197547397948,3.0,-1.0,0,0,6.219140000000003
023,0,0,30,36.46334,5A,0.1780699999999981,0,-0.24798082797315307,0,4.5458321178274055,2.0,0.0,0,0,6.463340000000002
023,0,0,30,36.64141,2B,0.3568799999999967,0,-0.28127284239623,0,3.072178228412895,1.0,0.0,0,0,6.6414100000000005
023,0,0,30,37.16486,5A,0.3317800000000019,0,-0.1554326654731531,0,4.568375299958954,2.0,0.0,0,0,7.164859999999997
023,0,0,30,37.53064,5B,0.2333399999999983,0,0.030691734526846766,0,4.4079568457133576,2.0,0.0,0,0,7.530639999999998
023,0,0,30,37.96368,2B,1.2331300000000027,0,0.09176655885117121,0,2.667641708067383,1.0,0.0,0,0,7.9636799999999965
023,0,0,30,39.5297,5B,0.0998400000000003,0,0.13121650119351352,0,4.424091646010991,2.0,0.0,0,0,9.529699999999998
023,0,0,30,41.16209,1B,0.1328400000000016,0,0.09147110952684695,0,4.132204244642508,1.0,-1.0,1,0,11.16209
023,0,0,30,41.52744,PB,1.8551800000000045,0,-0.4154728086830296,0,2.7631181456289724,0.0,0.0,0,0,11.527439999999999
023,0,0,30,44.69329,6A,0.467649999999999,0,0.04555098452684687,0,4.284714278148561,2.0,1.0,0,0,14.693289999999998
023,0,0,30,45.32697,2B,0.3981999999999956,0,-0.08768747380648646,0,2.6809089712886713,1.0,0.0,0,0,15.326970000000003
023,0,0,30,45.72517,5B,0.3002800000000007,0,-0.0824628765842642,0,4.245498745030365,2.0,0.0,0,0,15.725169999999999
023,0,0,30,46.02545,5A,0.0995600000000038,0,0.04393690119351357,0,4.4980015114290195,2.0,0.0,0,0,16.02545
023,0,0,30,46.12501,2B,0.0668699999999944,0,0.01810848452684688,0,2.643623168263902,1.0,0.0,0,0,16.125010000000003
023,0,0,30,46.19188,5A,0.6666600000000003,0,0.04741128452684692,0,4.448572000505719,2.0,0.0,0,0,16.191879999999998
023,0,0,30,46.89173,2A,0.2665499999999952,0,0.25229379702684696,0,2.836136309863032,1.0,0.0,0,0,16.891730000000003
023,0,0,30,47.72436,4A,0.1335600000000028,0,0.34994735952684664,0,5.8909768405460525,2.0,-1.0,0,0,17.724359999999997
023,0,0,30,48.79032,1A,0.0783399999999971,0,0.47348440119351354,0,4.990239882290202,1.0,-1.0,1,0,18.79032
023,0,0,30,49.13484,4A,0.0897199999999998,0,0.13631309166970404,0,5.8761190683731925,2.0,-1.0,0,0,19.134839999999997
023,0,0,30,49.69009,1B,0.3001399999999989,0,0.38727901230462475,0,4.128022038905817,1.0,-1.0,1,0,19.690089999999998
023,0,0,30,50.15678,2A,0.3999400000000008,0,0.3201271928601802,0,2.8475622861929093,1.0,0.0,0,0,20.156779999999998
023,0,0,30,50.58965,1B,0.4902999999999977,0,0.4533035754359377,0,4.0814968563098715,1.0,-1.0,1,0,20.58965
023,0,0,30,51.75645,2B,0.2661099999999976,0,0.2627737345268469,0,2.690743156771524,1.0,0.0,0,0,21.75645
023,0,0,30,52.15564,6A,0.1007999999999995,0,0.43348090119351373,0,4.699113259964574,2.0,1.0,0,0,22.15564
023,0,0,30,52.25644,9B,0.0657899999999998,0,0.36975523452684667,0,6.578902748331932,3.0,1.0,0,0,22.256439999999998
023,0,0,30,52.35585,6B,0.066120000000005,0,0.40918773452684665,0,5.0109984837198205,2.0,1.0,0,0,22.355849999999997
023,0,0,30,52.48896,3A,0.0666200000000003,0,0.35991298452684695,0,2.9877283767764213,1.0,1.0,0,0,22.48896
023,0,0,30,52.82204,3B,0.6998899999999963,0,0.5135982107173233,0,3.3512324064556434,1.0,1.0,0,0,22.82204
023,0,0,30,53.92192,3A,0.2331000000000003,0,0.5447656630982755,0,2.9192515293028762,1.0,1.0,0,0,23.92192
023,0,0,30,54.18873,6A,0.3327099999999987,0,0.23741183452684692,0,4.559049996635502,2.0,1.0,0,0,24.18873
023,0,0,30,54.68826,2B,0.1993399999999994,0,0.390944484526847,0,2.667343773541194,1.0,0.0,0,0,24.68826
023,0,0,30,55.55339,PB,1.5224600000000024,1,-0.2980430183467163,0,2.696880897020133,0.0,0.0,0,0,25.55339
