ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
004,C,420,422.3752,PB,4.04770000000002,,,,
004,C,420,423.4146,5A,0.0664999999999622,,,,
004,C,420,423.9472,9A,0.0337999999999851,,,,
004,C,420,424.5133,6A,0.499499999999955,,,,
004,C,420,424.5465,9A,0.0336000000000353,,,,
004,C,420,424.5801,8B,0.0331999999999652,,,,
004,C,420,424.88,5B,0.3009000000000128,,,,
004,C,420,425.0471,2B,0.0330000000000154,,,,
004,C,420,425.1461,7A,0.0663999999999873,,,,
004,C,420,429.4674,PB,3.846900000000005,,,,
004,C,420,429.9401,7B,0.0219000000000164,,,,
004,C,420,430.0114,5A,0.0808000000000106,,,,
004,C,420,430.0428,2B,0.021000000000015,,,,
004,C,420,430.3003,5A,0.2699999999999818,,,,
004,C,420,430.3338,8B,0.0332000000000221,,,,
004,C,420,430.667,6A,0.1331000000000131,,,,
004,C,420,430.766,9B,0.0339999999999918,,,,
004,C,420,431.1671,6B,0.2332999999999856,,,,
004,C,420,431.4996,2B,0.1319000000000301,,,,
004,C,420,431.5667,7B,0.0339999999999918,,,,
004,C,420,431.6007,2A,0.0326000000000021,,,,
004,C,420,432.4319,4A,0.1666000000000167,,,,
004,C,420,433.1324,5B,0.3665000000000304,,,,
004,C,420,433.8313,6A,0.2331000000000358,,,,
004,C,420,433.8974,9A,0.065999999999974,,,,
004,C,420,433.9307,6A,0.0337999999999851,,,,
004,C,420,433.9976,9A,0.0663999999999873,,,,
004,C,420,434.2642,6A,0.1660999999999717,,,,
004,C,420,446.9303,PB,3.1147999999999456,,,,
004,C,420,447.3414,7A,0.0472000000000321,,,,
004,C,420,447.3629,5A,0.0274999999999749,,,,
004,C,420,447.8813,8B,0.0330999999999903,,,,
004,C,420,448.2808,6A,0.3672000000000253,,,,
004,C,420,449.9883,PB,3.511600000000044,,,,
