ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,click_duration?,distance_to_aoi,controller_direction(pointing)_angle,controller_duration_on_AOI,duration_time_until_first fixation
032,1,0,90,90.00683,PB,2.4653299999999945,0,-0.6139369295760219,,,,,
032,1,0,90,92.22715,2A,0.2005900000000053,0,-0.11806305197185529,,,,,
032,1,0,90,92.49426,5B,0.266130000000004,0,-0.03879946863852188,,,,,
032,1,0,90,92.79397,3A,0.432699999999997,0,0.018112781361478144,,,,,
032,1,0,90,93.22667,6A,0.233860000000007,0,-0.033901147209950376,,,,,
032,1,0,90,93.76022,3A,0.0656699999999972,0,0.06251728136147827,,,,,
032,1,0,90,93.82589,6A,0.5669400000000024,0,0.12182745783206637,,,,,
032,1,0,90,94.39283,3B,0.4327200000000033,0,0.23462320443840118,,,,,
032,1,0,90,94.99263,5B,0.7678899999999942,0,0.1892047378832173,,,,,
032,1,0,90,96.05894,3B,0.8996899999999926,1,0.3554807628429597,,,,,
032,1,0,90,97.45795,4B,0.2000699999999966,0,0.2655569480281448,,,,,
032,1,0,90,97.65802,7A,0.2331600000000122,0,0.07759149564719237,,,,,
032,1,0,90,97.9578,1B,0.2995999999999981,0,-0.0392081630829663,,,,,
032,1,0,90,99.25674,PB,2.7654600000000045,1,-0.5211372212770443,,,,,
032,1,0,90,109.1761,1A,0.1107999999999975,0,-0.3525997186385218,,,,,
032,1,0,90,109.3979,2A,0.2335999999999956,0,-0.1912179964162997,,,,,
032,1,0,90,109.6315,7A,0.1007000000000033,0,-0.10404538530518843,,,,,
032,1,0,90,109.8658,5A,0.2655000000000029,0,0.05072490636147817,,,,,
032,1,0,90,110.1313,5B,2.0,1,0.05815114802814478,,,,,
032,1,0,90,112.2304,5A,0.0664000000000015,0,-0.042730718638521736,,,,,
032,1,0,90,112.2968,2B,0.0666999999999973,0,0.032186281361478275,,,,,
032,1,0,90,112.3958,8B,0.7994000000000057,0,0.2862741146948114,,,,,
032,1,0,90,113.4623,7A,0.2329000000000007,0,-0.04086436149566478,,,,,
032,1,0,90,113.8955,4A,0.0661000000000058,0,-0.16228671863852195,,,,,
032,1,0,90,114.0282,1B,0.0670999999999963,0,-0.0658704269718552,,,,,
032,1,0,90,114.8274,PB,1.311400000000006,0,-0.4276211932147931,,,,,
032,1,0,90,116.5941,2B,0.1008000000000066,0,-0.17504705197185513,,,,,
032,1,0,90,116.7615,9A,0.1326999999999998,0,0.11771565636147813,,,,,
032,1,0,90,116.9948,2A,0.765500000000003,0,0.08117321614408686,,,,,
032,1,0,90,118.0602,4B,0.2013000000000033,0,0.0024749480281447043,,,,,
032,1,0,90,118.2615,2A,0.0648000000000053,0,-0.010397218638521943,,,,,
032,1,0,90,118.6601,3A,0.3328999999999951,0,0.08379778136147811,,,,,
032,1,0,90,118.993,6A,0.2663000000000011,0,0.04905303136147812,,,,,
032,1,0,90,119.2593,9A,0.0669000000000039,0,0.08139978136147807,,,,,
032,1,0,90,119.4261,9B,0.2669999999999959,0,0.09938603136147814,,,,,
032,1,0,90,119.7593,8B,0.2670000000000101,0,0.0415744688614782,,,,,
