ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,controller_direction(pointing)_angle,duration_time_until_first fixation
024,1,1,130,130.0107,PB,2.8468000000000018,0,-0.3353054146061441,0.0,2.837373544899722,0.0,0.0,,
024,1,1,130,134.2778,4B,0.0651999999999759,0,-0.45013951526621027,0.0,6.443707515898905,2.0,-1.0,,
024,1,1,130,134.486,2B,0.5660000000000025,0,-0.11602512310934744,0.0,3.784340694439298,1.0,0.0,,
024,1,1,130,135.1855,5A,0.1993999999999971,0,0.053891318067123106,0.0,5.560770258451295,2.0,0.0,,
024,1,1,130,135.8845,PB,1.4337999999999909,0,-0.39282899145668637,0.0,2.4125683679931775,0.0,0.0,,
024,1,1,130,137.8178,5B,0.466399999999993,0,-0.15011314621859118,0.0,5.266861376896647,2.0,0.0,,
024,1,1,130,138.8832,PB,0.7232000000000198,1,-0.44957310598015887,0.0,2.1319320136603106,0.0,0.0,,
024,1,1,130,143.1151,2A,0.1726999999999918,0,-0.3505836105043055,0.0,3.683198735398459,1.0,0.0,,
024,1,1,130,143.3331,5B,0.5822000000000003,0,-0.09427448628070297,0.0,5.012746184464101,2.0,0.0,,
024,1,1,130,145.0369,6A,0.1666999999999916,0,0.14179611806712308,0.0,5.12638713065774,2.0,1.0,,
024,1,1,130,145.2036,9A,0.0663000000000124,0,0.18342431806712312,0.0,6.595036854812692,3.0,1.0,,
024,1,1,130,145.4362,6A,0.5345999999999833,0,0.23714834438291257,0.0,4.8659822783684055,2.0,1.0,,
024,1,1,130,145.9708,9B,0.0655000000000143,0,0.20429198473378976,0.0,6.70605094317004,3.0,1.0,,
024,1,1,130,146.0363,6A,0.0442999999999926,0,0.21925931806712307,0.0,4.889801323868555,2.0,1.0,,
024,1,1,130,146.1925,2B,0.1769999999999925,0,0.24850500556712318,0.0,3.138254169062585,1.0,0.0,,
024,1,1,130,146.3916,2A,0.0894999999999868,0,0.24807581806712314,0.0,3.5318908636798554,1.0,0.0,,
024,1,1,130,146.5045,7A,0.1645999999999787,0,0.19666640140045652,0.0,8.013034995797021,3.0,-1.0,,
024,1,1,130,146.7025,2A,0.3331000000000017,0,0.2225963180671231,0.0,3.663036653443858,1.0,0.0,,
024,1,1,130,147.8844,7B,0.4850999999999885,1,0.423142086359806,0.6101000000000157,7.938367684705852,3.0,-1.0,,
024,1,1,130,149.658,PB,1.8532000000000155,0,-0.1463346473174923,0.0,1.471018942206859,0.0,0.0,,
024,1,1,130,153.0456,7A,0.0448999999999841,0,-0.34169918193287685,0.0,8.30815211106535,3.0,-1.0,,
024,1,1,130,154.666,2B,0.0658999999999991,0,-0.04295518193287684,0.0,3.6914841163447347,1.0,0.0,,
024,1,1,130,154.7319,5A,0.0681999999999902,0,-0.1485039319328768,0.0,5.572989860127057,2.0,0.0,,
024,1,1,130,155.1659,2A,0.1998000000000104,0,0.07513309079439585,0.0,3.9424597699602044,1.0,0.0,,
024,1,1,130,156.0654,2B,0.5663999999999874,0,0.14742502394947607,0.0,3.601383057796685,1.0,0.0,,
024,1,1,130,156.6318,2A,0.2994999999999947,0,0.2092561514004565,0.0,4.064500936022863,1.0,0.0,,
024,1,1,130,157.4317,5A,0.1663999999999816,0,0.3081597180671231,0.0,5.459091523702863,2.0,0.0,,
024,1,1,130,157.9313,1B,0.300200000000018,0,0.3404800402893453,0.0,4.995277185047854,1.0,-1.0,,
024,1,1,130,158.2645,7A,0.2326999999999941,0,0.38288346092426595,0.0,8.402723482435997,3.0,-1.0,,
024,1,1,130,158.6307,5B,0.2335999999999956,0,0.4158512466385517,0.0,5.684492890003865,2.0,0.0,,
024,1,1,130,158.8643,8A,0.1005000000000109,0,0.38813248473378975,0.0,7.171760216467558,3.0,0.0,,
024,1,1,130,159.0307,5B,0.2007000000000118,0,0.37616065140045646,0.0,5.368427893420336,2.0,0.0,,
024,1,1,130,159.2314,8A,0.3660999999999887,0,0.464116499885305,0.0,7.1361262881510354,3.0,0.0,,
024,1,1,130,159.5975,2B,0.1332999999999913,0,0.47974994306712315,0.0,3.6436365985102146,1.0,0.0,,
024,1,1,130,159.9969,1B,0.1330999999999846,0,0.3974023180671231,0.0,5.158103955413719,1.0,-1.0,,
