ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption
007,0,480,480.8574,1B,0.0673999999999637,0,0.16610301377480605,,
007,0,480,481.324,4B,0.2002999999999701,0,0.18292437091766314,,
007,0,480,481.3578,4A,0.0330000000000154,0,0.1757328709176631,,
007,0,480,481.6242,1B,0.0332000000000221,0,0.12807887091766323,,
007,0,480,482.3242,8B,0.1000000000000227,0,0.3179065375843298,,
007,0,480,483.5565,6A,0.0331999999999652,0,0.1120654909176632,,
007,0,480,483.7895,9A,0.0337000000000102,0,0.14693187091766324,,
007,0,480,484.8879,5B,1.0984000000000265,0,-0.0136624169611247,,
007,0,480,489.8534,PB,1.1049999999999611,0,-0.2688856654459732,,
007,0,480,490.2874,5A,0.02800000000002,0,-0.21110812908233667,,
007,0,480,490.3154,5B,0.0283000000000015,0,-0.24798112908233683,,
007,0,480,490.3437,8B,0.0323999999999955,0,-0.24515862908233688,,
007,0,480,490.8088,6A,0.3669000000000437,0,-0.019078492718700477,,
007,0,480,491.0094,5A,0.032699999999977,0,-0.02450087908233678,,
007,0,480,491.1758,2A,0.1666999999999916,0,0.023936670917663116,,
007,0,480,491.5418,7A,0.1992999999999938,0,0.027198370917663195,,
007,0,480,491.7088,4B,0.1672000000000366,0,-0.0014801290823368784,,
007,0,480,491.7751,4A,0.0661000000000058,0,0.0076608709176630985,,
007,0,480,492.275,7B,0.0330000000000154,0,-0.08252250408233686,,
007,0,480,492.5081,5A,0.1671000000000049,0,-0.1816449290823369,,
007,0,480,492.5418,5B,0.0336999999999534,0,-0.1304201290823368,,
007,0,480,492.6748,9A,0.0328999999999837,0,-0.15604712908233687,,
007,0,480,498.571,6A,0.998899999999992,1,0.09303452232611388,,
007,0,480,498.9374,5B,0.033299999999997,0,0.36240887091766316,,
007,0,480,501.6421,PB,2.3665000000000305,0,-0.2777196290823368,,
007,0,480,501.9466,5B,0.0298999999999978,0,-0.19509412908233692,,
007,0,480,502.2011,9A,0.1379999999999768,0,-0.1377440290823369,,
007,0,480,502.257,3A,0.057200000000023,0,-0.054412129082336724,,
007,0,480,502.4136,6A,0.0336000000000353,0,-0.0895571290823367,,
007,0,480,503.0135,5B,0.4664999999999963,0,-0.09646566479662254,,
007,0,480,503.613,8B,0.0989999999999895,0,-0.05081355765376537,,
007,0,480,503.6465,5A,0.0328999999999837,0,-0.02926162908233687,,
007,0,480,503.6794,4B,0.0335000000000036,0,0.1993458709176632,,
007,0,480,503.8791,7A,0.0337000000000102,0,0.1365461209176631,,
007,0,480,504.1795,4B,0.2001999999999952,0,-0.02096337908233688,,
007,0,480,504.5869,4A,0.0295999999999594,0,0.10264287091766311,,
007,0,480,505.1347,4B,0.5511000000000195,0,0.07793250980655209,,
007,0,480,505.7677,5A,0.0332000000000221,0,-0.15016462908233685,,
007,0,480,506.0346,2B,0.2665000000000077,0,0.10252368341766316,,
007,0,480,506.4337,9A,0.1668000000000233,0,0.1996200709176632,,
007,0,480,506.5669,9B,0.133199999999988,0,0.13139424591766313,,
007,0,480,506.6006,6A,0.0332000000000221,0,0.15362287091766302,,
007,0,480,506.6675,9B,0.066599999999994,0,0.11533812091766305,,
007,0,480,506.7671,6A,0.1000999999999976,0,0.10668403758432987,,
007,0,480,506.8005,9B,0.0330000000000154,0,0.111119370917663,,
007,0,480,506.8335,6A,0.0335999999999785,0,0.1749313709176632,,
007,0,480,506.9002,9B,0.0663999999999873,0,0.12638162091766314,,
007,0,480,507.1332,6B,0.2332000000000107,0,0.13782415663194886,,
007,0,480,507.1667,3A,0.0335000000000036,0,0.17336737091766308,,
007,0,480,507.234,6B,0.0661000000000058,0,0.1334083709176631,,
007,0,480,507.6997,3A,0.2995999999999981,0,0.21939470425099658,,
007,0,480,507.9665,6A,0.0663000000000124,0,0.22789087091766325,,
007,0,480,508.5329,4B,0.2000999999999635,0,0.16260603758432982,,
007,0,480,508.7996,4A,0.2663000000000011,0,0.16580568341766314,,
007,0,480,508.8991,4B,0.0340000000000486,0,0.034268370917663216,,
007,0,480,509.5274,4A,0.0901000000000067,0,0.041167304250996496,,
007,0,480,509.7455,4B,0.0253999999999905,0,-0.09002587908233683,,
007,0,480,509.8605,7A,0.116199999999992,0,-0.1379938790823368,,
007,0,480,509.9669,4B,0.1066000000000144,0,-0.15745612908233686,,
