ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
019,C,360,363.2284,PB,2.597099999999955,,,,
019,C,360,363.9183,7A,0.0819000000000187,,,,
019,C,360,364.3631,5A,0.3663000000000238,,,,
019,C,360,364.3962,2B,0.0335000000000036,,,,
019,C,360,364.5296,5B,0.133199999999988,,,,
019,C,360,364.5629,2B,0.0337999999999851,,,,
019,C,360,364.6292,6A,0.0337999999999851,,,,
019,C,360,365.2962,9B,0.6333000000000197,,,,
019,C,360,365.8624,5B,0.033800000000042,,,,
019,C,360,366.0287,5A,0.1329000000000064,,,,
019,C,360,366.2618,4B,0.1000999999999976,,,,
019,C,360,368.495,1A,0.566599999999994,,,,
019,C,360,373.4071,PB,4.566199999999981,,,,
019,C,360,373.9145,1A,0.0274,,,,
019,C,360,374.3813,4B,0.3733000000000288,,,,
019,C,360,374.5142,7B,0.0670999999999821,,,,
019,C,360,375.047,5A,0.2663000000000011,,,,
019,C,360,375.0804,8A,0.0337999999999851,,,,
019,C,360,375.1142,5A,0.0330000000000154,,,,
019,C,360,375.3141,8A,0.2001999999999952,,,,
019,C,360,375.7137,5B,0.3996999999999957,,,,
019,C,360,376.1799,9A,0.1657000000000152,,,,
019,C,360,376.513,6A,0.3333000000000083,,,,
019,C,360,376.5464,9B,0.033299999999997,,,,
019,C,360,376.6129,6A,0.066599999999994,,,,
019,C,360,376.6463,9B,0.0337000000000102,,,,
019,C,360,376.713,6A,0.0663000000000124,,,,
019,C,360,376.7463,9B,0.0329999999999586,,,,
019,C,360,376.7793,6A,0.0335000000000036,,,,
019,C,360,376.8462,9B,0.066599999999994,,,,
019,C,360,376.9131,6A,0.0675000000000523,,,,
019,C,360,377.0794,9B,0.1655999999999835,,,,
019,C,360,377.3463,6A,0.2665999999999826,,,,
019,C,360,377.6795,6B,0.3339000000000283,,,,
019,C,360,382.2556,PB,2.4682999999999997,,,,
019,C,360,383.0677,7A,0.2171999999999911,,,,
019,C,360,383.4696,7B,0.4008999999999787,,,,
019,C,360,383.6681,7A,0.1650999999999953,,,,
019,C,360,383.7008,7B,0.0341999999999984,,,,
019,C,360,383.735,8A,0.0328999999999837,,,,
019,C,360,383.7679,2B,0.0328000000000088,,,,
019,C,360,383.8685,5A,0.1003999999999791,,,,
019,C,360,384.0668,8A,0.1988000000000056,,,,
019,C,360,384.0999,5A,0.0335000000000036,,,,
019,C,360,384.7318,2B,0.632000000000005,,,,
019,C,360,384.9321,8A,0.1340999999999894,,,,
019,C,360,385.9333,5B,0.0316000000000258,,,,
019,C,360,389.9829,PB,0.9233999999999584,,,,
