ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
016,C,180,189.8727,PB,6.686700000000002,,,,
016,C,180,190.1862,1A,0.0234999999999843,,,,
016,C,180,190.3834,4A,0.0223000000000013,,,,
016,C,180,190.44,4B,0.0326000000000021,,,,
016,C,180,190.7057,2A,0.2664000000000044,,,,
016,C,180,190.8723,2B,0.0336000000000069,,,,
016,C,180,190.9392,8A,0.066599999999994,,,,
016,C,180,191.0056,2B,0.0663000000000124,,,,
016,C,180,191.0723,5B,0.0674999999999954,,,,
016,C,180,191.1063,5A,0.0328999999999837,,,,
016,C,180,200.6143,PB,5.086800000000011,,,,
016,C,180,200.8948,1A,0.0242999999999824,,,,
016,C,180,201.2221,4B,0.0263999999999953,,,,
016,C,180,201.7139,2A,0.2338000000000022,,,,
016,C,180,201.7475,5A,0.0327000000000055,,,,
016,C,180,202.0133,2B,0.2666999999999859,,,,
016,C,180,202.2136,5A,0.200000000000017,,,,
016,C,180,205.3132,2A,2.132800000000003,,,,
016,C,180,205.346,7A,0.033299999999997,,,,
016,C,180,205.8789,4B,0.5331999999999937,,,,
016,C,180,207.2758,2A,1.397099999999995,,,,
016,C,180,209.7185,PB,0.2035999999999944,,,,
