ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
022,E,30,30.26534,1B,0.1002000000000009,,,,
022,E,30,30.8653,4B,0.3334899999999976,,,,
022,E,30,31.23185,7A,0.3664400000000007,,,,
022,E,30,31.2653,5A,0.0336800000000003,,,,
022,E,30,31.46541,2B,0.1999500000000011,,,,
022,E,30,31.49893,7A,0.033619999999999,,,,
022,E,30,32.63142,4B,0.0331299999999998,,,,
022,E,30,34.33043,PB,1.1895600000000002,,,,
022,E,30,34.63137,4A,0.032270000000004,,,,
022,E,30,34.96349,4B,0.2003099999999946,,,,
022,E,30,34.99699,5A,0.0334200000000066,,,,
022,E,30,35.09752,5B,0.099819999999994,,,,
022,E,30,35.1977,8A,0.100360000000002,,,,
022,E,30,35.29702,5B,0.0339199999999948,,,,
022,E,30,35.49765,8B,0.0665300000000002,,,,
022,E,30,35.5302,5B,0.0335400000000021,,,,
022,E,30,35.59731,8B,0.0674899999999993,,,,
022,E,30,35.66329,6A,0.0342299999999937,,,,
022,E,30,35.69752,9B,0.0323700000000002,,,,
022,E,30,35.79665,6A,0.0332099999999968,,,,
022,E,30,36.09669,3A,0.3001600000000053,,,,
022,E,30,36.42962,6A,0.3325299999999984,,,,
022,E,30,36.72956,9A,0.3010400000000004,,,,
022,E,30,36.79671,5B,0.0329700000000059,,,,
022,E,30,36.82968,5A,0.032829999999997,,,,
022,E,30,36.86251,2B,0.0346800000000016,,,,
022,E,30,36.89719,5A,0.0322099999999991,,,,
022,E,30,36.9294,2B,0.0334399999999988,,,,
022,E,30,36.99636,5A,0.0663300000000006,,,,
022,E,30,37.19614,7A,0.1668399999999934,,,,
022,E,30,39.75039,4B,1.0338199999999986,,,,
022,E,30,40.18357,2A,0.4309499999999957,,,,
022,E,30,40.64968,2B,0.4663700000000048,,,,
022,E,30,40.68303,8A,0.0340199999999981,,,,
022,E,30,40.74962,5B,0.0660600000000002,,,,
022,E,30,40.8497,8A,0.1004500000000021,,,,
022,E,30,41.11653,5B,0.2666399999999953,,,,
022,E,30,41.31618,6A,0.1666200000000017,,,,
022,E,30,41.98278,3A,0.666400000000003,,,,
022,E,30,42.41575,6A,0.4333600000000004,,,,
022,E,30,42.8156,9A,0.3994499999999945,,,,
022,E,30,43.64866,5B,0.8003700000000009,,,,
022,E,30,44.2818,5A,0.5994299999999981,,,,
022,E,30,44.71466,1B,0.0333599999999947,,,,
022,E,30,45.41486,1A,0.7000799999999998,,,,
022,E,30,45.74783,6A,0.0340300000000013,,,,
022,E,30,46.18026,3A,0.3330000000000055,,,,
022,E,30,46.8802,6B,0.6999700000000004,,,,
022,E,30,47.24757,9B,0.3669799999999981,,,,
022,E,30,48.91315,2B,0.4999299999999991,,,,
022,E,30,49.24635,5B,0.3331400000000002,,,,
022,E,30,49.97932,5A,0.0332499999999953,,,,
022,E,30,50.4136,5B,0.0664099999999976,,,,
022,E,30,50.84621,8B,0.4337099999999978,,,,
022,E,30,51.07889,6A,0.2000500000000045,,,,
022,E,30,52.53337,3A,1.1218800000000044,,,,
022,E,30,55.75526,PB,1.4772800000000004,,,,
022,E,30,56.08901,4A,0.0209800000000015,,,,
022,E,30,56.26491,2A,0.0334799999999972,,,,
022,E,30,56.39898,4B,0.0328699999999955,,,,
022,E,30,58.96404,4A,2.132640000000002,,,,
022,E,30,59.98662,PB,3.7650599999999983,,,,
