ID,ExpertLevel,Complexity,30sTnterval,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
019,0,0,590,590.7785,PB,4A,1,0.7347999999999502,86.93048669472553,,
019,0,0,590,591.568,4A,7A,1,0.13930000000004839,4.904531218514709,,
019,0,0,590,593.3066,2A,4A,1,0.399599999999964,5.213264689476098,,
019,0,0,590,593.7396,4A,4B,1,0.5329000000000406,3.1112269617739514,,
019,0,0,590,594.8616,4B,7A,1,0.03350000000000364,0.19180935295719337,,
019,0,0,590,595.4945,7A,5A,1,0.06690000000003238,1.4144681935823264,,
019,0,0,590,596.9941,5A,8A,1,0.13390000000003965,0.8363949863160336,,
019,0,0,590,597.4277,8A,5B,1,0.033200000000078944,0.6169083470096219,,
019,0,0,590,598.0599,5B,PB,1,0.8863000000000056,103.11208669356131,,
019,0,0,590,602.6035,4A,7B,1,0.5332999999999402,8.082937352867312,,
019,0,0,590,603.4367,7B,4A,1,0.04980000000000473,1.1567709441623109,,
019,0,0,590,603.7461,4A,1A,1,0.03340000000002874,0.44337163795185575,,
019,0,0,590,604.0797,1A,1B,1,0.9998000000000502,21.273001340906596,,
019,0,0,590,607.5782,9B,3A,1,0.3327999999999065,5.027028786031146,,
019,0,0,590,607.9442,3A,6B,1,0.06639999999993051,1.2396725405900995,,
019,0,0,590,608.3108,6B,3B,1,0.10009999999999764,2.7477920607082496,,
019,0,0,590,609.7101,6A,9A,1,0.16660000000001673,4.903231707774863,,
019,0,0,590,609.977,9A,8A,1,0.9664000000000215,32.78787837496693,,
019,0,0,590,610.9766,8A,4A,1,0.39970000000005257,19.97766236924673,,
019,0,0,590,613.7901,PB,4A,1,0.6623999999999342,86.78285181916966,,
019,0,0,590,614.4756,4A,2A,1,0.2013000000000602,7.512651114332595,,
019,0,0,590,615.0538,2A,5A,1,0.03300000000001546,0.017584472224729808,,
019,0,0,590,615.3871,5A,8A,1,0.03289999999992688,1.729988249229434,,
019,0,0,590,615.688,8A,5B,1,0.032500000000027285,0.03050575757548568,,
019,0,0,590,616.2206,5B,PB,1,0.9764000000000124,109.82426242384264,,
019,0,0,590,619.519,7B,5A,1,0.0665000000000191,4.726303478344863,,
019,0,0,590,619.7532,5A,5B,1,0.0988999999999578,5.734770912589624,,
019,0,0,590,619.9524,5B,2B,1,0.03279999999995198,0.677818633435507,,
