ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
008,C,180,180.4098,5B,0.6998000000000104,,,,
008,C,180,180.8433,6A,0.4000000000000057,,,,
008,C,180,181.1774,4B,0.0334000000000003,,,,
008,C,180,181.244,7A,0.0320000000000106,,,,
008,C,180,181.276,4B,0.0330999999999903,,,,
008,C,180,181.6081,1B,0.0338999999999884,,,,
008,C,180,181.8083,1A,0.0999999999999943,,,,
008,C,180,181.9083,4B,0.0335000000000036,,,,
008,C,180,182.9081,2B,0.0334000000000003,,,,
008,C,180,185.0076,5B,2.099500000000006,,,,
008,C,180,186.4067,9A,1.066499999999991,,,,
008,C,180,186.4734,5A,0.033299999999997,,,,
008,C,180,186.8074,2A,0.0329000000000121,,,,
008,C,180,187.3737,4A,0.1666000000000167,,,,
008,C,180,187.7734,2A,0.366500000000002,,,,
008,C,180,188.1391,2B,0.3336999999999932,,,,
008,C,180,188.3059,2A,0.0666999999999973,,,,
008,C,180,188.4723,7A,0.166499999999985,,,,
008,C,180,192.6494,PB,0.1547999999999945,,,,
008,C,180,193.1495,4B,0.1119999999999947,,,,
008,C,180,193.4824,7A,0.3326000000000135,,,,
008,C,180,193.649,7B,0.1673999999999864,,,,
008,C,180,194.0163,5A,0.3333000000000083,,,,
008,C,180,194.0492,8A,0.0336999999999818,,,,
008,C,180,194.285,5B,0.2329000000000007,,,,
008,C,180,194.9496,8A,0.6683000000000163,,,,
008,C,180,195.7817,8B,0.16670000000002,,,,
008,C,180,195.8154,5B,0.0317000000000007,,,,
008,C,180,195.8471,8B,0.0344999999999799,,,,
008,C,180,195.9136,5B,0.0655000000000143,,,,
008,C,180,196.114,8A,0.2000999999999919,,,,
008,C,180,196.1472,5B,0.0343000000000017,,,,
008,C,180,197.0464,8A,0.8987999999999943,,,,
008,C,180,197.1482,5B,0.100999999999999,,,,
008,C,180,197.2473,8A,0.0990999999999928,,,,
008,C,180,197.2804,5B,0.0334000000000003,,,,
008,C,180,197.7476,8A,0.4678000000000111,,,,
008,C,180,197.8469,5B,0.1004000000000076,,,,
008,C,180,198.0483,8A,0.1999999999999886,,,,
008,C,180,198.1152,5B,0.0655000000000143,,,,
008,C,180,198.1475,8A,0.0330999999999903,,,,
008,C,180,198.2472,5B,0.1005000000000109,,,,
008,C,180,198.3142,8A,0.0658999999999991,,,,
008,C,180,198.6141,5B,0.2993999999999914,,,,
008,C,180,198.6464,8A,0.0339999999999918,,,,
008,C,180,199.4455,5B,0.7982000000000085,,,,
008,C,180,199.5785,8A,0.1333999999999946,,,,
008,C,180,199.7121,5B,0.1339000000000112,,,,
008,C,180,200.1115,4A,0.0338999999999884,,,,
008,C,180,201.8104,1B,0.0338000000000136,,,,
008,C,180,201.8442,4B,0.0331999999999936,,,,
008,C,180,202.1775,2A,0.3331000000000017,,,,
008,C,180,205.6086,PB,0.7770000000000152,,,,
008,C,180,206.1208,4A,0.0217999999999847,,,,
008,C,180,206.3329,4B,0.1296000000000106,,,,
008,C,180,206.6329,5A,0.2000999999999919,,,,
008,C,180,206.666,2B,0.0331999999999936,,,,
008,C,180,206.9656,9A,0.2658999999999878,,,,
008,C,180,207.0647,6A,0.0341000000000235,,,,
008,C,180,207.9975,9B,0.931699999999978,,,,
008,C,180,208.3324,2B,0.0320999999999855,,,,
008,C,180,208.3645,5A,0.0331000000000187,,,,
008,C,180,208.8637,7B,0.0331999999999936,,,,
008,C,180,208.8969,5A,0.0338000000000136,,,,
008,C,180,209.1642,8A,0.0337000000000102,,,,
008,C,180,209.2299,5A,0.0352000000000032,,,,
008,C,180,209.6633,8A,0.4312000000000182,,,,
008,C,180,209.8964,2B,0.2332999999999856,,,,
