ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,click_duration?,distance_to_aoi,controller_direction(pointing)_angle,controller_duration_on_AOI,duration_time_until_first fixation
034,1,0,510,510.1764,PB,0.6877999999999815,0,-0.12670913747482862,,,,,
034,1,0,510,511.1274,5B,0.1748999999999796,0,-0.6378070501732414,,,,,
034,1,0,510,511.477,8B,0.1668999999999982,0,-0.16986249303038417,,,,,
034,1,0,510,511.8105,5B,0.5331000000000472,0,-0.15531359928038418,,,,,
034,1,0,510,512.5098,8B,0.7672000000000025,0,0.026567325837540384,,,,,
034,1,0,510,515.642,PB,0.3372999999999138,0,0.07645691411247295,,,,,
034,1,0,510,516.4258,5A,0.0837000000000216,0,-0.4841535263637175,,,,,
034,1,0,510,516.5759,8B,3.96429999999998,1,0.09074189520490995,,,,,
034,1,0,510,520.8388,5B,0.1671000000000049,0,0.27190990696961587,,,,,
034,1,0,510,521.1062,4B,0.0995000000000345,0,0.43792230696961604,,,,,
034,1,0,510,521.4396,1B,0.165300000000002,0,0.19875494982675873,,,,,
034,1,0,510,522.2076,PB,0.4895000000000209,0,0.13302706887437776,,,,,
034,1,0,510,523.0708,2B,0.3339000000000851,0,-0.24509869303038415,,,,,
034,1,0,510,523.4719,3A,0.3315000000000054,0,0.0611394069696158,,,,,
034,1,0,510,523.9039,6B,0.1671000000000049,0,0.11566440696961591,,,,,
034,1,0,510,524.071,9B,0.2325999999999339,0,0.141898664112473,,,,,
034,1,0,510,524.5371,8B,0.1994999999999436,0,0.2500193069696157,,,,,
034,1,0,510,524.9705,9B,0.1992000000000189,0,0.1811206403029492,,,,,
034,1,0,510,525.304,9A,2.2321000000000595,1,0.27533426965618296,,,,,
034,1,0,510,528.2686,1B,0.2333999999999605,0,0.08309994982675871,,,,,
034,1,0,510,528.9341,PB,3.9602000000001,1,-0.6096281568858058,,,,,
034,1,0,510,533.2527,2A,0.0747999999999819,0,-0.4378819013637176,,,,,
034,1,0,510,534.0109,9A,0.1667999999999665,0,-0.2637988930303842,,,,,
034,1,0,510,535.4887,8B,0.0669000000000323,0,-0.08210094303038418,,,,,
034,1,0,510,535.5556,5B,0.1662000000000034,0,-0.030685693030384133,,,,,
034,1,0,510,536.1542,8B,0.0999000000000478,0,-0.01698035969705088,,,,,
034,1,0,510,536.2541,5B,0.2356999999999516,1,0.11512266411247296,,,,,
034,1,0,510,536.4898,8B,0.5313000000001011,1,0.0552598358157697,,,,,
034,1,0,510,538.986,2A,0.366800000000012,0,0.16428517060597947,,,,,
034,1,0,510,539.3859,1B,0.1997000000000071,0,0.1192947236362825,,,,,
034,1,0,510,539.5856,1A,0.0999000000000478,0,0.0655564319696158,,,,,
