ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
009,E,30,33.31829,PB,1.7329299999999996,,,,
009,E,30,33.49743,1A,0.0214799999999968,,,,
009,E,30,33.51891,1B,0.0238200000000006,,,,
009,E,30,33.65247,4A,0.0999499999999997,,,,
009,E,30,34.119,4B,0.0999399999999965,,,,
009,E,30,34.95187,2A,0.3328800000000029,,,,
009,E,30,34.98483,4A,0.0334799999999972,,,,
009,E,30,35.45117,1B,0.46631,,,,
009,E,30,36.05103,2A,0.4668300000000016,,,,
009,E,30,36.41787,4B,0.0666899999999941,,,,
009,E,30,36.88414,4A,0.1001699999999985,,,,
009,E,30,36.91747,1B,0.033380000000001,,,,
009,E,30,37.21786,1A,0.1667100000000019,,,,
009,E,30,37.41682,1B,0.199620000000003,,,,
009,E,30,37.95042,4A,0.0331699999999983,,,,
009,E,30,37.98359,2A,0.033459999999998,,,,
009,E,30,39.38333,5A,0.2332699999999974,,,,
009,E,30,39.64976,2B,0.266379999999998,,,,
009,E,30,40.04958,2A,0.2333700000000007,,,,
009,E,30,40.48251,7A,0.033370000000005,,,,
009,E,30,40.51588,4B,0.0331799999999944,,,,
009,E,30,40.98227,4A,0.0677599999999998,,,,
009,E,30,41.14885,4B,0.1657299999999963,,,,
009,E,30,41.24912,2A,0.0333400000000025,,,,
009,E,30,41.61756,5A,0.0232700000000036,,,,
009,E,30,41.66354,2B,0.0219799999999992,,,,
009,E,30,41.70951,2A,0.022359999999999,,,,
009,E,30,41.82675,4B,0.0217799999999996,,,,
009,E,30,41.97105,1B,0.0885699999999971,,,,
009,E,30,50.3346,PB,2.420969999999997,,,,
009,E,30,50.57889,1A,0.0214799999999968,,,,
009,E,30,50.60037,1B,0.0225000000000008,,,,
009,E,30,50.77907,4A,0.0214300000000022,,,,
009,E,30,50.86712,4B,0.0221599999999995,,,,
009,E,30,51.0561,2A,0.1996000000000037,,,,
009,E,30,51.65573,2B,0.5669400000000024,,,,
009,E,30,51.68927,8B,0.0325800000000029,,,,
009,E,30,52.02224,6A,0.2000099999999989,,,,
009,E,30,52.25598,9B,0.0325599999999965,,,,
009,E,30,52.68883,3A,0.3338299999999989,,,,
009,E,30,52.82178,6A,0.0333500000000057,,,,
009,E,30,53.05537,9A,0.1653999999999982,,,,
009,E,30,57.86448,PB,3.398159999999997,,,,
009,E,30,58.264,1B,0.0217699999999965,,,,
009,E,30,58.37699,4A,0.0207600000000027,,,,
009,E,30,58.46379,2A,0.0668700000000015,,,,
009,E,30,58.48619,7A,0.0237800000000021,,,,
009,E,30,58.80944,2A,0.3336499999999986,,,,
009,E,30,59.97526,4B,1.0004599999999968,,,,
