ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
036,1,330,330.5902,PB,6B,1,0.5937000000000126,,,,
036,1,330,331.2886,6B,6A,1,0.02430000000003929,,,,
036,1,330,333.8324,6A,9A,1,0.031799999999975626,,,,
036,1,330,333.8642,9A,5B,1,0.0676000000000272,,,,
036,1,330,334.3656,5B,6A,1,0.6316000000000486,,,,
036,1,330,335.0635,6A,9A,1,0.0332000000000221,,,,
036,1,330,335.1965,9A,6A,1,0.0333999999999719,,,,
036,1,330,335.4967,6A,3A,1,0.03260000000000218,,,,
036,1,330,336.063,3A,6A,1,0.36630000000002383,,,,
036,1,330,336.4626,6A,9B,1,0.033299999999997,,,,
036,1,330,336.4959,9B,6A,1,0.03350000000000364,,,,
036,1,330,336.5631,6A,9B,1,0.03269999999997708,,,,
036,1,330,336.5958,9B,6A,1,0.0332000000000221,,,,
036,1,330,337.8625,6A,9A,1,0.03319999999996526,,,,
036,1,330,337.9627,9A,8B,1,0.03340000000002874,,,,
036,1,330,337.9961,8B,5B,1,0.033299999999997,,,,
036,1,330,338.3288,5B,5A,1,0.0333999999999719,,,,
036,1,330,338.5617,5A,8B,1,0.0665000000000191,,,,
036,1,330,338.7629,8B,5B,1,0.231899999999996,,,,
036,1,330,339.0282,5B,8B,1,0.23349999999999227,,,,
036,1,330,347.0478,8B,5B,1,0.033599999999978536,,,,
036,1,330,347.5135,5B,4B,1,0.2670999999999708,,,,
036,1,330,347.7806,4B,4A,1,0.19920000000001892,,,,
036,1,330,347.9798,4A,4B,1,0.0333999999999719,,,,
036,1,330,348.0132,4B,5A,1,0.03309999999999036,,,,
036,1,330,348.0463,5A,5B,1,0.0332000000000221,,,,
036,1,330,348.2048,5B,8A,1,0.025500000000022283,,,,
036,1,330,348.2303,8A,5B,1,0.028300000000001546,,,,
036,1,330,348.2586,5B,8B,1,0.5396999999999821,,,,
036,1,330,351.3795,8B,9B,1,0.066599999999994,,,,
036,1,330,351.5793,9B,6B,1,0.032500000000027285,,,,
036,1,330,351.6118,6B,3A,1,0.06589999999999918,,,,
036,1,330,351.7109,3A,6B,1,0.06680000000000064,,,,
036,1,330,351.8445,6B,3A,1,0.033299999999997,,,,
036,1,330,351.9117,3A,6B,1,0.03289999999998372,,,,
036,1,330,351.9779,6B,3A,1,0.03300000000001546,,,,
036,1,330,352.1111,3A,PB,1,0.6656999999999584,,,,
036,1,330,354.8456,PB,4B,1,0.26380000000000337,,,,
036,1,330,355.1094,4B,7B,1,0.06810000000001537,,,,
036,1,330,355.3099,7B,5B,1,0.02729999999996835,,,,
036,1,330,355.3372,5B,8B,1,0.02010000000001355,,,,
036,1,330,355.5005,8B,9A,1,0.06819999999999027,,,,
036,1,330,355.5687,9A,6A,1,0.03160000000002583,,,,
036,1,330,355.7339,6A,3A,1,0.03309999999999036,,,,
036,1,330,355.9997,3A,2B,1,0.2992999999999597,,,,
036,1,330,356.4332,2B,PB,1,0.3634999999999877,,,,
