ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
026,C,360,362.7123,PB,5B,1,0.5758999999999901,,,,
026,C,360,363.4411,5B,9A,1,0.06709999999998217,,,,
026,C,360,363.5082,9A,6A,1,0.1996000000000322,,,,
026,C,360,363.8408,6A,9A,1,0.10000000000002274,,,,
026,C,360,363.9408,9A,8B,1,0.10059999999998581,,,,
026,C,360,364.0414,8B,5B,1,0.03289999999998372,,,,
026,C,360,364.0743,5B,8B,1,0.034100000000023556,,,,
026,C,360,364.3743,8B,5B,1,0.03350000000000364,,,,
026,C,360,366.2071,5B,8B,1,0.033299999999997,,,,
026,C,360,366.3066,8B,5B,1,0.0332000000000221,,,,
026,C,360,366.3736,5B,8B,1,0.0333999999999719,,,,
026,C,360,372.1714,8B,5B,1,0.033599999999978536,,,,
026,C,360,372.3044,5B,8B,1,0.033999999999991815,,,,
026,C,360,372.3716,8B,5B,1,0.03390000000001692,,,,
026,C,360,372.4055,5B,8B,1,0.03289999999998372,,,,
026,C,360,372.4384,8B,5B,1,0.03390000000001692,,,,
026,C,360,372.5052,5B,8B,1,0.0332000000000221,,,,
026,C,360,372.5384,8B,5B,1,0.03260000000000218,,,,
026,C,360,372.571,5B,8B,1,0.033699999999953434,,,,
026,C,360,372.6047,8B,5B,1,0.0331000000000472,,,,
026,C,360,372.6378,5B,8B,1,0.033499999999946795,,,,
026,C,360,372.9045,8B,5B,1,0.033299999999997,,,,
026,C,360,372.9378,5B,5A,1,0.03390000000001692,,,,
026,C,360,372.9717,5A,7B,1,0.03269999999997708,,,,
026,C,360,373.5037,7B,7A,1,0.0331000000000472,,,,
026,C,360,375.4259,7A,7B,1,0.0333999999999719,,,,
026,C,360,375.8916,7B,7A,1,0.10110000000003083,,,,
026,C,360,376.2924,7A,7B,1,0.06620000000003756,,,,
026,C,360,376.5581,7B,1A,1,0.13309999999995625,,,,
026,C,360,377.0243,1A,7B,1,0.16800000000000637,,,,
026,C,360,377.7244,7B,8A,1,0.06700000000000728,,,,
026,C,360,377.7914,8A,5A,1,0.23289999999997235,,,,
026,C,360,378.1243,5A,2B,1,0.06689999999997553,,,,
026,C,360,378.3243,2B,6A,1,0.06619999999998072,,,,
026,C,360,378.5899,6A,6B,1,0.03309999999999036,,,,
026,C,360,378.623,6B,3A,1,0.0665000000000191,,,,
026,C,360,378.7567,3A,6B,1,0.30019999999996116,,,,
026,C,360,379.0901,6B,PB,1,0.49909999999999854,,,,
026,C,360,385.3841,PB,5A,1,0.30119999999999436,,,,
026,C,360,385.8501,5A,8A,1,0.023000000000024556,,,,
026,C,360,385.8731,8A,2B,1,0.02869999999995798,,,,
026,C,360,386.0995,2B,9A,1,0.10050000000001091,,,,
026,C,360,386.2326,9A,6A,1,0.1997000000000071,,,,
026,C,360,386.5663,6A,6B,1,0.06610000000000582,,,,
026,C,360,386.9656,6B,3A,1,0.03340000000002874,,,,
026,C,360,387.1653,3A,3B,1,0.03350000000000364,,,,
026,C,360,387.465,3B,6A,1,0.0998000000000161,,,,
026,C,360,387.6969,6A,9A,1,0.05319999999994707,,,,
026,C,360,387.8868,9A,5B,1,0.0332000000000221,,,,
026,C,360,388.0535,5B,5A,1,0.0997000000000412,,,,
026,C,360,388.2526,5A,7A,1,0.06740000000002055,,,,
026,C,360,388.32,7A,4B,1,0.43250000000000455,,,,
026,C,360,388.7525,4B,7B,1,0.03480000000001837,,,,
026,C,360,388.9859,7B,4B,1,0.03299999999995862,,,,
026,C,360,389.0189,4B,1B,1,0.03350000000000364,,,,
026,C,360,389.1856,1B,1A,1,0.2666999999999575,,,,
026,C,360,389.6192,1A,4A,1,0.06630000000001246,,,,
