ID,ExpertLevel,Complexity,30sTnterval,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
024,1,0,30,30.85301,PB,5A,1,0.35785999999999873,58.39954886857633,0.0020312121841160676,0.005675996714123051
024,1,0,30,31.40896,5A,7A,1,0.7992500000000007,16.512238199443896,0.03442157520001094,0.043067344635609524
024,1,0,30,32.68607,7A,1B,1,0.16633999999999816,2.0536448879316005,0.16624212165693747,0.9994115766318342
024,1,0,30,33.05252,1B,4B,1,0.06707000000000107,0.7706428493767383,0.017585947193426748,0.2622028804745261
024,1,0,30,33.65232,4B,5A,1,0.12280999999999409,2.9614271963340713,0.004268101093003828,0.034753693453334684
024,1,0,30,34.041,5A,5B,1,0.06788000000000238,1.787181058344892,0.0024212920621024,0.03567018359019321
024,1,0,30,34.47429,5B,7A,1,0.1329199999999986,6.928459859748623,0.1350781555330467,1.0162364996467659
024,1,0,30,34.67387,7A,4B,1,0.033490000000000464,1.1433831606560432,0.06214209798968831,1.8555418927944893
024,1,0,30,34.74061,4B,7A,1,0.0663900000000055,1.189027527945047,0.049540446664922196,0.7462034442674814
024,1,0,30,34.84069,7A,4B,1,0.033439999999998804,0.04051644757852202,0.17262631086239438,5.162270061674658
024,1,0,30,36.35089,4B,PB,1,0.7441999999999993,67.19630215851171,0.00831855564446141,0.011177849562565732
024,1,0,30,38.21779,PB,8A,1,0.26773000000000025,54.55531490202467,0.012136468211238326,0.04533099843588061
024,1,0,30,38.55057,8A,5B,1,0.034080000000003,3.1709823357183637,0.2996362803416835,8.792144376222334
024,1,0,30,38.61876,5B,6A,1,0.13123999999999825,9.992992275919692,0.24469749822382744,1.8645039486728947
024,1,0,30,38.81641,6A,9B,1,0.03417999999999921,0.8517251654451421,2.297527747375274,67.21848295422257
024,1,0,30,39.56134,9B,6A,1,0.15456999999999965,3.9221617833476947,0.12771575265408763,0.8262648162909227
024,1,0,30,39.9164,6A,9A,1,0.04507999999999868,1.0639969146554014,0.12199602704826075,2.7062117801300873
024,1,0,30,40.0051,9A,6A,1,0.02248999999999768,0.531375863929179,0.0719805103917025,3.2005562646380583
024,1,0,30,40.34915,6A,PB,1,0.6897599999999997,97.46119408310459,0.01789590731536111,0.025945121948737413
024,1,0,30,46.00288,PB,5A,1,0.24953000000000003,55.19083253760852,1.5645365379913632,6.2699336271845585
024,1,0,30,46.43189,5A,2B,1,0.021899999999995146,2.0549479349019233,0.04868244425638573,2.2229426601094304
024,1,0,30,46.47794,2B,9A,1,0.046200000000006014,3.3871265964606745,0.020476407657594675,0.443212286960866
024,1,0,30,46.80268,9A,9B,1,0.0328400000000002,0.23529606324467345,0.06180243934506153,1.8819256804220812
024,1,0,30,47.53475,9B,5B,1,0.1666799999999995,5.576595950103425,0.02042854299748297,0.1225614530686527
024,1,0,30,47.83479,5B,1A,1,0.567060000000005,34.363203048101624,0.2524705379701957,0.44522720341796895
024,1,0,30,48.43487,1A,1B,1,0.1661500000000018,2.885660600867162,0.08908236649831443,0.5361562834686335
024,1,0,30,50.30086,1B,PB,1,0.19897000000000276,37.92057473441744,0.01453909037201434,0.07307177148320922
024,1,0,30,51.86596,PB,7A,1,0.2005800000000022,30.24010168953032,0.10909290716632349,0.5438872627695797
024,1,0,30,52.08937,7A,4B,1,0.06761999999999802,9.34749950594452,0.0524293262455279,0.7753523550063508
024,1,0,30,52.23452,4B,5B,1,0.19858999999999583,22.587889526603075,1.6086967285536578,8.10059282216472
024,1,0,30,53.4322,5B,9A,1,0.2333799999999968,1.9235243497904482,0.02343495547254131,0.1004154403656767
024,1,0,30,53.89892,9A,6A,1,0.1000100000000046,4.970143263160583,0.018414643819525744,0.1841280253927097
024,1,0,30,54.59864,6A,2A,1,0.36666999999999916,43.075887657647144,0.021758650463666606,0.05934123452604973
024,1,0,30,55.06515,2A,7A,1,0.16719999999999402,1.695493215570803,0.014832651482455403,0.08871203039746371
024,1,0,30,55.36543,7A,5B,1,0.4327299999999994,8.31958883233213,0.009390411173105854,0.021700393254698927
024,1,0,30,56.59836,5B,8A,1,0.03258999999999901,0.41559396894425227,0.01965343711033792,0.6030511540453671
024,1,0,30,56.76496,8A,5B,1,0.03359999999999985,1.217719088117354,1.4554803395030937,43.31786724711608
024,1,0,30,56.86509,5B,6A,1,1.0991299999999953,24.23357000912823,0.16072764118844043,0.1462316934197421
024,1,0,30,58.16444,6A,9B,1,0.133340000000004,0.4387821697321401,1.2537672973764948,9.402784591093873
024,1,0,30,58.56395,9B,6A,1,0.20024000000000086,1.3099777771214367,0.09238349097084389,0.4613638182722907
024,1,0,30,59.19841,6A,9A,1,0.03364999999999441,1.2430926707092436,0.010666272517145147,0.31697689501179555
024,1,0,30,59.39695,9A,2A,1,0.16655000000000086,5.5785793119200004,0.015988539689727858,0.09599843704429765
024,1,0,30,59.59735,2A,7B,1,0.03334999999999866,0.25857413875777624,0.010099100971868726,0.3028216183469005
024,1,0,30,59.86283,7B,2A,1,0.033670000000000755,0.9290827217313016,0.07254292689532178,2.154527083318092
024,1,0,30,59.92958,2A,7B,1,0.03365000000000151,1.0285905016028956,0.36354690761976016,10.803771400289564
