ID,ExpertLevel,Complexity,30sTnterval,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
012,0,1,460,460.1096,6A,3A,1,0.033299999999997,0.23520910546343288,,
012,0,1,460,460.7759,3A,6A,1,0.30000000000001137,1.133354344932556,,
012,0,1,460,461.1758,6A,9B,1,0.033299999999997,0.4896875026098719,,
012,0,1,460,461.2423,9B,6A,1,0.033799999999985175,0.36616357232979624,,
012,0,1,460,461.4086,6A,9A,1,0.2335000000000491,0.8304712202043731,,
012,0,1,460,462.7083,9A,6A,1,0.03350000000000364,0.026078083920511475,,
012,0,1,460,463.1083,6A,6B,1,0.0332000000000221,0.04366896470273751,,
012,0,1,460,463.3751,6B,9B,1,0.49970000000001846,1.1534953058843076,,
012,0,1,460,464.1413,9B,6A,1,0.03370000000001028,0.09845131623639247,,
012,0,1,460,464.2079,6A,9A,1,0.03280000000000882,0.06606967887441684,,
012,0,1,460,464.7078,9A,6A,1,0.03299999999995862,0.06733463570180298,,
012,0,1,460,465.6069,6A,9A,1,0.0332000000000221,0.8449368502905408,,
012,0,1,460,465.6742,9A,5B,1,0.43029999999998836,8.569997899971412,,
012,0,1,460,466.447,5B,2B,1,0.02749999999997499,0.46804479162155177,,
012,0,1,460,466.9287,2B,5A,1,0.033799999999985175,0.31045696845296344,,
012,0,1,460,467.1623,5A,5B,1,0.06709999999998217,0.06284129157368312,,
012,0,1,460,467.8282,5B,5A,1,0.03489999999999327,0.14497377967865255,,
012,0,1,460,468.1945,5A,2A,1,0.06689999999997553,0.5670205266705413,,
012,0,1,460,468.7946,2A,4B,1,0.36669999999998026,4.499547640984289,,
012,0,1,460,469.3943,4B,7B,1,0.03360000000003538,0.19136390633804012,,
012,0,1,460,470.3613,7B,4B,1,0.43269999999995434,0.2628232671542534,,
012,0,1,460,470.9937,4B,1B,1,0.06630000000001246,3.674108023276716,,
012,0,1,460,471.0937,1B,1A,1,0.3996999999999957,7.977967967229738,,
012,0,1,460,473.4257,4A,4B,1,0.26679999999998927,1.8294153120213181,,
012,0,1,460,473.859,4B,1B,1,0.03350000000000364,0.31327572596803677,,
012,0,1,460,475.6254,1B,4B,1,0.4996999999999616,2.100873898637964,,
012,0,1,460,477.2579,4B,7A,1,0.03309999999999036,0.1484780502703984,,
012,0,1,460,477.4245,7A,7B,1,0.10019999999997253,0.028712723020579034,,
012,0,1,460,477.9247,7B,8A,1,0.06630000000001246,1.1701605134884971,,
012,0,1,460,478.0907,8A,5A,1,0.03309999999999036,1.446890113668788,,
012,0,1,460,478.1576,5A,5B,1,0.5326000000000022,8.725316296929421,,
012,0,1,460,478.8572,5B,8A,1,0.0331000000000472,0.19160816729354546,,
012,0,1,460,479.1898,8A,9A,1,0.10050000000001091,1.3051020488642593,,
012,0,1,460,479.4899,9A,6A,1,0.09990000000004784,2.2035029905123693,,
012,0,1,460,479.8232,6A,6B,1,0.03309999999999036,0.8912570314005244,,
012,0,1,460,480.3232,6B,3B,1,0.06610000000000582,0.18614015297482212,,
012,0,1,460,480.7891,3B,9A,1,0.9335999999999558,17.55726992598455,,
012,0,1,460,482.0224,9A,2B,1,0.06610000000000582,0.5553122823843646,,
012,0,1,460,482.4222,2B,5A,1,0.03290000000004056,0.32119777485681067,,
012,0,1,460,482.6887,5A,5B,1,0.5658000000000243,1.8427470855373778,,
012,0,1,460,483.3886,5B,8A,1,0.03269999999997708,0.017141159794427985,,
012,0,1,460,485.1537,9A,6A,1,0.16699999999997317,0.7032772170634871,,
012,0,1,460,485.5218,6A,9B,1,0.033299999999997,0.22495391261107578,,
012,0,1,460,485.6209,9B,6A,1,0.033299999999997,0.17035565555902998,,
012,0,1,460,486.6872,6A,3A,1,0.03269999999997708,0.03032634980123916,,
012,0,1,460,486.787,3A,6B,1,0.033299999999997,0.04579174252250162,,
012,0,1,460,486.9206,6B,6A,1,0.13269999999999982,0.1260702291955731,,
012,0,1,460,487.1861,6A,5B,1,0.36709999999999354,2.0907360998134337,,
012,0,1,460,487.9859,5B,2A,1,0.26720000000000255,18.182237710998272,,
012,0,1,460,488.2862,2A,7B,1,0.7665999999999826,7.429757792923624,,
012,0,1,460,489.319,7B,2A,1,0.13489999999995916,1.574950560753706,,
