ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
033,E,210,211.8856,PB,2A,1,0.42210000000000036,,,,
033,E,210,212.3077,2A,4B,1,0.022899999999992815,,,,
033,E,210,212.3306,4B,2A,1,0.02209999999999468,,,,
033,E,210,212.3527,2A,4B,1,0.021199999999993224,,,,
033,E,210,212.4309,4B,2A,1,0.031899999999978945,,,,
033,E,210,212.6294,2A,7B,1,0.03360000000000696,,,,
033,E,210,212.663,7B,5A,1,0.033799999999985175,,,,
033,E,210,212.8295,5A,6A,1,0.2664000000000044,,,,
033,E,210,213.2628,6A,9A,1,0.03300000000001546,,,,
033,E,210,213.3627,9A,6A,1,0.0327000000000055,,,,
033,E,210,213.4288,6A,9A,1,0.03310000000001878,,,,
033,E,210,213.4619,9A,6A,1,0.033599999999978536,,,,
033,E,210,214.129,6A,6B,1,0.1331000000000131,,,,
033,E,210,214.7953,6B,9B,1,0.09950000000000614,,,,
033,E,210,215.028,9B,5B,1,0.266900000000021,,,,
033,E,210,215.9171,5B,8A,1,0.03289999999998372,,,,
033,E,210,215.9838,8A,5B,1,0.03319999999999368,,,,
033,E,210,216.0515,5B,8A,1,0.03170000000000073,,,,
033,E,210,216.1167,8A,5B,1,0.033599999999978536,,,,
033,E,210,216.1503,5B,5A,1,0.03310000000001878,,,,
033,E,210,216.6164,5A,PB,1,0.7990000000000066,,,,
033,E,210,218.9384,PB,1A,1,0.31049999999999045,,,,
033,E,210,219.382,1A,7B,1,0.2669999999999959,,,,
033,E,210,219.7491,7B,6A,1,0.49969999999999004,,,,
033,E,210,220.2814,6A,9B,1,0.03340000000000032,,,,
033,E,210,220.3148,9B,6A,1,0.03350000000000364,,,,
033,E,210,220.3483,6A,9B,1,0.13290000000000646,,,,
033,E,210,220.4812,9B,3A,1,0.03360000000000696,,,,
033,E,210,220.5148,3A,9B,1,0.03319999999999368,,,,
033,E,210,220.5814,9B,3A,1,0.03350000000000364,,,,
033,E,210,220.9813,3A,3B,1,0.5658999999999992,,,,
033,E,210,221.9141,3B,6B,1,0.03260000000000218,,,,
033,E,210,221.9467,6B,9B,1,0.03370000000001028,,,,
033,E,210,222.3139,9B,6A,1,0.03350000000000364,,,,
033,E,210,222.4477,6A,PB,1,0.8323000000000036,,,,
033,E,210,226.8374,PB,4A,1,0.5093999999999994,,,,
033,E,210,227.3468,4A,4B,1,0.08750000000000568,,,,
033,E,210,227.5928,4B,5B,1,0.20929999999998472,,,,
033,E,210,228.0341,5B,9A,1,0.06620000000000914,,,,
033,E,210,228.1003,9A,6A,1,0.03360000000000696,,,,
033,E,210,228.3002,6A,3A,1,0.033299999999997,,,,
033,E,210,228.6667,3A,9A,1,0.034000000000020236,,,,
033,E,210,228.7007,9A,6A,1,0.03289999999998372,,,,
033,E,210,228.7336,6A,9A,1,0.03319999999999368,,,,
033,E,210,228.8333,9A,6A,1,0.033299999999997,,,,
033,E,210,229.0332,6A,2A,1,0.20010000000002037,,,,
033,E,210,229.3007,2A,PB,1,0.5548000000000002,,,,
033,E,210,233.3643,PB,1A,1,0.33430000000001314,,,,
033,E,210,233.6986,1A,1B,1,0.02410000000000423,,,,
033,E,210,234.0312,1B,4B,1,0.066599999999994,,,,
033,E,210,234.0978,4B,2A,1,0.03360000000000696,,,,
033,E,210,234.2978,2A,2B,1,0.10020000000000095,,,,
033,E,210,234.5976,2B,3A,1,0.2002999999999986,,,,
033,E,210,234.7979,3A,9B,1,0.0327000000000055,,,,
033,E,210,234.8306,9B,3A,1,0.03360000000000696,,,,
033,E,210,235.2975,3A,9B,1,0.06649999999999068,,,,
033,E,210,235.364,9B,6A,1,0.0327000000000055,,,,
033,E,210,235.3967,6A,9B,1,0.033599999999978536,,,,
033,E,210,235.6304,9B,6A,1,0.03299999999998704,,,,
033,E,210,236.1301,6A,6B,1,0.03299999999998704,,,,
033,E,210,236.5966,6B,5B,1,0.19990000000001373,,,,
033,E,210,236.9305,5B,8A,1,0.03319999999999368,,,,
033,E,210,236.9637,8A,2B,1,0.03310000000001878,,,,
033,E,210,237.1968,2B,5A,1,0.03350000000000364,,,,
033,E,210,237.2968,5A,2B,1,0.03310000000001878,,,,
033,E,210,237.3299,2B,5A,1,0.03309999999999036,,,,
033,E,210,237.4963,5A,7B,1,0.0338000000000136,,,,
033,E,210,237.5301,7B,5A,1,0.26650000000000773,,,,
033,E,210,237.7966,5A,5B,1,0.03319999999999368,,,,
033,E,210,238.0966,5B,7B,1,0.29920000000001323,,,,
033,E,210,238.9961,7B,5A,1,0.0660999999999774,,,,
033,E,210,239.0956,5A,2B,1,0.03390000000001692,,,,
033,E,210,239.1295,2B,5A,1,0.06610000000000582,,,,
033,E,210,239.4286,5A,PB,1,0.5661000000000058,,,,
