ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,controller_direction(pointing)_angle,duration_time_until_first fixation
015,1,0,80,80.0435,5A,0.0669200000000103,0,-0.02001401572929762,0.0,4.815462032432292,2.0,0.0,,
015,1,0,80,80.21008,6A,0.0659899999999993,0,0.13407688427070244,0.0,4.699158816559793,2.0,1.0,,
015,1,0,80,80.57664,9A,0.0995900000000062,0,0.16235398427070238,0.0,6.403999494050353,3.0,1.0,,
015,1,0,80,80.77621,8B,0.1005499999999983,0,0.26129448427070234,0.0,6.401990459801053,3.0,0.0,,
015,1,0,80,80.87676,5B,0.2663299999999964,0,0.21407973427070223,0.0,4.633898976085334,2.0,0.0,,
015,1,0,80,81.17653,8A,0.1994499999999988,0,0.22429323427070244,0.0,6.521333046953827,3.0,0.0,,
015,1,0,80,81.37598,5B,1.900970000000001,1,0.325118703568948,1.6999399999999958,4.6864671745472615,2.0,0.0,,
015,1,0,80,83.27695,2B,0.1989300000000042,0,0.358116650937369,0.0,2.959528314461553,1.0,0.0,,
015,1,0,80,83.5762,8A,0.1661000000000001,0,0.30070438427070245,0.0,6.506013781237291,3.0,0.0,,
015,1,0,80,83.90799,7B,0.2012200000000064,0,0.41570073427070237,0.0,7.280638194162571,3.0,-1.0,,
015,1,0,80,84.14184,4B,0.2335800000000034,0,0.3933171985564167,0.0,5.6816916620172275,2.0,-1.0,,
015,1,0,80,84.40948,5A,0.0658799999999928,0,0.36188673427070234,0.0,4.779543399018258,2.0,0.0,,
015,1,0,80,84.9416,9A,0.2327599999999989,0,0.5052633414135596,0.0,6.296824077551762,3.0,1.0,,
015,1,0,80,85.30801,6B,0.2330100000000072,0,0.4292286271278452,0.0,4.841646600476501,2.0,1.0,,
015,1,0,80,86.2729,PB,0.588639999999998,0,0.270594266879398,0.0,2.838863361996177,0.0,0.0,,
015,1,0,80,87.45052,5B,0.1230299999999999,0,0.12834148427070236,0.0,4.634871582894286,2.0,0.0,,
015,1,0,80,87.63968,6A,0.732529999999997,0,0.21759625699797508,0.0,4.639386008708688,2.0,1.0,,
015,1,0,80,88.37221,9B,0.5666000000000082,0,0.26898698427070233,0.0,6.541080397567813,3.0,1.0,,
015,1,0,80,88.93881,6A,0.2666200000000032,0,0.26082598427070236,0.0,4.74327715711134,2.0,1.0,,
015,1,0,80,89.20543,9A,0.2330299999999994,0,0.3375735556992738,0.0,6.492490345179064,3.0,1.0,,
015,1,0,80,90.13979,5B,0.5652899999999903,0,0.3034911607412906,0.0,4.668785034469373,2.0,0.0,,
015,1,0,80,90.70508,5A,0.2995500000000106,0,0.40417353982625787,0.0,4.805975192012307,2.0,0.0,,
015,1,0,80,91.3385,7A,0.6323399999999992,0,0.21625630006017604,0.0,7.797328807388507,3.0,-1.0,,
015,1,0,80,92.03783,1A,0.166259999999994,0,0.34910358427070226,0.0,5.053429787397748,1.0,-1.0,,
015,1,0,80,92.82131,1B,0.128460000000004,0,0.14424040093736903,0.0431099999999986,4.6934974266768394,1.0,-1.0,,
015,1,0,80,93.1379,2A,0.0661800000000027,0,0.17438698427070232,0.0,3.141440687952389,1.0,0.0,,
015,1,0,80,93.20408,7B,0.066369999999992,0,0.13473698427070235,0.0,7.0769225969576715,3.0,-1.0,,
015,1,0,80,93.40372,8B,0.1021499999999946,0,0.32182098427070244,0.0,6.304125981516862,3.0,0.0,,
015,1,0,80,93.67105,6A,0.3330300000000079,0,0.2989564842707023,0.1345600000000074,4.544835912601036,2.0,1.0,,
015,1,0,80,94.00408,6B,0.0661099999999947,0,0.3528146842707023,0.0,4.94153860996538,2.0,1.0,,
015,1,0,80,94.26971,3A,0.2665099999999967,0,0.4192941717707024,0.0,2.904531904245916,1.0,1.0,,
015,1,0,80,94.53622,6B,0.2335900000000066,0,0.4291579842707023,0.0,4.911795707958151,2.0,1.0,,
015,1,0,80,94.80311,9B,0.2327899999999942,0,0.3895963414135594,0.0,6.539140967627233,3.0,1.0,,
015,1,0,80,95.16986,9A,0.1666599999999931,0,0.36076288427070247,0.0,6.27890663164183,3.0,1.0,,
015,1,0,80,95.36925,9B,0.2225200000000029,0,0.3283263176040357,0.0,7.480308097572128,3.0,1.0,,
015,1,0,80,95.65835,5B,0.2664900000000045,0,0.2283809842707023,0.0,4.475002604163118,2.0,0.0,,
015,1,0,80,95.9916,9B,0.5661599999999964,0,0.16020127838834938,0.0,6.408431081591249,3.0,1.0,,
015,1,0,80,96.65771,5A,0.1339600000000018,0,0.12492160927070234,0.0,4.752709034519329,2.0,0.0,,
015,1,0,80,96.89095,7B,0.1333300000000008,0,0.11273373427070238,0.0,7.154946914641906,3.0,-1.0,,
015,1,0,80,97.12444,4B,0.266379999999998,0,0.06102748427070234,0.0,5.873476776127165,2.0,-1.0,,
015,1,0,80,98.4239,2B,0.2998400000000032,0,0.07081809538181344,0.0,2.970624152709277,1.0,0.0,,
015,1,0,80,98.72374,5A,0.0669199999999961,0,0.08558798427070236,0.0,4.926802192861592,2.0,0.0,,
015,1,0,80,98.79066,5B,0.1664399999999943,0,0.10106458427070235,0.0,4.688763786451031,2.0,0.0,,
015,1,0,80,98.9571,8A,0.0661199999999979,0,0.039533484270702246,0.0,6.41813064035963,3.0,0.0,,
015,1,0,80,99.02322,5B,0.2334100000000063,0,0.13763555569927383,0.0,4.63023686246664,2.0,0.0,,
015,1,0,80,99.39082,6A,0.1984999999999956,0,0.26123848427070234,0.0,4.709746018566947,2.0,1.0,,
015,1,0,80,99.58932,3A,0.2335199999999986,0,0.18357755569927378,0.0,2.881564210011064,1.0,1.0,,
015,1,0,80,99.82284,3B,0.2330599999999947,0,0.20585969855641656,0.0,3.2628157651610974,1.0,1.0,,
015,1,0,80,101.0551,PB,1.6888000000000003,0,-0.34998399599245555,0.0,2.33180291647141,0.0,0.0,,
015,1,0,80,103.4773,5B,0.2334000000000031,0,-0.01837908715786913,0.0,5.477836226799257,2.0,0.0,,
015,1,0,80,103.7775,6A,0.2329999999999898,0,0.07728713811685615,0.0,5.15916838070064,2.0,1.0,,
015,1,0,80,104.8099,9A,0.3331000000000017,0,0.09172453427070233,0.0,7.640634148901002,3.0,1.0,,
015,1,0,80,105.9103,2B,0.2340999999999979,0,0.03894048427070234,0.0,2.8408677363431467,1.0,0.0,,
015,1,0,80,106.31,2A,0.133899999999997,0,0.14808635927070235,0.0,3.1388032450239107,1.0,0.0,,
015,1,0,80,107.4423,7A,0.3341999999999956,0,0.21077673427070237,0.0,7.598043853481785,3.0,-1.0,,
015,1,0,80,108.242,4B,0.0664000000000015,0,0.3102319842707023,0.0,5.64503064788464,2.0,-1.0,,
015,1,0,80,108.3755,7A,0.4665999999999997,0,0.35365851998498793,0.0,7.4698038093649854,3.0,-1.0,,
015,1,0,80,108.8421,4B,0.1996000000000037,0,0.3287117342707023,0.0,5.675224602688718,2.0,-1.0,,
015,1,0,80,109.8748,PB,0.2900000000000062,0,0.2260938176040357,0.0,2.613929117300875,0.0,0.0,,
