ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
020,E,0,0.1778221,4A,1B,1,0.190814,,,,
020,E,0,0.8220644,1B,1A,1,0.02192689999999997,,,,
020,E,0,0.8439913,1A,PB,1,0.5334057,,,,
020,E,0,4.231359,PB,1A,1,0.3550849999999999,,,,
020,E,0,4.60876,1A,4B,1,0.08927299999999949,,,,
020,E,0,4.742858,4B,7A,1,0.022211000000000425,,,,
020,E,0,4.920144,7A,2B,1,0.0668640000000007,,,,
020,E,0,4.987008,2B,5B,1,0.02196299999999951,,,,
020,E,0,5.008971,5B,8A,1,0.022648000000000224,,,,
020,E,0,5.031619,8A,5B,1,0.02196100000000012,,,,
020,E,0,5.142224,5B,8A,1,0.03344799999999992,,,,
020,E,0,5.175672,8A,6A,1,0.06633000000000067,,,,
020,E,0,5.908259,6A,3A,1,0.0332889999999999,,,,
020,E,0,6.819064,3A,3B,1,0.044190000000000396,,,,
020,E,0,7.352479,3B,2A,1,0.22239900000000024,,,,
020,E,0,7.874816,2A,1B,1,0.3660579999999998,,,,
020,E,0,8.585433,1B,PB,1,0.31046500000000066,,,,
020,E,0,10.38627,PB,4B,1,1.5085899999999999,,,,
020,E,0,12.07238,4B,2A,1,0.13318999999999903,,,,
020,E,0,12.91674,2A,7B,1,0.044159999999999755,,,,
020,E,0,13.4273,7B,4B,1,0.044629999999999725,,,,
020,E,0,13.47193,4B,4A,1,0.022190000000000154,,,,
020,E,0,13.71698,4A,1B,1,0.043870000000000076,,,,
020,E,0,14.29411,1B,PB,1,3.619510000000002,,,,
020,E,0,21.69154,PB,4A,1,0.17686000000000135,,,,
020,E,0,21.8684,4A,4B,1,0.022829999999999018,,,,
020,E,0,22.06806,4B,7B,1,0.04481000000000179,,,,
020,E,0,22.11287,7B,8A,1,0.024570000000000647,,,,
020,E,0,22.13744,8A,5B,1,0.019709999999999894,,,,
020,E,0,22.17941,5B,8A,1,0.022659999999998348,,,,
020,E,0,22.31252,8A,5B,1,0.022110000000001406,,,,
020,E,0,22.33463,5B,6A,1,0.057739999999999014,,,,
020,E,0,22.39237,6A,6B,1,0.03178000000000125,,,,
020,E,0,23.45635,6B,6A,1,0.022690000000000765,,,,
020,E,0,23.90033,6A,9A,1,0.022790000000000532,,,,
020,E,0,23.92312,9A,6A,1,0.02359999999999829,,,,
020,E,0,23.9674,6A,5B,1,0.06669999999999732,,,,
020,E,0,24.13613,5B,8A,1,0.03148999999999802,,,,
020,E,0,24.20049,8A,PB,1,0.6893900000000031,,,,
020,E,0,26.64643,PB,4B,1,0.4438600000000008,,,,
020,E,0,27.13332,4B,5B,1,0.08938999999999808,,,,
020,E,0,27.42253,5B,6A,1,0.06558000000000064,,,,
020,E,0,27.92311,6A,5A,1,0.19796999999999798,,,,
020,E,0,28.12108,5A,PB,1,0.4660000000000011,,,,
020,E,0,29.47789,PB,1B,1,0.1759599999999999,,,,
020,E,0,29.65385,1B,2A,1,0.04429000000000016,,,,
020,E,0,29.69814,2A,2B,1,0.0891900000000021,,,,
020,E,0,29.88721,2B,8A,1,0.06710999999999956,,,,
