ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
016,C,360,363.5699,PB,0.404200000000003,,,,
016,C,360,364.4404,1A,0.0668000000000006,,,,
016,C,360,364.8733,4B,0.0337000000000102,,,,
016,C,360,365.0637,7A,0.1831999999999993,,,,
016,C,360,365.2792,8A,0.1954999999999813,,,,
016,C,360,365.5403,5A,0.1341999999999643,,,,
016,C,360,365.5741,8A,0.0325000000000272,,,,
016,C,360,366.0731,7B,0.5002000000000066,,,,
016,C,360,367.6397,7A,0.033299999999997,,,,
016,C,360,367.8062,7B,0.0672000000000139,,,,
016,C,360,368.2728,7A,0.2674000000000092,,,,
016,C,360,368.4724,7B,0.1995000000000004,,,,
016,C,360,368.8722,2A,0.3333999999999832,,,,
016,C,360,369.9392,7B,0.3678000000000452,,,,
016,C,360,370.0719,7A,0.0337999999999851,,,,
016,C,360,378.6346,7B,0.3661999999999921,,,,
016,C,360,378.6683,7A,0.0323000000000206,,,,
016,C,360,389.997,PB,5.4384000000000015,,,,
