ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,active_disruption,passive_disruption,duration_time_until_first_fixation
026,0,0,540,540.0167,PB,4.809799999999996,0,-0.7356866267046087,0.0,2.3005874289637815,0.0,0.0,0,0,0.01670000000001437
026,0,0,540,545.4603,5B,0.1678000000000565,0,-0.25542084737499987,0.0,4.106541045700021,2.0,0.0,0,0,5.460299999999961
026,0,0,540,545.6281,2B,0.0665000000000191,0,-0.21373259737500006,0.0,2.4373370753858365,1.0,0.0,0,0,5.628100000000018
026,0,0,540,545.9273,6A,0.2007000000000971,0,-0.13865951404166674,0.0,4.747234904275156,2.0,1.0,0,1,5.927299999999946
026,0,0,540,546.1606,6B,0.1001999999999725,0,-0.017343180708333517,0.0,5.2891988894583655,2.0,1.0,0,0,6.160600000000045
026,0,0,540,546.4269,3A,0.1333999999999378,0,0.027751152624999942,0.0,3.408659833673026,1.0,1.0,0,0,6.426900000000046
026,0,0,540,546.5603,3B,0.3666000000000622,0,0.12011901626136372,0.0,4.011706146390416,1.0,1.0,0,0,6.560299999999984
026,0,0,540,546.9605,6B,0.1663999999999532,0,0.2007350526249998,0.0,5.287787935322506,2.0,1.0,0,0,6.960500000000025
026,0,0,540,547.1605,6A,0.232900000000086,0,0.2526931526250001,0.0,4.854031063892054,2.0,1.0,0,1,7.160499999999956
026,0,0,540,547.3934,9A,0.1336999999999761,0,0.2510979026250001,0.0,6.354404644890736,3.0,1.0,0,0,7.393400000000042
026,0,0,540,547.5601,5B,0.1345000000000027,0,0.28594877762500004,0.0,4.216090791880895,2.0,0.0,0,0,7.560100000000034
026,0,0,540,547.9933,4B,0.2001999999999952,0,0.29284656929166664,0.0,4.632842910230015,2.0,-1.0,0,1,7.9932999999999765
026,0,0,540,548.5267,7A,0.0666999999999689,0,0.114274402625,0.0,6.718461757536511,3.0,-1.0,0,0,8.526700000000005
026,0,0,540,548.8932,5B,0.4664000000000214,0,0.17940690262500003,0.0,4.3925891541848,2.0,0.0,0,0,8.893199999999979
026,0,0,540,549.3596,8B,0.0667999999999438,0,0.24982940262500009,0.0,6.146856130774939,3.0,0.0,0,0,9.3596
026,0,0,540,549.4264,5A,0.5996000000000095,0,0.250213041513889,0.0,4.261572134682937,2.0,0.0,0,0,9.426399999999944
026,0,0,540,550.0598,5B,0.4665999999999712,0,0.26785493833928575,0.0,4.86700434216807,2.0,0.0,0,0,10.059799999999996
026,0,0,540,550.5264,5A,0.5661000000000058,0,0.35192579968382365,0.0,4.397088776556563,2.0,0.0,0,0,10.526399999999967
026,0,0,540,551.1257,5B,2.566699999999969,1,0.3925251083212025,0.0,4.394312762928277,2.0,0.0,0,0,11.125700000000052
026,0,0,540,554.0264,8B,0.065900000000056,0,0.36901590262499995,0.0,6.000606825721339,3.0,0.0,0,0,14.026399999999967
026,0,0,540,554.1261,8A,5.129500000000007,2,0.23034159093668835,4.296700000000095,6.004751752527379,3.0,0.0,0,0,14.126099999999951
026,0,0,540,559.2556,5B,0.1666000000000167,0,0.13310505262500022,0.0,4.267174347003632,2.0,0.0,0,0,19.25559999999996
026,0,0,540,559.5552,9A,0.0997999999999592,0,0.234601802625,0.0,5.770534855809191,3.0,1.0,0,0,19.555200000000013
026,0,0,540,560.454,PB,4.51260000000002,0,-0.33856862194147397,0.0,2.4383455295168797,0.0,0.0,0,0,20.45399999999995
026,0,0,540,565.5592,5A,0.0535999999999603,0,-0.47275809737499996,0.0,4.188028814112387,2.0,0.0,0,0,25.559200000000033
026,0,0,540,565.6689,9A,0.1721999999999752,0,-0.2519279307083332,0.0,6.234062033801844,3.0,1.0,0,0,25.668900000000008
026,0,0,540,565.9074,6A,0.5338999999999032,0,-0.15545928487499994,0.0,4.849758063221589,2.0,1.0,0,1,25.907400000000052
026,0,0,540,566.5077,9B,0.0662999999999556,0,-0.03459059737500003,0.0,6.632129968783957,3.0,1.0,0,0,26.5077
026,0,0,540,566.7738,3A,0.066599999999994,0,0.07582190262499999,0.0,3.3279962386626316,1.0,1.0,0,0,26.77380000000005
026,0,0,540,566.9734,6B,0.2001999999999952,0,0.055567152625000116,0.0,5.175964935205789,2.0,1.0,0,0,26.97339999999997
026,0,0,540,567.1736,6A,0.199799999999982,0,0.04122773595833329,0.0,4.777063194095791,2.0,1.0,0,1,27.173599999999965
026,0,0,540,567.6069,5A,1.0330999999999904,0,0.15120587843145164,0.0,4.322702080402904,2.0,0.0,0,0,27.606899999999996
026,0,0,540,568.6731,5B,0.199799999999982,0,0.2111523192916668,0.0,4.23204560569574,2.0,0.0,0,0,28.673099999999977
026,0,0,540,569.262,4A,0.0545000000000754,0,-0.07269159737499975,0.0,5.227437913420816,2.0,-1.0,0,0,29.261999999999944
