ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
007,E,30,30.78812,8B,0.0327800000000024,,,,
007,E,30,32.65271,9A,0.1337100000000006,,,,
007,E,30,32.71964,6A,0.0662299999999973,,,,
007,E,30,32.75275,9B,0.0331899999999976,,,,
007,E,30,33.21896,3A,0.4665600000000012,,,,
007,E,30,33.2525,6A,0.0335099999999997,,,,
007,E,30,33.45273,5B,0.0330599999999989,,,,
007,E,30,33.58668,5A,0.0997600000000034,,,,
007,E,30,33.75271,2A,0.1332599999999999,,,,
007,E,30,34.08635,7A,0.0325499999999934,,,,
007,E,30,36.651,4B,0.1335300000000003,,,,
007,E,30,36.85101,1B,0.0675899999999956,,,,
007,E,30,38.64983,4B,1.2326699999999988,,,,
007,E,30,39.4828,9A,0.0669800000000009,,,,
007,E,30,39.88289,6A,0.3658300000000025,,,,
007,E,30,40.38273,3A,0.4999299999999991,,,,
007,E,30,40.54944,6B,0.1663300000000021,,,,
007,E,30,41.14909,2B,0.3336499999999986,,,,
007,E,30,41.18244,8A,0.033619999999999,,,,
007,E,30,41.21606,8B,0.0330100000000044,,,,
007,E,30,41.28229,6A,0.0332799999999977,,,,
007,E,30,41.5818,9A,0.3000199999999964,,,,
007,E,30,41.78204,6A,0.200090000000003,,,,
007,E,30,41.8821,5B,0.0662999999999982,,,,
007,E,30,42.14846,8B,0.0672500000000013,,,,
007,E,30,42.28245,5B,0.1328699999999969,,,,
007,E,30,42.51577,7B,0.03275,,,,
007,E,30,45.23613,1A,0.0665600000000026,,,,
007,E,30,45.70266,9A,0.033929999999998,,,,
007,E,30,45.96884,6A,0.2664100000000005,,,,
007,E,30,46.23618,9A,0.2660899999999984,,,,
007,E,30,46.26909,2B,0.0329400000000035,,,,
007,E,30,46.66955,2A,0.1333300000000008,,,,
007,E,30,48.40036,PB,0.0666000000000011,,,,
007,E,30,49.46857,2B,0.2996800000000021,,,,
007,E,30,50.16883,5B,0.6995399999999989,,,,
007,E,30,50.40168,5A,0.2334299999999984,,,,
007,E,30,50.43472,7B,0.0334399999999988,,,,
007,E,30,50.63455,1B,0.0333000000000041,,,,
007,E,30,50.80088,1A,0.0993899999999996,,,,
007,E,30,50.83387,1B,0.0339900000000028,,,,
007,E,30,51.06754,4A,0.1678399999999982,,,,
007,E,30,51.23467,4B,0.1650800000000032,,,,
007,E,30,51.50019,7B,0.0996499999999969,,,,
007,E,30,51.53398,8A,0.0331200000000038,,,,
007,E,30,51.63411,9A,0.0667699999999982,,,,
007,E,30,51.66732,6A,0.033380000000001,,,,
007,E,30,51.7007,9A,0.0331200000000038,,,,
007,E,30,51.83386,6A,0.1329099999999954,,,,
007,E,30,51.89968,8A,0.0346100000000006,,,,
007,E,30,51.93429,2B,0.0326500000000038,,,,
007,E,30,51.96694,8A,0.0333499999999986,,,,
007,E,30,52.00029,2B,0.0341099999999983,,,,
007,E,30,52.0344,5A,0.0329400000000035,,,,
007,E,30,52.06734,2B,0.0332900000000009,,,,
007,E,30,52.13433,5A,0.0662699999999958,,,,
007,E,30,52.23388,2B,0.1005800000000007,,,,
007,E,30,52.40041,5B,0.1665899999999993,,,,
007,E,30,52.43407,6A,0.0326500000000038,,,,
007,E,30,52.86642,3A,0.433489999999999,,,,
007,E,30,53.30017,2B,0.2662300000000002,,,,
007,E,30,53.46663,5A,0.1669099999999943,,,,
007,E,30,53.66626,7B,0.0330099999999973,,,,
007,E,30,54.09877,4B,0.3328099999999949,,,,
007,E,30,54.56555,9A,0.0999800000000021,,,,
007,E,30,55.06558,5B,0.4663699999999977,,,,
007,E,30,55.5647,6A,0.2998199999999968,,,,
007,E,30,55.59816,9B,0.0337200000000024,,,,
007,E,30,55.73205,3A,0.1334400000000002,,,,
007,E,30,56.06504,9A,0.3000500000000059,,,,
007,E,30,56.23123,6A,0.1661999999999963,,,,
007,E,30,56.26457,9A,0.0331299999999998,,,,
007,E,30,56.59807,8A,0.0330000000000012,,,,
007,E,30,56.99756,5B,0.200099999999999,,,,
007,E,30,57.09781,5A,0.0990500000000054,,,,
007,E,30,57.29753,7A,0.033850000000001,,,,
007,E,30,57.33138,4B,0.03322,,,,
007,E,30,57.59754,4A,0.0985200000000006,,,,
007,E,30,57.83086,1B,0.0333399999999954,,,,
007,E,30,58.03061,1A,0.1333899999999985,,,,
007,E,30,58.29736,2A,0.2331299999999956,,,,
007,E,30,58.36417,2B,0.0329699999999988,,,,
007,E,30,58.39714,5A,0.0330500000000029,,,,
007,E,30,58.66424,2B,0.233550000000001,,,,
007,E,30,59.99729,2A,1.3000299999999996,,,,
