ID,ExpertLevel,Complexity,30sTnterval,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
036,1,1,470,470.1926,2B,1A,1,0.46659999999997126,20.329794458214295,,
036,1,1,470,473.6461,1A,1B,1,0.7336999999999989,0.2864930401274961,,
036,1,1,470,475.0133,1B,PB,1,0.45830000000000837,57.32835117153813,,
036,1,1,470,476.7619,PB,5A,1,0.5956999999999653,80.51600428996923,,
036,1,1,470,477.4447,5A,2B,1,0.03530000000000655,0.9717401921174691,,
036,1,1,470,477.6783,2B,5A,1,0.0332000000000221,1.6939941645793297,,
036,1,1,470,477.8456,5A,6A,1,0.09930000000002792,12.855100628684454,,
036,1,1,470,478.178,6A,3A,1,0.09930000000002792,4.096429361406983,,
036,1,1,470,478.7442,3A,3B,1,0.0331000000000472,0.7359041866082201,,
036,1,1,470,486.8324,PB,7A,1,0.5967999999999734,89.08334463316518,,
036,1,1,470,487.5296,7A,5B,1,0.30009999999998627,15.119560204849666,,
036,1,1,470,488.0959,5B,6A,1,0.13340000000005148,13.632392066694937,,
036,1,1,470,488.3622,6A,6B,1,0.2329000000000292,2.22446799924095,,
036,1,1,470,488.6287,6B,6A,1,0.066599999999994,1.0368361378204938,,
036,1,1,470,492.3275,6A,3A,1,0.2995000000000232,9.097001288889324,,
036,1,1,470,492.8596,3A,3B,1,0.06749999999999545,1.3830039600024762,,
036,1,1,470,493.2928,3B,5B,1,0.4345000000000141,40.486995156425806,,
036,1,1,470,493.994,5B,8B,1,0.03269999999997708,0.34628143459071126,,
