ID,ExpertLevel,Complexity,30sTnterval,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
019,0,0,530,530.4452,6A,6B,1,0.10000000000002274,0.28762416660496726,,
019,0,0,530,531.0449,6B,5B,1,0.9003000000000156,14.01269796603212,,
019,0,0,530,533.3443,5B,2B,1,0.03300000000001546,0.701353141971536,,
019,0,0,530,533.544,2B,8A,1,0.0664000000000442,0.9226995002152147,,
019,0,0,530,533.8441,8A,5A,1,0.23320000000001073,3.41974742999777,,
019,0,0,530,534.2441,5A,7B,1,0.033299999999940155,0.6678620810642997,,
019,0,0,530,534.4437,7B,4B,1,0.033599999999978536,1.155627648934427,,
019,0,0,530,536.6121,4A,2A,1,0.02179999999998472,0.5540117288472857,,
019,0,0,530,536.976,2A,7A,1,0.3994999999999891,4.247378670571624,,
019,0,0,530,537.8812,7A,1B,1,0.2682999999999538,6.743191152756189,,
019,0,0,530,538.5638,1B,4A,1,0.033599999999978536,0.043976492491005104,,
019,0,0,530,539.1519,4A,5B,1,0.19000000000005457,28.50656037857643,,
019,0,0,530,539.3622,5B,2B,1,0.07240000000001601,2.479840546744695,,
019,0,0,530,539.5265,2B,9A,1,0.28129999999998745,13.888947071448547,,
019,0,0,530,540.3744,9A,6A,1,0.0666999999999689,1.0407294817089188,,
019,0,0,530,540.5744,6A,9B,1,0.03340000000002874,0.3276520657335382,,
019,0,0,530,540.641,9B,6A,1,0.03390000000001692,0.009327106104940697,,
019,0,0,530,540.741,6A,3A,1,0.1332999999999629,0.6781521929325329,,
019,0,0,530,541.1072,3A,9A,1,0.13379999999995107,3.5344095307654584,,
019,0,0,530,542.9299,9A,6A,1,0.03340000000002874,0.4339272614384537,,
019,0,0,530,543.2618,6A,9A,1,0.03350000000000364,0.16787185931119275,,
019,0,0,530,543.4951,9A,5B,1,0.0666999999999689,4.15762661759468,,
019,0,0,530,543.595,5B,8B,1,0.03350000000000364,2.3446408009071535,,
019,0,0,530,543.7282,8B,2B,1,0.10090000000002419,4.8903736773775695,,
019,0,0,530,543.9293,2B,8A,1,0.0988999999999578,2.4363014856813727,,
019,0,0,530,544.229,8A,2B,1,0.0666999999999689,0.1354232706559948,,
019,0,0,530,545.1619,2B,8A,1,0.03370000000006712,0.367043713886428,,
019,0,0,530,545.8943,8A,5B,1,0.033299999999940155,0.5000391579203143,,
019,0,0,530,548.7932,5B,8A,1,0.03300000000001546,0.2475960404951536,,
019,0,0,530,548.8599,8A,5B,1,0.09969999999998436,0.01981078301426109,,
019,0,0,530,550.0261,5B,4B,1,0.29959999999994125,8.451910154798355,,
019,0,0,530,550.8253,4B,5B,1,0.233600000000024,31.71572165951874,,
019,0,0,530,551.1588,5B,3A,1,0.3324999999999818,20.920899623152405,,
019,0,0,530,551.7256,3A,3B,1,0.1993999999999687,2.427996873900568,,
019,0,0,530,551.9912,3B,7A,1,0.8001999999999043,57.651634409285364,,
019,0,0,530,552.8577,7A,7B,1,0.09969999999998436,0.7865788284669222,,
019,0,0,530,553.2242,7B,5A,1,0.366800000000012,3.2391214025077026,,
019,0,0,530,553.8569,5A,5B,1,0.06709999999998217,1.0777156154003222,,
019,0,0,530,557.8226,2B,8B,1,0.03350000000000364,0.7670044618926644,,
019,0,0,530,558.0226,8B,6A,1,0.066599999999994,2.519252083993554,,
019,0,0,530,558.256,6A,3A,1,0.06569999999999254,1.7228922613463915,,
019,0,0,530,559.0555,3A,6B,1,0.03269999999997708,0.12240920965661317,,
019,0,0,530,559.5887,6B,3B,1,0.03309999999999036,1.1141223490328613,,
