ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption,number_clicked
017,C,300,300.4969,PB,0.8192000000000235,0,-0.15802554260153162,,,
017,C,300,300.7243,7B,0.0250999999999521,0,-0.3248383045062935,,,
017,C,300,301.391,8A,0.0996000000000094,0,-0.05689117950629352,,,
017,C,300,304.1187,PB,2.2530000000000427,0,-0.2987385573152823,,,
017,C,300,304.6051,7B,0.1585000000000036,0,-0.2641387420062935,,,
017,C,300,304.6895,5A,0.0331999999999652,0,-0.1482558045062936,,,
017,C,300,304.7894,8A,0.1008000000000493,0,-0.11496880450629347,,,
017,C,300,305.289,5A,0.3667999999999551,0,0.02070955913007013,,,
017,C,300,305.6225,5B,0.3331000000000017,0,0.3153724954937064,,,
017,C,300,305.7896,2B,0.1664000000000101,0,0.37175609549370653,,,
017,C,300,305.8223,5A,0.0332000000000221,0,0.2977581954937065,,,
017,C,300,307.1067,PB,0.94440000000003,0,-0.4182810747765638,,,
017,C,300,307.8217,7A,0.033299999999997,0,-0.2778643045062934,,,
017,C,300,311.8945,PB,2.556600000000003,1,-0.4366927054496898,,,
017,C,300,312.1748,2A,0.0247999999999706,0,-0.18410630450629384,,,
017,C,300,312.2264,7B,0.054300000000012,0,-0.19218230450629337,,,
017,C,300,312.3819,2A,0.1075000000000159,0,-0.26356480450629355,,,
017,C,300,312.4379,2B,0.0265999999999735,0,-0.14021480450629364,,,
017,C,300,312.4913,5A,0.0561999999999898,0,-0.14716105450629358,,,
017,C,300,312.7208,5B,0.0328999999999837,0,-0.18055130450629364,,,
017,C,300,312.7537,8A,0.0330000000000154,0,-0.0556733045062936,,,
017,C,300,312.8533,6A,0.0664000000000442,0,0.05562044549370648,,,
017,C,300,313.1869,9A,0.3336999999999648,0,-0.0038024045062935883,,,
017,C,300,313.5533,6A,0.3666000000000053,0,-0.058768077233566224,,,
017,C,300,313.587,9A,0.0335000000000036,0,-0.0056548045062938534,,,
017,C,300,313.8868,6A,0.2001999999999952,0,0.08944257049370652,,,
017,C,300,314.253,6B,0.0332000000000221,0,0.19271119549370647,,,
017,C,300,315.0529,6A,0.6662999999999784,0,0.28647523549370646,,,
017,C,300,318.395,PB,1.7421999999999684,0,-0.3441999914221814,,,
017,C,300,318.7615,5A,0.1087999999999738,0,-0.13590792950629355,,,
017,C,300,318.9186,8A,0.0791999999999575,0,-0.07150680450629358,,,
017,C,300,319.0385,5B,0.1243000000000051,0,-0.09505442950629356,,,
017,C,300,319.1049,8A,0.066599999999994,0,-0.07889705450629358,,,
017,C,300,319.1387,5B,0.0334000000000287,0,-0.11609830450629355,,,
017,C,300,319.2047,8A,0.0668000000000006,0,-0.1465925545062936,,,
017,C,300,319.2721,2B,0.03389999999996,0,-0.03550880450629368,,,
017,C,300,319.5719,2A,0.2991000000000099,0,-0.005432860061849176,,,
017,C,300,319.838,7A,0.1331000000000131,0,0.03771427882703985,,,
017,C,300,320.1714,4B,0.033299999999997,0,0.05581925104926203,,,
017,C,300,320.4712,4A,0.0667000000000257,0,0.01196905263656367,,,
017,C,300,320.9077,8A,0.0805000000000291,0,0.2310623621603732,,,
017,C,300,320.9347,2B,0.0274,0,0.20456519549370666,,,
017,C,300,320.9874,8A,0.0545999999999935,0,0.2294829454937064,,,
017,C,300,321.0829,5A,0.0328000000000088,0,0.19950719549370666,,,
017,C,300,321.1157,8A,0.0348000000000183,0,0.2651811954937062,,,
017,C,300,321.3168,9B,0.032100000000014,0,0.3292986954937063,,,
017,C,300,321.6485,3A,0.1994000000000255,0,0.30221083835084933,,,
017,C,300,322.0481,6A,0.3990999999999758,0,0.16305248716037313,,,
017,C,300,322.3492,8B,0.0337000000000102,0,0.2654708954937064,,,
017,C,300,322.3829,5B,0.0339000000000169,0,0.1986601954937064,,,
017,C,300,322.4835,8A,0.0985999999999762,0,0.24709669549370647,,,
017,C,300,322.5154,5B,0.0325000000000272,0,0.2484651954937065,,,
017,C,300,322.6142,8A,0.0999999999999659,0,0.2268050288270397,,,
017,C,300,322.6479,5B,0.0339999999999918,0,0.19575319549370684,,,
017,C,300,322.7838,7B,0.0664000000000442,0,0.22928469549370667,,,
017,C,300,322.8813,2A,0.1002999999999474,0,0.17078002882703958,,,
017,C,300,322.9145,7B,0.0336000000000353,0,0.21933619549370675,,,
017,C,300,323.6476,9A,0.0344999999999799,0,0.03458269549370652,,,
017,C,300,324.347,2A,0.1665999999999599,0,0.14822839549370642,,,
017,C,300,324.8465,4B,0.4660999999999831,0,0.11617169549370643,,,
017,C,300,325.3815,8A,0.1002000000000293,0,0.3343110288270397,,,
017,C,300,325.4139,2B,0.0330000000000154,0,0.36526319549370667,,,
017,C,300,325.4804,8A,0.0661999999999807,0,0.24922019549370633,,,
017,C,300,325.5131,5B,0.0333999999999719,0,0.2789976954937061,,,
017,C,300,325.5802,8A,0.0670000000000072,0,0.2577271954937066,,,
017,C,300,325.6135,5B,0.0328000000000088,0,0.37399119549370674,,,
017,C,300,325.7462,8A,0.1342000000000212,0,0.2793315704937065,,,
017,C,300,325.8464,5A,0.0994000000000028,0,0.29119202882704,,,
017,C,300,325.8799,2B,0.0333999999999719,0,0.27162019549370653,,,
017,C,300,328.696,PB,2.442200000000014,0,-0.2784098405887678,,,
017,C,300,329.8356,5B,0.4977000000000089,0,-0.16039687117296014,,,
017,C,300,329.9688,9A,0.1993000000000506,0,0.046327945493706446,,,
