ID,ExpertLevel,Complexity,30sTnterval,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
008,0,1,350,355.8898,PB,7A,1,0.676900000000046,88.52699786899552,,
008,0,1,350,356.5949,7A,4B,1,0.026700000000005275,0.21894364784298048,,
008,0,1,350,356.6546,4B,7A,1,0.0322999999999638,0.2667281397543988,,
008,0,1,350,357.0209,7A,7B,1,0.13350000000002638,0.5679754384559992,,
008,0,1,350,357.3542,7B,7A,1,0.3002999999999929,1.5363805219072582,,
008,0,1,350,358.4209,7A,8B,1,0.3661999999999921,10.734883183412524,,
008,0,1,350,358.8201,8B,9A,1,0.2991999999999848,14.24530946208959,,
008,0,1,350,359.2534,9A,8B,1,0.4662999999999897,5.430785419993365,,
008,0,1,350,362.4191,8B,5B,1,0.09899999999998954,2.4018753677793008,,
008,0,1,350,362.5854,5B,8A,1,0.0332000000000221,0.3593573264986105,,
008,0,1,350,362.9185,8A,2B,1,0.033599999999978536,0.41119098063536086,,
008,0,1,350,363.2518,2B,PB,1,0.46539999999998827,78.10185064075586,,
008,0,1,350,369.7363,PB,1B,1,0.29939999999999145,55.325497565163715,,
008,0,1,350,370.1025,1B,7A,1,0.3340000000000032,11.824642446802635,,
008,0,1,350,370.4704,7A,PB,1,0.49900000000002365,68.84283871389536,,
008,0,1,350,371.4685,PB,5A,1,0.679300000000012,70.90002569072858,,
008,0,1,350,372.3485,5A,5B,1,0.3342000000000098,10.973475052646021,,
008,0,1,350,372.9136,5B,8B,1,0.034199999999998454,0.7529891021185051,,
008,0,1,350,373.5804,8B,5B,1,0.06749999999999545,0.7399984452828079,,
008,0,1,350,373.6815,5B,8B,1,0.13349999999996953,1.6846078329497685,,
008,0,1,350,374.4131,8B,6A,1,0.06810000000001537,0.6244650991597984,,
008,0,1,350,374.7811,6A,9A,1,0.03220000000004575,0.544351835870521,,
008,0,1,350,374.88,9A,8B,1,0.06680000000000064,0.9770963869703504,,
008,0,1,350,376.0121,8B,5B,1,0.033299999999997,0.0036640107700307567,,
008,0,1,350,376.0786,5B,8B,1,0.033599999999978536,0.04555437040845689,,
008,0,1,350,376.1799,8B,5B,1,0.0332000000000221,0.2565314675126338,,
008,0,1,350,376.2456,5B,8B,1,0.0333999999999719,0.10065832082043258,,
008,0,1,350,378.0783,8B,5B,1,0.03289999999998372,0.01200815184602888,,
008,0,1,350,378.2111,5B,8B,1,0.033999999999991815,0.09926727959989456,,
008,0,1,350,378.3448,8B,1B,1,0.6662000000000035,21.44680065035398,,
008,0,1,350,379.2104,1B,4B,1,0.4000000000000341,1.3038240236752685,,
