ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
022,E,60,65.86041,PB,2.199330000000004,,,,
022,E,60,66.19417,1B,0.079260000000005,,,,
022,E,60,66.56091,2A,0.2331900000000075,,,,
022,E,60,67.1944,2B,0.0327899999999914,,,,
022,E,60,67.72713,2A,0.5337700000000041,,,,
022,E,60,67.79445,2B,0.0332599999999985,,,,
022,E,60,67.89319,8A,0.0998000000000018,,,,
022,E,60,67.92751,5B,0.0333100000000001,,,,
022,E,60,67.96082,8A,0.0324400000000082,,,,
022,E,60,68.2608,5B,0.3001099999999894,,,,
022,E,60,68.42699,3A,0.1337199999999967,,,,
022,E,60,68.4603,6A,0.0327699999999993,,,,
022,E,60,69.02676,3A,0.5666300000000035,,,,
022,E,60,69.36119,6A,0.3328699999999998,,,,
022,E,60,69.62591,9A,0.267019999999988,,,,
022,E,60,70.35926,6A,0.7331700000000012,,,,
022,E,60,70.72598,8B,0.0676500000000004,,,,
022,E,60,71.02674,5B,0.2990900000000067,,,,
022,E,60,71.35947,5A,0.3330799999999954,,,,
022,E,60,72.05871,5B,0.4996500000000026,,,,
022,E,60,72.29181,5A,0.0339500000000043,,,,
022,E,60,73.99164,4B,0.0667200000000036,,,,
022,E,60,77.39078,5A,2.232439999999997,,,,
022,E,60,79.65649,5B,0.6664699999999897,,,,
022,E,60,79.68977,8A,0.0335900000000037,,,,
022,E,60,80.22294,5A,0.0334500000000019,,,,
022,E,60,82.0644,PB,1.1326999999999998,,,,
022,E,60,82.48878,4B,0.032989999999998,,,,
022,E,60,82.65571,2B,0.0327199999999976,,,,
022,E,60,83.85503,5A,1.2002200000000016,,,,
022,E,60,84.43049,7B,0.565960000000004,,,,
022,E,60,84.70821,7A,0.2869400000000013,,,,
022,E,60,84.74155,4A,0.0332499999999953,,,,
022,E,60,86.05208,PB,0.5362399999999923,,,,
022,E,60,86.6532,7A,0.1671599999999955,,,,
022,E,60,86.95351,5A,0.299120000000002,,,,
022,E,60,87.28674,5B,0.3337300000000027,,,,
022,E,60,88.4193,8B,0.0994500000000044,,,,
022,E,60,88.45174,5B,0.0340099999999949,,,,
022,E,60,89.8511,8B,0.0355299999999942,,,,
