ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,active_disruption,passive_disruption,duration_time_until_first_fixation
027,0,1,360,360.0096,PB,2.9787000000000035,0,-0.5171411321486058,0.0,1.7924105428873018,0.0,0.0,0,0,0.009599999999977626
027,0,1,360,365.4942,2A,0.0586000000000126,0,-0.19469359048193935,0.0,3.953188006200451,1.0,0.0,1,0,5.494199999999978
027,0,1,360,365.5528,2B,0.0996999999999843,0,-0.2758307571486058,0.0,3.6694443574930613,1.0,0.0,1,0,5.552799999999991
027,0,1,360,365.6525,8A,0.1005000000000109,0,-0.2899095904819391,0.0,7.160165693635244,3.0,0.0,1,0,5.652499999999975
027,0,1,360,365.819,2A,0.2670999999999708,0,-0.1311761529819392,0.0,4.504422962907165,1.0,0.0,1,0,5.819000000000017
027,0,1,360,366.0861,7A,1.766300000000001,1,0.0709187491407024,0.6008999999999669,8.334938364798075,3.0,-1.0,0,0,6.086099999999988
027,0,1,360,367.8862,7B,1.4633000000000038,0,0.19298298906351546,0.0,7.897099268238905,3.0,-1.0,0,0,7.886199999999974
027,0,1,360,369.3495,2A,0.1009000000000241,0,0.22469040951806107,0.0,4.032730807860053,1.0,0.0,1,0,9.349499999999978
027,0,1,360,369.4504,7B,0.0985000000000013,0,0.2532752428513943,0.0,7.945366334752695,3.0,-1.0,0,0,9.450400000000002
027,0,1,360,369.5489,2A,0.0666999999999689,0,0.2965404095180608,0.0,4.002782597358942,1.0,0.0,1,0,9.548900000000003
027,0,1,360,369.6156,7B,0.2006000000000085,0,0.3325739095180608,0.0,7.952350752474544,3.0,-1.0,0,0,9.615599999999972
027,0,1,360,369.8162,2A,0.2330000000000041,0,0.27829355237520376,0.10030000000000419,4.051748994289275,1.0,0.0,1,0,9.81619999999998
027,0,1,360,370.0492,7B,0.4997999999999933,0,0.30403510951806084,0.2995999999999978,7.970283196173952,3.0,-1.0,0,0,10.049199999999985
027,0,1,360,370.549,2A,0.0667000000000257,0,0.3480499095180609,0.0,4.068020242241905,1.0,0.0,1,0,10.548999999999978
027,0,1,360,370.6157,7B,0.099899999999991,0,0.3618872428513941,0.1007999999999924,7.975132348957213,3.0,-1.0,0,0,10.615700000000004
027,0,1,360,370.7156,2A,0.1999000000000137,0,0.3921454928513941,0.0,4.08342253285901,1.0,0.0,1,0,10.715599999999995
027,0,1,360,370.9155,7B,0.5,1,0.40990510951806075,0.5006999999999943,7.740217528064992,3.0,-1.0,0,0,10.915500000000009
027,0,1,360,371.4155,2A,0.0996000000000094,0,0.41156724285139407,0.0,4.077617940733217,1.0,0.0,1,0,11.415500000000009
027,0,1,360,371.5151,7B,0.2001999999999952,0,0.40903190951806073,0.2004000000000017,7.995340743499085,3.0,-1.0,0,0,11.515100000000018
027,0,1,360,371.7153,2A,0.1667999999999665,0,0.4094943095180609,0.0,4.073887101121367,1.0,0.0,1,0,11.715300000000013
027,0,1,360,372.2811,1B,0.067100000000039,0,0.17514890951806072,0.0,5.049098261355301,1.0,-1.0,0,1,12.28109999999998
027,0,1,360,372.4482,7A,0.0663999999999873,0,0.09449065951806102,0.0,8.371228148584509,3.0,-1.0,0,0,12.448199999999986
027,0,1,360,372.5146,4B,0.0667000000000257,0,0.1457184095180608,0.0,6.408270196702665,2.0,-1.0,0,0,12.514599999999973
027,0,1,360,372.9147,6A,0.1995000000000004,0,0.19318624285139419,0.0,5.282985468018347,2.0,1.0,0,0,12.914699999999982
027,0,1,360,373.1142,9B,0.0670000000000072,0,0.34580315951806084,0.0,7.163126088385653,3.0,1.0,0,0,13.114199999999983
027,0,1,360,373.2479,8A,0.1999999999999886,0,0.2823725761847275,0.0,7.105181050087343,3.0,0.0,1,0,13.247900000000016
027,0,1,360,373.9129,PB,2.201000000000022,0,-0.2582292669525274,0.0,1.9004628783158448,0.0,0.0,0,0,13.91289999999998
027,0,1,360,377.4196,7A,0.1034999999999968,0,0.024390034518060988,0.0,8.405267243788057,3.0,-1.0,0,0,17.419600000000003
027,0,1,360,378.2234,5B,0.3666999999999802,0,0.20495950042715175,0.0,5.533894289748695,2.0,0.0,1,0,18.223400000000026
027,0,1,360,378.5901,8B,0.2001000000000203,0,0.20324540951806083,0.0,7.088232347242113,3.0,0.0,1,0,18.590100000000007
027,0,1,360,378.8233,6A,0.4008999999999787,0,0.06016507618472763,0.0,5.2468563143546945,2.0,1.0,0,0,18.823300000000017
027,0,1,360,379.2242,6B,0.1317999999999983,0,0.13443840951806096,0.0,5.498271713819001,2.0,1.0,0,0,19.224199999999996
027,0,1,360,379.39,8B,0.9003000000000156,0,0.3217360391476905,0.3002999999999926,7.0162072032961325,3.0,0.0,1,0,19.389999999999986
027,0,1,360,380.2903,5B,0.9993000000000052,1,0.4578129261847274,0.0,5.35419853366076,2.0,0.0,1,0,20.290300000000002
027,0,1,360,381.5886,8A,0.3335999999999899,0,0.2842843095180608,0.0,7.119162838456019,3.0,0.0,1,0,21.588599999999985
027,0,1,360,382.1885,8B,0.1674000000000433,0,0.2683900095180607,0.0,7.128372797863709,3.0,0.0,1,0,22.188499999999976
027,0,1,360,382.8544,PB,1.905399999999986,0,-0.28678711960815273,0.0,2.032254754373341,0.0,0.0,0,0,22.8544
027,0,1,360,388.9968,9A,0.1329000000000064,0,-0.07923796548193929,0.0,6.9471321806800965,3.0,1.0,0,0,28.996800000000007
027,0,1,360,389.3962,3A,0.1667999999999665,0,0.0251619095180609,0.0,3.4804924629972844,1.0,1.0,0,0,29.39620000000002
027,0,1,360,389.563,6B,0.3325000000000386,0,-0.010691690481939098,0.0,5.443883233836562,2.0,1.0,0,0,29.562999999999988
027,0,1,360,389.8955,3B,0.5997999999999593,0,0.12487128451806084,0.0,3.781385319452772,1.0,1.0,0,0,29.895500000000027
