ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption,number_clicked
009,C,420,420.2385,9A,0.3000000000000113,0,-0.042469890788745635,,,
009,C,420,421.4711,8B,0.0335000000000036,0,0.19980798421125437,,,
009,C,420,421.5387,5B,0.0330000000000154,0,-0.03201001578874596,,,
009,C,420,421.704,2B,0.1660999999999717,0,-0.18296521578874572,,,
009,C,420,421.7378,2A,0.0337999999999851,0,-0.0841645157887454,,,
009,C,420,421.9704,4B,0.0336000000000353,0,-0.03796864078874551,,,
009,C,420,422.1034,2A,0.0665000000000191,0,-0.09135926578874565,,,
009,C,420,422.1703,4B,0.0668000000000006,0,-0.09001651578874581,,,
009,C,420,422.4701,2A,0.2659000000000446,0,-0.13337689078874554,,,
009,C,420,422.5706,4B,0.0656999999999925,0,-0.058976015788745784,,,
009,C,420,425.0518,PB,0.3733999999999469,1,-0.3831892460519035,,,
009,C,420,426.5698,1B,0.0563999999999964,0,0.2267637342112543,,,
009,C,420,427.1247,4A,0.100999999999999,0,0.07859331754458794,,,
009,C,420,427.1913,2A,0.0337999999999851,0,0.11811398421125441,,,
009,C,420,427.2251,2B,0.0341000000000235,0,0.16540848421125443,,,
009,C,420,428.125,5B,0.9000999999999522,0,-0.04106608986281981,,,
009,C,420,428.1593,8A,0.0320000000000391,0,-0.06201651578874534,,,
009,C,420,428.2246,5B,0.065400000000011,0,0.0335037342112543,,,
009,C,420,428.2903,8A,0.0669999999999504,0,0.03439998421125434,,,
009,C,420,433.1521,PB,4.45599999999996,0,-0.4705801493114729,,,
009,C,420,433.6338,1A,0.2100000000000363,0,-0.5306900157887458,,,
009,C,420,433.7632,1B,0.0760999999999967,0,-0.4266251824554123,,,
009,C,420,433.817,4B,0.0265999999999735,0,-0.3835725157887455,,,
009,C,420,434.0992,2A,0.2881000000000426,0,-0.3450960157887457,,,
009,C,420,434.1317,5A,0.0336999999999534,0,-0.40424051578874565,,,
009,C,420,434.399,2B,0.266900000000021,0,-0.4249420157887457,,,
009,C,420,434.9319,2A,0.5332000000000221,0,-0.1921910157887457,,,
009,C,420,434.9655,2B,0.0329999999999586,0,-0.17443551578874583,,,
009,C,420,435.865,6A,0.5331999999999653,0,-0.4732022032887456,,,
009,C,420,435.8979,9B,0.033299999999997,0,-0.3002750157887455,,,
009,C,420,435.9312,3A,0.0334000000000287,0,-0.31748651578874565,,,
