ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
013,C,330,330.3828,4A,0.0253000000000156,,,,
013,C,330,330.4341,7B,0.0271000000000185,,,,
013,C,330,330.5158,2A,0.0545999999999935,,,,
013,C,330,330.5682,7B,0.0536000000000171,,,,
013,C,330,330.5951,2B,0.0264999999999986,,,,
013,C,330,330.8459,6A,0.0331000000000472,,,,
013,C,330,331.0128,9B,0.0343999999999482,,,,
013,C,330,331.2796,6A,0.1666000000000167,,,,
013,C,330,336.6447,PB,4.136300000000006,,,,
013,C,330,336.8736,4B,0.0253999999999905,,,,
013,C,330,336.899,7A,0.0282000000000266,,,,
013,C,330,337.0801,4B,0.1785999999999603,,,,
013,C,330,337.1322,7A,0.052500000000009,,,,
013,C,330,337.2104,5B,0.0526999999999588,,,,
013,C,330,337.2639,8A,0.0530000000000541,,,,
013,C,330,337.3423,5B,0.078800000000001,,,,
013,C,330,337.3976,8A,0.0622999999999933,,,,
013,C,330,337.6646,5B,0.2666999999999575,,,,
013,C,330,337.7648,8B,0.1000000000000227,,,,
013,C,330,338.198,5B,0.4336999999999875,,,,
013,C,330,338.2977,5A,0.0996999999999843,,,,
013,C,330,338.3646,2B,0.0664000000000442,,,,
013,C,330,338.3978,5A,0.0337999999999851,,,,
013,C,330,338.4316,2B,0.033299999999997,,,,
013,C,330,338.6974,5A,0.2658999999999878,,,,
013,C,330,339.031,2B,0.3337999999999965,,,,
013,C,330,339.3643,5A,0.3330000000000268,,,,
013,C,330,339.4643,2B,0.0999999999999659,,,,
013,C,330,339.4976,5A,0.033299999999997,,,,
013,C,330,339.5642,2B,0.0665000000000191,,,,
013,C,330,340.5637,5A,0.5326000000000022,,,,
013,C,330,340.8307,2B,0.2675000000000409,,,,
013,C,330,340.8645,5B,0.0326000000000021,,,,
013,C,330,340.9637,2B,0.1003000000000042,,,,
013,C,330,340.9974,5B,0.033299999999997,,,,
013,C,330,341.0307,2B,0.0328999999999837,,,,
013,C,330,341.5639,5A,0.5333999999999719,,,,
013,C,330,341.8307,7B,0.2327000000000225,,,,
013,C,330,343.33,5A,1.4662000000000148,,,,
013,C,330,344.5958,5B,1.2660999999999945,,,,
013,C,330,344.6295,8B,0.0339000000000169,,,,
013,C,330,344.7631,5B,0.1327999999999747,,,,
013,C,330,344.8957,8B,0.1327999999999747,,,,
013,C,330,344.929,5B,0.0340000000000486,,,,
013,C,330,345.0962,8B,0.1662999999999783,,,,
013,C,330,345.3295,5B,0.2343999999999937,,,,
013,C,330,345.4289,8B,0.0991000000000212,,,,
013,C,330,345.4954,6A,0.0333999999999719,,,,
013,C,330,345.7955,9B,0.0333999999999719,,,,
013,C,330,345.9618,3A,0.1671000000000049,,,,
013,C,330,345.996,9B,0.0328000000000088,,,,
013,C,330,346.1951,6A,0.199799999999982,,,,
013,C,330,346.6623,5B,0.2997000000000298,,,,
013,C,330,346.6951,8A,0.0322999999999638,,,,
013,C,330,346.8945,7A,0.20150000000001,,,,
013,C,330,347.2927,1B,0.3637999999999692,,,,
013,C,330,347.9474,PB,0.5146000000000299,,,,
013,C,330,348.9111,1A,0.5353000000000065,,,,
013,C,330,358.6209,PB,0.2257999999999924,,,,
013,C,330,359.0446,2A,0.2069000000000187,,,,
013,C,330,359.0783,7B,0.0328999999999837,,,,
013,C,330,359.1112,2B,0.0346000000000117,,,,
013,C,330,359.277,5B,0.1651999999999702,,,,
013,C,330,359.311,5A,0.0326000000000021,,,,
013,C,330,359.811,7A,0.2334999999999922,,,,
013,C,330,359.9763,7B,0.0985000000000013,,,,
