ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
017,C,450,451.0887,PB,4B,1,0.22460000000000946,,,,
017,C,450,451.3133,4B,7B,1,0.1993999999999687,,,,
017,C,450,451.5127,7B,2A,1,0.07409999999998718,,,,
017,C,450,451.8584,2A,2B,1,0.03309999999999036,,,,
017,C,450,452.1908,2B,2A,1,0.03350000000000364,,,,
017,C,450,452.2243,2A,7A,1,0.0666999999999689,,,,
017,C,450,452.4249,7A,4B,1,0.032399999999995543,,,,
017,C,450,452.5576,4B,7A,1,0.03350000000000364,,,,
017,C,450,452.5911,7A,2A,1,0.03280000000000882,,,,
017,C,450,452.8461,2A,8A,1,0.04680000000001883,,,,
017,C,450,453.2361,8A,7B,1,0.07709999999997308,,,,
017,C,450,453.4702,7B,PB,1,0.332300000000032,,,,
017,C,450,454.9953,PB,1B,1,0.346300000000042,,,,
017,C,450,455.3416,1B,4B,1,0.020899999999983265,,,,
017,C,450,455.5902,4B,2A,1,0.16579999999999018,,,,
017,C,450,455.7894,2A,7A,1,0.03309999999999036,,,,
017,C,450,455.8225,7A,1B,1,0.06740000000002055,,,,
017,C,450,455.8899,1B,1A,1,0.2663000000000011,,,,
017,C,450,456.4554,1A,4A,1,0.13409999999998945,,,,
017,C,450,456.5895,4A,PB,1,0.5216000000000349,,,,
017,C,450,457.3105,PB,2A,1,0.3341000000000349,,,,
017,C,450,457.6446,2A,5A,1,0.30019999999996116,,,,
017,C,450,458.5115,5A,2B,1,0.03289999999998372,,,,
017,C,450,458.7446,2B,PB,1,1.164699999999982,,,,
017,C,450,462.9127,PB,5A,1,1.3624000000000365,,,,
017,C,450,464.2751,5A,2B,1,0.03280000000000882,,,,
017,C,450,464.3419,2B,5A,1,0.032199999999988904,,,,
017,C,450,464.3741,5A,2B,1,0.03370000000001028,,,,
017,C,450,464.5074,2B,9A,1,0.06749999999999545,,,,
017,C,450,464.5749,9A,6A,1,0.033799999999985175,,,,
017,C,450,464.6745,6A,9B,1,0.0999999999999659,,,,
017,C,450,464.9412,9B,5B,1,0.4660000000000082,,,,
017,C,450,465.7415,5B,7B,1,0.06580000000002428,,,,
017,C,450,465.9077,7B,8A,1,0.13280000000003156,,,,
017,C,450,466.0405,8A,5B,1,0.033999999999991815,,,,
017,C,450,466.3083,5B,8B,1,0.03240000000005239,,,,
017,C,450,466.3407,8B,5B,1,0.033499999999946795,,,,
017,C,450,466.4406,5B,8B,1,0.0333999999999719,,,,
017,C,450,466.5071,8B,5B,1,0.13339999999999463,,,,
017,C,450,466.9733,5B,8B,1,0.03370000000001028,,,,
017,C,450,467.1742,8B,5B,1,0.032300000000020646,,,,
017,C,450,467.34,5B,8A,1,0.03300000000001546,,,,
017,C,450,467.373,8A,2A,1,0.06720000000001392,,,,
017,C,450,467.4402,2A,4A,1,0.03350000000000364,,,,
017,C,450,467.7737,4A,1B,1,0.09969999999998436,,,,
017,C,450,469.3394,1B,7A,1,0.13299999999998136,,,,
017,C,450,469.8042,7A,2A,1,0.02450000000004593,,,,
017,C,450,469.8287,2A,7A,1,0.0988999999999578,,,,
017,C,450,470.1606,7A,5A,1,0.8004999999999995,,,,
017,C,450,470.9611,5A,2B,1,0.03290000000004056,,,,
017,C,450,470.994,2B,5A,1,0.033599999999978536,,,,
017,C,450,471.0276,5A,2B,1,0.033599999999978536,,,,
017,C,450,471.2944,2B,8A,1,0.033599999999978536,,,,
017,C,450,471.328,8A,5B,1,0.03280000000000882,,,,
017,C,450,471.6274,5B,PB,1,0.6651999999999703,,,,
017,C,450,473.0459,PB,2B,1,0.3784999999999741,,,,
017,C,450,473.4244,2B,5A,1,0.048499999999989996,,,,
017,C,450,473.4729,5A,2B,1,0.021700000000009823,,,,
017,C,450,473.4946,2B,8A,1,0.026499999999998636,,,,
017,C,450,473.5211,8A,2B,1,0.021099999999989905,,,,
017,C,450,473.568,2B,8A,1,0.024600000000020827,,,,
017,C,450,473.6932,8A,5B,1,0.032700000000033924,,,,
017,C,450,473.8929,5B,8A,1,0.03309999999999036,,,,
017,C,450,474.059,8A,5B,1,0.06719999999995707,,,,
017,C,450,474.3258,5B,7B,1,0.03319999999996526,,,,
017,C,450,474.4589,7B,PB,1,0.33269999999998845,,,,
017,C,450,476.1232,PB,7A,1,0.2033999999999878,,,,
017,C,450,476.3266,7A,5A,1,0.2755000000000223,,,,
017,C,450,476.6021,5A,8B,1,0.021900000000016462,,,,
017,C,450,477.1504,8B,5B,1,0.03149999999999409,,,,
017,C,450,477.1819,5B,6A,1,0.06470000000001619,,,,
017,C,450,477.2466,6A,9A,1,0.033599999999978536,,,,
017,C,450,477.3799,9A,6A,1,0.03319999999996526,,,,
017,C,450,477.4818,6A,9A,1,0.031999999999982265,,,,
017,C,450,477.5468,9A,6A,1,0.033999999999991815,,,,
017,C,450,477.6139,6A,5B,1,0.06680000000000064,,,,
017,C,450,477.9141,5B,9A,1,0.06619999999998072,,,,
017,C,450,478.1805,9A,6A,1,0.0654999999999859,,,,
017,C,450,478.4142,6A,9B,1,0.03190000000000737,,,,
017,C,450,478.7464,9B,3A,1,0.03309999999999036,,,,
017,C,450,478.9797,3A,5B,1,0.06800000000004047,,,,
017,C,450,479.0808,5B,8B,1,0.032100000000014006,,,,
017,C,450,479.2462,8B,PB,1,0.36520000000001573,,,,
