ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,controller_direction(pointing)_angle,duration_time_until_first fixation
040,0,1,140,140.0066,PB,3.744900000000001,0,-0.13915273072794104,0.0,2.577171981274994,0.0,0.0,,
040,0,1,140,142.2937,4B,0.1992999999999938,0,-0.14799023266592562,0.0,6.62564322840315,2.0,-1.0,,
040,0,1,140,142.959,PB,0.166499999999985,0,0.06108115066740769,0.0,3.04858454143474,0.0,0.0,,
040,0,1,140,143.5597,1B,0.1998000000000104,1,-0.2846963159992589,0.0,5.797365052217457,1.0,-1.0,,
040,0,1,140,143.9264,1A,0.2994999999999947,0,0.15976152923883633,0.3671999999999964,6.3437635063528175,1.0,-1.0,,
040,0,1,140,144.859,1B,0.0669000000000039,0,0.3063901006674077,0.033299999999997,5.466019917387737,1.0,-1.0,,
040,0,1,140,144.9259,1A,0.0658999999999991,0,0.330632100667408,0.0,6.186117648447844,1.0,-1.0,,
040,0,1,140,145.1591,1B,0.1336000000000012,0,0.4083165173340744,0.16819999999995588,5.429954217888259,1.0,-1.0,,
040,0,1,140,145.6582,1A,0.0673999999999921,0,0.4774446006674078,0.0,6.096497103279594,1.0,-1.0,,
040,0,1,140,145.9608,1B,0.5977000000000032,1,0.4419036006674078,0.40080000000000354,5.462901021040278,1.0,-1.0,,
040,0,1,140,146.5585,1A,0.1670999999999765,0,0.48536225066740785,0.0,6.076904594090031,1.0,-1.0,,
040,0,1,140,147.8791,PB,1.9992000000000016,0,-0.3715171666593249,0.0,2.6113224398785317,0.0,0.0,,
040,0,1,140,152.8552,4B,0.1225000000000022,0,-0.24442189933259217,0.0,6.23395865940382,2.0,-1.0,,
040,0,1,140,153.0779,2A,0.3662999999999954,0,-0.1519361038780468,0.0,4.3477506819771286,1.0,0.0,,
040,0,1,140,153.8763,PB,0.9568000000000154,0,-0.483359598050541,0.0,2.9112301277409833,0.0,0.0,,
040,0,1,140,155.0549,4A,0.055199999999985,0,-0.3871068993325921,0.0,6.782910544479506,2.0,-1.0,,
040,0,1,140,155.2099,4B,0.1336000000000012,0,-0.23589977433259213,0.0,6.324142008909128,2.0,-1.0,,
040,0,1,140,155.5772,7A,0.2331999999999823,0,-0.16885329218973505,0.0,8.434226392907702,3.0,-1.0,,
040,0,1,140,156.3101,5B,0.3333000000000083,0,0.15697340066740786,0.0,5.215070444430241,2.0,0.0,,
040,0,1,140,156.6768,8A,0.1666000000000167,0,0.04007585066740775,0.0,6.976711362823474,3.0,0.0,,
040,0,1,140,156.8434,5B,0.2338000000000022,0,0.17738927923883635,0.0,5.4952229221914894,2.0,0.0,,
040,0,1,140,157.0772,8A,0.2661999999999977,0,0.30839635066740767,0.1000999999999975,6.78280967715658,3.0,0.0,,
040,0,1,140,157.3434,5B,0.599899999999991,0,0.38045137844518556,0.1338000000000077,5.168357875029884,2.0,0.0,,
040,0,1,140,157.9433,8B,0.1664000000000101,0,0.4143784506674077,0.0,6.903134763156897,3.0,0.0,,
040,0,1,140,158.31,6A,0.2327999999999974,0,0.33818092209597916,0.0,4.945072758810483,2.0,1.0,,
040,0,1,140,159.0077,PB,1.8999000000000024,0,-0.397654890073333,0.0,2.8553558264353645,0.0,0.0,,
040,0,1,140,161.1302,7A,0.091399999999993,0,-0.46163077433259214,0.0,8.31747260571926,3.0,-1.0,,
040,0,1,140,161.274,2A,0.4328999999999894,0,-0.20591088010182299,0.0,4.12929117603221,1.0,0.0,,
040,0,1,140,161.7069,2B,0.266600000000011,0,-0.21536146183259214,0.0,3.4660269814418547,1.0,0.0,,
040,0,1,140,162.0402,4A,0.1000999999999976,0,0.05789168400074107,0.0,6.915869140328169,2.0,-1.0,,
040,0,1,140,162.3735,2B,0.1663999999999816,0,0.0347855506674077,0.0,3.5283755952799125,1.0,0.0,,
040,0,1,140,162.5399,5A,0.2668000000000177,0,0.10506816316740775,0.0,5.420069482695344,2.0,0.0,,
040,0,1,140,162.873,4A,0.0999000000000194,0,0.2654541840007411,0.0,6.868157882010448,2.0,-1.0,,
040,0,1,140,163.3393,PB,2.955899999999985,1,-0.3463810877941306,0.0,2.4365595686934554,0.0,0.0,,
040,0,1,140,166.521,2A,0.1077000000000225,0,-0.30624489933259225,0.0,3.8857929493762127,1.0,0.0,,
040,0,1,140,166.7281,5B,0.132899999999978,0,-0.2019665243325922,0.0,5.206753042639994,2.0,0.0,,
040,0,1,140,166.861,8B,0.1000999999999976,0,-0.20809464933259214,0.0,6.99984728098763,3.0,0.0,,
040,0,1,140,166.9942,3A,0.3329999999999984,0,-0.06982929933259233,0.0,3.2097468958535087,1.0,1.0,,
040,0,1,140,167.3939,5B,0.1997000000000071,1,0.2392731944174078,0.434300000000007,5.427440056241565,2.0,0.0,,
040,0,1,140,169.8251,PB,1.311300000000017,0,0.5078249340007411,0.0,2.6499117943745394,0.0,0.0,,
