ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
003,C,420,420.0725,6A,0.1675000000000182,,,,
003,C,420,420.1055,9A,0.0321999999999889,,,,
003,C,420,420.2373,6A,0.133700000000033,,,,
003,C,420,420.2714,3A,0.0328999999999837,,,,
003,C,420,420.3043,6A,0.0335000000000036,,,,
003,C,420,420.5368,3B,0.0996000000000094,,,,
003,C,420,421.1704,9B,0.5328999999999837,,,,
003,C,420,421.3046,9A,0.1342000000000212,,,,
003,C,420,421.7371,4B,0.0670000000000072,,,,
003,C,420,423.5647,PB,1.5161999999999694,,,,
003,C,420,423.9699,1B,0.0237000000000193,,,,
003,C,420,424.7574,2A,0.1330000000000382,,,,
003,C,420,428.6547,PB,3.233900000000005,,,,
003,C,420,429.1901,2A,0.2812999999999874,,,,
003,C,420,429.2557,7B,0.0654999999999859,,,,
003,C,420,429.2888,2B,0.0334000000000287,,,,
003,C,420,429.6888,5B,0.4001999999999839,,,,
003,C,420,430.0554,8B,0.3663000000000238,,,,
003,C,420,430.8879,5B,0.6333000000000197,,,,
003,C,420,430.9214,2B,0.0332000000000221,,,,
003,C,420,431.3099,2A,0.3832999999999629,,,,
003,C,420,436.2824,PB,0.8299000000000092,,,,
003,C,420,437.2971,2B,0.2665000000000077,,,,
003,C,420,437.5975,5B,0.3006000000000313,,,,
003,C,420,437.6317,2B,0.0335999999999785,,,,
003,C,420,437.9967,4A,0.0332000000000221,,,,
003,C,420,438.4624,1B,0.1668000000000233,,,,
003,C,420,438.629,1A,0.1329000000000064,,,,
003,C,420,442.4612,1B,0.7991999999999848,,,,
003,C,420,442.4942,4A,0.0340000000000486,,,,
003,C,420,442.8278,5A,0.0339999999999918,,,,
003,C,420,443.3616,1B,0.3987000000000193,,,,
003,C,420,443.394,4B,0.0335999999999785,,,,
003,C,420,445.2276,2A,1.8332000000000332,,,,
003,C,420,445.2608,7B,0.0330999999999903,,,,
003,C,420,445.5604,2B,0.3004999999999995,,,,
003,C,420,447.46,2A,0.8659999999999854,,,,
003,C,420,447.6922,7B,0.0675999999999703,,,,
003,C,420,447.7261,5A,0.0337000000000102,,,,
003,C,420,447.8922,8A,0.1654000000000337,,,,
003,C,420,448.4251,1B,0.3670000000000186,,,,
003,C,420,448.6595,1A,0.2004000000000019,,,,
003,C,420,448.8585,3A,0.0346999999999866,,,,
003,C,420,449.0254,6A,0.165800000000047,,,,
003,C,420,449.325,3A,0.2997999999999479,,,,
003,C,420,449.6251,6A,0.2995000000000232,,,,
003,C,420,449.7912,6B,0.1331000000000131,,,,
003,C,420,449.8242,9B,0.0335999999999785,,,,
003,C,420,449.9908,9A,0.1659999999999968,,,,
