ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,active_disruption,passive_disruption,duration_time_until_first_fixation
026,0,0,240,240.0073,5B,1.5325999999999738,0,0.4128981526250002,0.0,4.194119316751417,2.0,0.0,0,0,0.0072999999999865395
026,0,0,240,240.14,8B,1.190700000000021,0,0.5050628105197369,0.0,5.995565259245085,3.0,0.0,0,0,0.13999999999998636
026,0,0,240,241.9279,PB,1.5242000000000075,0,0.1129684585951493,0.0,3.24271562533706,0.0,0.0,0,0,1.927899999999994
026,0,0,240,243.7717,5B,0.1334999999999979,0,-0.24422897237500002,0.0,4.306714224563757,2.0,0.0,0,0,3.77170000000001
026,0,0,240,243.9052,8B,2.232299999999981,0,0.14325215262500007,0.233800000000002,6.2751608504331235,3.0,0.0,0,0,3.9052000000000078
026,0,0,240,248.9683,PB,1.7047000000000023,1,-0.4059123406182432,0.0,2.5282813188113322,0.0,0.0,0,0,8.9683
026,0,0,240,250.8982,4B,0.0603999999999871,0,-0.4159040973749999,0.0,5.06501260648362,2.0,-1.0,0,0,10.898200000000003
026,0,0,240,251.0244,7A,0.0999999999999943,0,-0.34679034737499986,0.0,7.042896588466554,3.0,-1.0,0,0,11.024400000000014
026,0,0,240,251.1581,4A,0.3663999999999987,0,-0.10146493828409081,0.0,5.545083045760936,2.0,-1.0,0,0,11.15809999999999
026,0,0,240,251.7575,7B,0.1995000000000004,0,-0.10383376404166673,0.0,6.647727736923727,3.0,-1.0,1,0,11.757499999999993
026,0,0,240,252.0912,3A,0.2650000000000148,0,0.006894152625000094,0.0,2.8678394062724486,1.0,1.0,0,1,12.091199999999986
026,0,0,240,252.4562,6B,0.2000999999999919,0,0.1388254859583334,0.0,4.755479067742351,2.0,1.0,1,0,12.456199999999995
026,0,0,240,252.6563,6A,0.3004000000000246,0,0.24576170818055554,0.0,4.465698459787136,2.0,1.0,1,0,12.656299999999987
026,0,0,240,253.0583,5B,0.231599999999986,0,0.3537806526250001,0.0,4.365358833182528,2.0,0.0,0,0,13.058300000000003
026,0,0,240,253.3233,5A,0.3663999999999987,0,0.2967360617159092,0.0,4.488307444954153,2.0,0.0,0,0,13.323299999999989
026,0,0,240,253.6897,2A,0.1999000000000137,0,0.35458740262500005,0.0,2.841890632842866,1.0,0.0,0,0,13.689699999999988
026,0,0,240,253.9228,4B,0.2332000000000107,0,0.3618305811964286,0.0,5.333342470236429,2.0,-1.0,0,0,13.922799999999995
026,0,0,240,254.5222,4A,0.0672000000000139,0,0.23117165262500006,0.0,5.834162910100453,2.0,-1.0,0,0,14.522199999999998
026,0,0,240,254.6892,5A,0.1332999999999913,0,0.24892727762500022,0.0,4.568241693586108,2.0,0.0,0,0,14.6892
026,0,0,240,254.8225,8A,0.0666999999999973,0,0.1916669026250002,0.0,6.0868970266263025,3.0,0.0,0,0,14.822499999999991
026,0,0,240,254.8892,5B,0.3001000000000147,0,0.17409298595833345,0.0,4.33836144341609,2.0,0.0,0,0,14.889199999999988
026,0,0,240,255.4221,6A,0.2330000000000041,0,0.3862370097678573,0.0,4.5055378997179,2.0,1.0,1,0,15.4221
026,0,0,240,255.6551,9A,0.1330999999999846,0,0.35328577762500013,0.0,6.226964258789282,3.0,1.0,1,0,15.655100000000004
026,0,0,240,255.8555,9B,0.2328999999999723,0,0.47867572405357156,0.0,6.382646891608589,3.0,1.0,0,0,15.855500000000006
026,0,0,240,256.8549,8A,0.5330000000000155,0,0.39176049637500004,0.0,5.874225250119119,3.0,0.0,0,0,16.854899999999986
026,0,0,240,257.3879,5B,0.6666999999999916,0,0.44834402762500014,0.0,4.074703447681277,2.0,0.0,0,0,17.387900000000002
026,0,0,240,258.3545,8A,0.2335000000000491,0,0.46934300976785714,0.0,5.900956627838645,3.0,0.0,0,0,18.354499999999973
026,0,0,240,258.588,5B,0.066599999999994,0,0.45450715262499997,0.0,4.241799364807226,2.0,0.0,0,0,18.588000000000022
026,0,0,240,258.9536,PB,1.273399999999981,0,-0.4719170416981441,0.0,2.542506822123786,0.0,0.0,0,0,18.953599999999994
026,0,0,240,264.9107,5A,0.0777999999999679,0,-0.5618833473749999,0.0,4.377261239403771,2.0,0.0,0,0,24.91070000000002
026,0,0,240,264.9885,8A,0.2343000000000188,0,-0.5059947918194444,0.0,5.958888554508392,3.0,0.0,0,0,24.988499999999988
026,0,0,240,265.6738,2B,0.3326999999999884,0,-0.0233684473749999,0.0,2.3755809032219335,1.0,0.0,0,0,25.67380000000003
026,0,0,240,266.0395,2A,0.3003000000000497,0,0.007472819291666754,0.0,2.7010293939684913,1.0,0.0,0,0,26.039499999999975
026,0,0,240,266.3726,4B,0.2333000000000424,0,0.037347009767857146,0.0,5.180391119210599,2.0,-1.0,0,0,26.372599999999977
026,0,0,240,266.6059,4A,0.2335999999999671,0,0.05952786691071437,0.0,5.724763423462564,2.0,-1.0,0,0,26.60590000000002
026,0,0,240,267.1413,1A,0.0496999999999729,0,-0.07961159737499979,0.0,4.7824783645273445,1.0,-1.0,0,0,27.1413
026,0,0,240,267.4191,6A,0.2530999999999608,0,0.0541529859583334,0.0,4.967819498077568,2.0,1.0,1,0,27.419100000000014
026,0,0,240,267.6722,6B,0.2327999999999974,0,0.14257693833928567,0.0,4.537664210042184,2.0,1.0,1,0,27.672199999999975
026,0,0,240,267.9392,3B,0.1996999999999502,0,0.2567644859583333,0.0,3.0522090988371406,1.0,1.0,0,0,27.939200000000028
026,0,0,240,268.1715,6B,0.433400000000006,0,0.2927222680096154,0.0,4.563117033295265,2.0,1.0,1,0,28.17149999999998
026,0,0,240,268.6049,6A,0.3556000000000381,0,0.33607184493269254,0.0,4.270849899021562,2.0,1.0,1,0,28.604899999999986
026,0,0,240,268.9605,9A,0.2668999999999641,0,0.22351459012500002,0.0,5.9430640512495305,3.0,1.0,1,0,28.960500000000025
026,0,0,240,269.2604,5B,0.2678999999999973,0,0.3074732776250001,0.0,4.122300463280595,2.0,0.0,0,0,29.260400000000004
026,0,0,240,269.5283,8A,0.099299999999971,0,0.19618098595833336,0.0,5.985708634645197,3.0,0.0,0,0,29.5283
026,0,0,240,269.7617,5B,0.531599999999969,0,0.23469084012500024,0.0,4.125762781639876,2.0,0.0,0,0,29.76170000000002
