ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
034,C,360,360.187,3A,0.2335000000000491,,,,
034,C,360,360.5203,6A,0.3335999999999899,,,,
034,C,360,360.787,2A,0.1000000000000227,,,,
034,C,360,363.9781,PB,2.889099999999985,,,,
034,C,360,364.3774,8B,0.0264999999999986,,,,
034,C,360,364.7183,9A,0.0670000000000072,,,,
034,C,360,364.752,6A,0.0330000000000154,,,,
034,C,360,365.1522,9A,0.4001999999999839,,,,
034,C,360,366.5177,8B,1.132600000000025,,,,
034,C,360,368.0852,7B,1.099300000000028,,,,
034,C,360,368.2509,7A,0.0335000000000036,,,,
034,C,360,369.0839,7B,0.6988999999999805,,,,
034,C,360,369.4492,4B,0.0998000000000161,,,,
034,C,360,369.6826,1B,0.2330000000000041,,,,
034,C,360,370.0494,2A,0.1666999999999916,,,,
034,C,360,370.549,7B,0.4998999999999682,,,,
034,C,360,370.7486,7A,0.033299999999997,,,,
034,C,360,372.6163,PB,1.445699999999988,,,,
034,C,360,373.0952,7B,0.1076000000000476,,,,
034,C,360,373.1474,2B,0.0269000000000119,,,,
034,C,360,373.1743,7B,0.0264999999999986,,,,
034,C,360,373.4601,2B,0.1836000000000126,,,,
034,C,360,373.4934,2A,0.0335000000000036,,,,
034,C,360,375.8377,1A,1.061300000000017,,,,
034,C,360,376.3256,8B,0.0335999999999785,,,,
034,C,360,376.3592,9A,0.0330999999999903,,,,
034,C,360,376.5588,6A,0.1999000000000137,,,,
034,C,360,377.8918,8B,0.1003999999999791,,,,
034,C,360,378.1245,6A,0.1997000000000071,,,,
034,C,360,378.3246,9A,0.1920999999999821,,,,
034,C,360,378.6129,3A,0.2952000000000225,,,,
034,C,360,379.3123,6A,0.5004999999999882,,,,
034,C,360,379.5786,9B,0.2656999999999812,,,,
034,C,360,379.8783,6B,0.2997000000000298,,,,
034,C,360,380.2121,5B,0.1666999999999916,,,,
034,C,360,380.4783,8B,0.0334000000000287,,,,
034,C,360,380.5787,5A,0.0668000000000006,,,,
034,C,360,380.6778,2B,0.0989000000000146,,,,
034,C,360,380.8782,5B,0.200300000000027,,,,
034,C,360,381.0121,8B,0.1329000000000064,,,,
034,C,360,381.4777,5B,0.4669999999999845,,,,
034,C,360,381.5778,8A,0.0999999999999659,,,,
034,C,360,381.7781,5B,0.1997000000000071,,,,
034,C,360,381.8112,5A,0.0346000000000117,,,,
034,C,360,382.2443,7B,0.1329000000000064,,,,
034,C,360,382.4106,7A,0.1660999999999717,,,,
034,C,360,382.5441,4B,0.0329999999999586,,,,
034,C,360,382.8109,2A,0.2670000000000527,,,,
034,C,360,382.8441,7B,0.033299999999997,,,,
034,C,360,383.075,2B,0.2236999999999511,,,,
034,C,360,383.9722,PB,0.4441000000000485,,,,
034,C,360,384.6208,2B,0.1034999999999968,,,,
034,C,360,384.6475,8A,0.0266000000000303,,,,
034,C,360,384.8648,5B,0.1946999999999548,,,,
034,C,360,385.1318,5A,0.0328999999999837,,,,
034,C,360,385.1647,2A,0.0336000000000353,,,,
034,C,360,385.4646,4B,0.2658000000000129,,,,
034,C,360,385.6322,2A,0.1666999999999916,,,,
034,C,360,385.8737,4B,0.2357999999999833,,,,
034,C,360,388.167,PB,1.3307999999999538,,,,
034,C,360,388.7947,2B,0.1598000000000183,,,,
034,C,360,388.8524,8B,0.0332000000000221,,,,
034,C,360,389.1526,5B,0.1000999999999976,,,,
034,C,360,389.4853,8B,0.2004999999999768,,,,
034,C,360,389.8185,5A,0.3334000000000401,,,,
