ID,ExpertLevel,Complexity,30sTnterval,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
033,0,1,440,441.1719,PB,4B,1,0.4913999999999987,73.06082797062518,,
033,0,1,440,441.7662,4B,2A,1,0.025899999999978718,0.8100729953662977,,
033,0,1,440,442.0401,2A,2B,1,0.03390000000001692,1.057479322782342,,
033,0,1,440,442.4739,2B,5B,1,0.03389999999996007,0.2395202843053852,,
033,0,1,440,442.7738,5B,7B,1,0.066599999999994,4.7097052119080836,,
033,0,1,440,442.9071,7B,PB,1,0.3657999999999788,72.4725566334194,,
033,0,1,440,446.5945,PB,4A,1,0.5819999999999936,68.18347431323143,,
033,0,1,440,447.2272,4A,4B,1,0.10520000000002483,5.394151508915705,,
033,0,1,440,447.358,4B,2A,1,0.024499999999989086,2.181595729806183,,
033,0,1,440,447.5701,2A,2B,1,0.0252999999999588,0.8603611495278045,,
033,0,1,440,448.0394,2B,5B,1,0.03300000000001546,0.6793501529925745,,
033,0,1,440,448.3052,5B,9A,1,0.23419999999998709,11.535275239133679,,
033,0,1,440,448.639,9A,6A,1,0.03249999999997044,1.0456987819582233,,
033,0,1,440,449.0388,6A,2B,1,0.2669999999999959,25.011433257193875,,
033,0,1,440,449.5383,2B,7A,1,0.36660000000000537,6.867553924347028,,
033,0,1,440,450.2377,7A,4B,1,0.10030000000000427,1.7800459505990318,,
033,0,1,440,450.7042,4B,PB,1,0.6745999999999981,65.29693921704684,,
033,0,1,440,452.4416,PB,2B,1,0.9954999999999927,83.90210498650018,,
033,0,1,440,453.7698,2B,8A,1,0.03380000000004202,1.3627669718245023,,
033,0,1,440,453.8372,8A,5B,1,0.03390000000001692,1.3409559674078473,,
033,0,1,440,455.4674,9A,8B,1,0.0998000000000161,4.713913138714686,,
033,0,1,440,457.6758,PB,4A,1,0.3672000000000253,65.19877154825937,,
033,0,1,440,458.069,4A,2A,1,0.10659999999995762,1.7767921052728823,,
033,0,1,440,458.8437,2A,9A,1,0.5335999999999785,24.418217790758405,,
033,0,1,440,459.644,9A,6A,1,0.03280000000000882,1.0878091680778699,,
033,0,1,440,459.7438,6A,PB,1,0.7891999999999939,108.2406971501845,,
033,0,1,440,461.516,PB,2A,1,0.46809999999999263,71.56730541857871,,
033,0,1,440,462.0958,2A,6A,1,0.6129999999999995,35.1916023313382,,
033,0,1,440,463.1086,6A,9B,1,0.03319999999996526,0.24669652964921607,,
033,0,1,440,463.2084,9B,6A,1,0.03390000000001692,0.27131272132880646,,
033,0,1,440,463.6662,6A,PB,1,0.8301999999999907,113.00255113867901,,
033,0,1,440,466.7525,PB,4B,1,0.572400000000016,71.1452559358476,,
033,0,1,440,467.907,4B,9A,1,0.8317000000000121,36.39727704441516,,
033,0,1,440,468.7654,9A,6A,1,0.10309999999998354,4.407361191096934,,
033,0,1,440,469.2617,6A,9B,1,0.03299999999995862,0.5579135437142817,,
033,0,1,440,469.6942,9B,6B,1,0.06689999999997553,1.2501737629371483,,
