ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
016,E,90,94.32632,PB,0.7563999999999993,,,,
016,E,90,95.19289,1A,0.0454800000000119,,,,
016,E,90,95.2824,1B,0.0881799999999941,,,,
016,E,90,95.62507,4A,0.033290000000008,,,,
016,E,90,95.95815,2A,0.300060000000002,,,,
016,E,90,95.99187,5A,0.03291999999999,,,,
016,E,90,96.42486,2B,0.433170000000004,,,,
016,E,90,96.49209,8A,0.0329299999999932,,,,
016,E,90,96.59155,2B,0.0997600000000034,,,,
016,E,90,96.82493,5B,0.2330599999999947,,,,
016,E,90,100.5569,5A,0.0660000000000025,,,,
016,E,90,109.6857,PB,8.453100000000006,,,,
016,E,90,109.9975,1A,0.0213999999999998,,,,
016,E,90,110.0861,4B,0.0213999999999998,,,,
016,E,90,111.1073,2A,0.1460999999999899,,,,
016,E,90,111.1313,5A,0.0211000000000041,,,,
016,E,90,113.5632,2B,1.2653999999999996,,,,
016,E,90,113.596,5A,0.0334999999999894,,,,
016,E,90,114.2966,2A,0.7000000000000028,,,,
016,E,90,114.8289,4B,0.198999999999998,,,,
016,E,90,115.1058,1A,0.0234999999999985,,,,
016,E,90,119.9922,PB,24.92320000000001,,,,
