ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,controller_direction(pointing)_angle,duration_time_until_first fixation
012,0,1,190,190.0067,6A,0.2658999999999878,0,-0.06969194991924699,0.0,4.962546341703311,2.0,1.0,,
012,0,1,190,190.1393,9A,0.1668999999999982,0,-0.06406309277639001,0.0,6.723568960642773,3.0,1.0,,
012,0,1,190,190.5397,6A,0.2995999999999981,0,0.055905383414086275,0.0,5.001868089887259,2.0,1.0,,
012,0,1,190,190.8738,2B,0.2326000000000192,0,0.21214283579503854,0.0,3.1274174707274804,1.0,0.0,,
012,0,1,190,191.4394,7A,0.1000999999999976,0,-0.14100511658591372,0.0,7.883379549244661,3.0,-1.0,,
012,0,1,190,191.5395,4B,0.0670000000000072,0,-0.14231994991924724,0.0,5.808045659592274,2.0,-1.0,,
012,0,1,190,191.6727,4A,0.2330000000000041,0,-0.2550465213478185,0.0,6.301580776874751,2.0,-1.0,,
012,0,1,190,192.1393,7A,0.3333000000000083,0,-0.2375293999192471,0.0,7.957597157907685,3.0,-1.0,,
012,0,1,190,192.5057,7B,0.1995000000000004,0,-0.09031036658591378,0.0,7.367638454854677,3.0,-1.0,,
012,0,1,190,192.7728,5A,0.6662000000000035,0,-0.0651825999192471,0.0,5.663401227181241,2.0,0.0,,
012,0,1,190,193.439,5B,0.3995000000000175,0,0.00354071674741957,0.0,4.895612969487198,2.0,0.0,,
012,0,1,190,194.1382,9A,0.0668999999999755,0,0.14412333579503867,0.0,6.667543632910623,3.0,1.0,,
012,0,1,190,194.5044,3A,0.4335999999999842,0,0.12884389623459908,0.0,3.67696995556083,1.0,1.0,,
012,0,1,190,194.9708,3B,0.566599999999994,0,0.16486049125722352,0.0,3.6224598627618105,1.0,1.0,,
012,0,1,190,196.1591,PB,0.7138999999999953,0,-0.6730220440368941,0.0,1.811683500622472,0.0,0.0,,
012,0,1,190,202.7142,7B,0.0439999999999827,0,-0.5518964499192471,0.0,7.366302150732885,3.0,-1.0,,
012,0,1,190,202.8898,8A,0.2336999999999989,0,-0.3858198070621043,0.0,6.6147966617112814,3.0,0.0,,
012,0,1,190,203.1235,5A,0.0991999999999961,0,-0.40818144991924704,0.0,5.044764599777461,2.0,0.0,,
012,0,1,190,203.2569,6A,0.133199999999988,0,-0.2617872226465199,0.0,4.986275578109182,2.0,1.0,,
012,0,1,190,203.889,9A,0.2331999999999823,0,-0.0841033070621043,0.0,6.6307600275358896,3.0,1.0,,
012,0,1,190,204.1557,5B,0.2665000000000077,0,0.01803373758075294,0.0,4.857068948301828,2.0,0.0,,
012,0,1,190,204.4554,5A,0.2000999999999919,0,-0.03324769991924703,0.0,5.036519342663295,2.0,0.0,,
012,0,1,190,204.7553,7B,0.2007999999999867,0,-0.001747283252580371,0.0,7.37320625187951,3.0,-1.0,,
012,0,1,190,205.1225,4B,0.2657999999999845,0,-0.08523113741924718,0.0,5.806550019948966,2.0,-1.0,,
012,0,1,190,205.3883,1B,0.0668000000000006,0,0.03103155008075298,0.0,4.561230279559156,1.0,-1.0,,
012,0,1,190,205.6549,1A,0.1332999999999913,0,0.021134050080752975,0.0,5.144957236750926,1.0,-1.0,,
