ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
036,C,300,300.1454,2B,PB,1,0.9984000000000037,,,,
036,C,300,305.0129,PB,2A,1,2.207299999999975,,,,
036,C,300,307.5746,2A,2B,1,0.07200000000000273,,,,
036,C,300,307.9532,2B,4A,1,0.2668000000000461,,,,
036,C,300,308.2868,4A,1A,1,0.43259999999997945,,,,
036,C,300,310.255,1A,5B,1,2.9478000000000293,,,,
036,C,300,313.3518,5B,2A,1,0.07809999999994943,,,,
036,C,300,313.5556,2A,2B,1,0.023099999999999454,,,,
036,C,300,313.9852,2B,6B,1,0.06610000000000582,,,,
036,C,300,314.4179,6B,3B,1,0.29990000000003647,,,,
036,C,300,314.9601,3B,2B,1,0.11879999999996471,,,,
036,C,300,315.3269,2B,2A,1,0.06709999999998217,,,,
036,C,300,315.8936,2A,8B,1,0.033799999999985175,,,,
036,C,300,315.9274,8B,5A,1,0.03290000000004056,,,,
036,C,300,316.4934,5A,5B,1,0.034199999999998454,,,,
036,C,300,319.7257,5B,8B,1,0.03389999999996007,,,,
036,C,300,319.7596,8B,5A,1,0.033299999999997,,,,
036,C,300,319.9262,5A,8B,1,0.03370000000001028,,,,
036,C,300,319.9599,8B,4B,1,0.36520000000001573,,,,
036,C,300,320.4588,4B,1B,1,0.266399999999976,,,,
036,C,300,320.7581,1B,4A,1,0.033299999999997,,,,
036,C,300,320.9249,4A,1A,1,0.03360000000003538,,,,
036,C,300,321.2911,1A,4A,1,0.03350000000000364,,,,
036,C,300,321.794,4A,4B,1,0.10050000000001091,,,,
036,C,300,322.1696,4B,7B,1,0.06670000000002574,,,,
036,C,300,322.503,7B,4B,1,0.03300000000001546,,,,
036,C,300,322.9697,4B,5A,1,0.0998000000000161,,,,
036,C,300,323.536,5A,2A,1,0.10019999999997253,,,,
036,C,300,324.1691,2A,3A,1,0.5994999999999777,,,,
036,C,300,324.9352,3A,2B,1,1.7004999999999768,,,,
036,C,300,326.9107,2B,PB,1,1.281000000000006,,,,
