ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
037,1,480,481.3681,5B,4A,1,4.764099999999985,,,,
037,1,480,486.1987,4A,7A,1,1.598600000000033,,,,
037,1,480,487.7973,7A,5B,1,1.299699999999973,,,,
037,1,480,489.4984,5B,5A,1,0.16579999999999018,,,,
037,1,480,489.6642,5A,5B,1,0.032300000000020646,,,,
037,1,480,489.6965,5B,2A,1,0.03389999999996007,,,,
037,1,480,489.7971,2A,5B,1,0.03370000000001028,,,,
037,1,480,489.8308,5B,9A,1,0.19900000000001228,,,,
037,1,480,490.0298,9A,2B,1,0.0999999999999659,,,,
037,1,480,490.1298,2B,6B,1,0.6662000000000035,,,,
037,1,480,490.9958,6B,6A,1,0.36690000000004375,,,,
037,1,480,492.8623,6A,6B,1,0.06610000000000582,,,,
037,1,480,493.7616,6B,7A,1,0.6996000000000322,,,,
037,1,480,494.4612,7A,4B,1,0.03319999999996526,,,,
037,1,480,494.4944,4B,4A,1,0.099899999999991,,,,
037,1,480,501.1919,4A,4B,1,0.9997000000000185,,,,
037,1,480,502.2586,4B,4A,1,0.10009999999999764,,,,
037,1,480,502.3915,4A,4B,1,1.1655000000000086,,,,
037,1,480,503.5918,4B,7A,1,0.03290000000004056,,,,
037,1,480,503.8241,7A,5B,1,2.2667999999999893,,,,
037,1,480,506.4233,5B,6B,1,0.2663000000000011,,,,
037,1,480,506.6896,6B,3A,1,0.23270000000002256,,,,
037,1,480,506.9223,3A,2B,1,0.9089000000000169,,,,
037,1,480,507.9114,2B,5B,1,0.053799999999966985,,,,
037,1,480,507.9652,5B,2A,1,0.13960000000002992,,,,
037,1,480,508.2107,2A,PB,1,0.6242000000000303,,,,
