ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,active_disruption,passive_disruption,duration_time_until_first_fixation
019,0,1,450,450.0067,PB,2.649000000000001,0,-0.44464329712336254,0,2.86215974838425,0.0,0.0,0,0,0.006700000000023465
019,0,1,450,452.1037,7B,0.0666999999999689,0,-0.09426043505439718,0,7.489253330376604,3.0,-1.0,0,0,2.1037000000000035
019,0,1,450,452.2033,2B,0.3000999999999862,0,-0.031956407276619116,0,3.162852000497251,1.0,0.0,0,0,2.203300000000013
019,0,1,450,452.5034,8A,0.4999000000000251,0,-0.17368611838773027,0,6.58736508576335,3.0,0.0,0,0,2.503399999999999
019,0,1,450,453.0033,5B,0.0669999999999504,0,-0.1557646850543969,0,5.030787862028518,2.0,0.0,0,0,3.0033000000000243
019,0,1,450,453.2366,7B,0.0668000000000006,0,-0.056384185054396796,0,7.6658496135652845,3.0,-1.0,0,0,3.23660000000001
019,0,1,450,453.5366,4A,0.0663999999999873,0,-0.052428685054396795,0,6.611261593125059,2.0,-1.0,1,0,3.5366000000000213
019,0,1,450,454.278,PB,2.3745999999999867,0,-0.5456600435449631,0,2.442740595533133,0.0,0.0,0,0,4.27800000000002
019,0,1,450,457.212,4B,0.2101000000000112,0,-0.1785423725543969,0,5.721562105909131,2.0,-1.0,1,0,7.211999999999989
019,0,1,450,457.5891,5A,0.1002000000000293,0,-0.039132851721063545,0,4.843181069048667,2.0,0.0,0,0,7.5890999999999735
019,0,1,450,457.6893,5B,0.2658999999999878,0,-0.04156512255439693,0,5.400175949220362,2.0,0.0,0,0,7.689300000000003
019,0,1,450,458.3219,9A,0.2328999999999723,0,0.0016159578027458313,0,6.65153673916455,3.0,1.0,1,0,8.321900000000028
019,0,1,450,458.7214,9B,0.0670999999999821,0,-0.007441685054397129,0,6.870630322336714,3.0,1.0,0,0,8.721400000000017
019,0,1,450,458.7885,3A,0.3994999999999891,0,0.1369306482789364,0,3.1508589509768803,1.0,1.0,0,1,8.788499999999999
019,0,1,450,459.188,6B,0.2995999999999981,0,0.21512503716782522,0,5.086975374876771,2.0,1.0,1,0,9.187999999999988
019,0,1,450,459.4876,9B,0.0668000000000006,0,0.222306064945603,0,6.624397007088799,3.0,1.0,0,0,9.487599999999986
019,0,1,450,459.6099,6A,0.0970000000000368,0,0.16679443994560295,0,4.751027251002778,2.0,1.0,1,0,9.609899999999982
019,0,1,450,459.7069,9B,0.0696999999999548,0,0.18760248161226967,0,6.572086114957945,3.0,1.0,0,0,9.706900000000019
019,0,1,450,459.7766,6A,0.0665000000000191,0,0.251618064945603,0,4.738560414650763,2.0,1.0,1,0,9.776599999999974
019,0,1,450,459.8431,9B,0.0668000000000006,0,0.28056806494560305,0,6.5553335047122765,3.0,1.0,0,0,9.843099999999993
019,0,1,450,460.31,5A,0.1662000000000034,0,0.26727831494560295,0,4.62115332885663,2.0,0.0,0,0,10.310000000000002
019,0,1,450,460.7093,4A,0.1668999999999982,0,-0.012308685054396928,0,5.958584851329047,2.0,-1.0,1,0,10.709299999999985
019,0,1,450,461.2654,PB,3.135600000000011,1,-0.3501175207686827,0,2.5389329196130515,0.0,0.0,0,0,11.2654
019,0,1,450,465.0772,2A,0.2538999999999873,0,0.023447814945603107,0,3.088002873334135,1.0,0.0,0,0,15.077200000000005
019,0,1,450,466.3622,PB,2.702300000000037,0,-0.4759995290910942,0,2.045327847971835,0.0,0.0,0,0,16.362199999999973
019,0,1,450,474.1649,2A,0.0611000000000103,0,-0.13962306005439695,0,3.3532442087384045,1.0,0.0,0,0,24.16489999999999
019,0,1,450,474.592,7B,0.2007000000000403,0,-0.13841943505439705,0,7.296961629240844,3.0,-1.0,0,0,24.591999999999985
019,0,1,450,474.8922,2A,0.3333999999999832,0,-0.114041185054397,0,3.3560792128733636,1.0,0.0,0,0,24.892200000000003
019,0,1,450,475.2256,2B,0.3996999999999957,0,-0.02310435172106366,0,3.0135526254921676,1.0,0.0,0,0,25.225599999999986
019,0,1,450,475.7256,9B,0.1994000000000255,0,0.04415706494560312,0,6.052589530482077,3.0,1.0,0,0,25.725599999999986
019,0,1,450,475.925,3A,0.0998000000000161,0,-0.05952385172106367,0,2.9633045216808314,1.0,1.0,0,1,25.92500000000001
019,0,1,450,476.0248,6B,0.3009999999999877,0,-0.03842179616550805,0,4.9330518559589525,2.0,1.0,1,0,26.024800000000027
019,0,1,450,476.3258,3A,0.0988999999999578,0,0.07047881494560304,0,3.022816056706438,1.0,1.0,0,1,26.325800000000015
019,0,1,450,476.491,9B,0.1681000000000381,0,0.0888785149456031,0,6.285335166999383,3.0,1.0,0,0,26.490999999999985
019,0,1,450,477.1913,1B,0.0666999999999689,0,-0.160487435054397,0,4.5730792919075975,1.0,-1.0,0,0,27.191300000000012
019,0,1,450,477.7574,1A,0.1329999999999813,0,-0.18401643505439702,0,5.110593832008064,1.0,-1.0,0,0,27.75740000000002
019,0,1,450,477.8904,4A,0.2149000000000001,0,-0.045452435054397056,0,6.151174226679588,2.0,-1.0,1,0,27.8904
019,0,1,450,478.9123,1B,0.4664999999999963,0,0.32801134619560296,0,4.45103705813295,1.0,-1.0,0,0,28.912300000000016
019,0,1,450,479.9789,1A,0.1005000000000109,0,0.34416281494560286,0,5.067742048467567,1.0,-1.0,0,0,29.97890000000001
