ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,controller_direction(pointing)_angle,duration_time_until_first fixation
017,0,1,380,380.501,PB,0.2005000000000336,0,0.46957627882703973,0,2.597623148318579,0.0,0.0,,
017,0,1,380,381.3651,4B,0.1243000000000051,0,0.07715819549370662,0,6.167796804011331,2.0,-1.0,,
017,0,1,380,381.7224,7A,0.2672000000000025,0,0.23445450799370648,0,8.272538660475856,3.0,-1.0,,
017,0,1,380,381.9896,4B,0.1331000000000131,0,0.1715128204937063,0,6.131906884351981,2.0,-1.0,,
017,0,1,380,382.1227,7A,0.0665000000000191,0,0.2504446954937065,0,8.144714486531537,3.0,-1.0,,
017,0,1,380,382.2228,4B,0.099299999999971,0,0.23750902882703992,0,6.181314899919744,2.0,-1.0,,
017,0,1,380,382.6212,PB,0.0663000000000124,1,-0.2409946433951824,0,2.2337056484751137,0.0,0.0,,
017,0,1,380,386.4066,5A,0.0937999999999874,0,0.029333195493706388,0,5.425734547355327,2.0,0.0,,
017,0,1,380,386.5004,5B,0.2309999999999945,0,-0.055100947363436355,0,5.444004595133422,2.0,0.0,,
017,0,1,380,386.7639,6A,0.100999999999999,0,0.1563910288270399,0,5.140721309863575,2.0,1.0,,
017,0,1,380,386.8649,9A,0.0656000000000176,0,0.07715069549370646,0,6.783057569342992,3.0,1.0,,
017,0,1,380,386.9305,6A,0.2665000000000077,0,0.08646432049370653,0,5.8347666375727645,2.0,1.0,,
017,0,1,380,387.197,9B,0.2667999999999892,0,0.0942232579937064,0,42.25196636596537,3.0,1.0,,
017,0,1,380,387.4966,6B,0.1338000000000079,0,0.10929519549370648,0,5.174430190478703,2.0,1.0,,
017,0,1,380,387.6966,3B,0.1999999999999886,0,0.23395761216037317,0,3.4154412965839422,1.0,1.0,,
017,0,1,380,387.9633,3A,0.2004999999999768,0,0.2723830288270397,0,3.1308271959742555,1.0,1.0,,
017,0,1,380,388.1987,5B,0.3670000000000186,0,0.2896830591300702,0,5.112743128768802,2.0,0.0,,
017,0,1,380,388.8295,PB,0.6636000000000308,0,-0.06376914541538442,0,2.6545985397782803,0.0,0.0,,
017,0,1,380,389.645,4B,0.2399000000000342,0,-0.5360825545062935,0,6.53342207731055,2.0,-1.0,,
017,0,1,380,389.9795,5B,0.0610000000000354,0,-0.3797968045062935,0,5.142833817736332,2.0,0.0,,
017,0,1,380,390.0405,8A,0.2010999999999967,0,-0.21721163783962685,0,6.560541056197266,3.0,0.0,,
017,0,1,380,390.3408,7B,0.0668000000000006,0,0.03367094549370653,0,7.7043156300258655,3.0,-1.0,,
017,0,1,380,390.4076,2A,0.1660999999999717,0,0.04035179549370653,0,3.8031463876956884,1.0,0.0,,
017,0,1,380,390.6734,4A,0.1003999999999791,0,0.13202769549370652,0,6.744919190467428,2.0,-1.0,,
017,0,1,380,390.8071,1B,0.0663999999999873,0,0.20631644549370654,0,4.993868358901329,1.0,-1.0,,
017,0,1,380,391.2396,PB,1.9825999999999908,0,-0.2474007740184887,0,2.0498006543407237,0.0,0.0,,
017,0,1,380,393.5996,4A,0.0525999999999839,0,-0.2804045545062934,0,6.781810799738841,2.0,-1.0,,
017,0,1,380,394.1186,7A,0.0997999999999592,0,-0.06221947117296023,0,8.221769002247914,3.0,-1.0,,
017,0,1,380,394.4846,4B,0.099899999999991,0,0.09652569549370653,0,6.247424297628871,2.0,-1.0,,
017,0,1,380,394.651,1B,0.0996999999999843,0,0.19849752882703978,0,5.0320694909680475,1.0,-1.0,,
017,0,1,380,395.5175,8A,0.1998000000000388,0,0.1895025288270399,0,6.912657214259441,3.0,0.0,,
017,0,1,380,395.7173,5B,0.0662999999999556,0,0.14224962406513494,0,5.153947435856504,2.0,0.0,,
017,0,1,380,396.2507,8A,0.0996000000000094,0,0.2101325288270397,0,6.928141085444454,3.0,0.0,,
017,0,1,380,396.3503,8B,0.2001000000000203,0,0.1195434454937064,0,6.879939006265007,3.0,0.0,,
017,0,1,380,396.5839,6A,0.3670999999999935,0,0.22995451367552464,0,5.1433385520924215,2.0,1.0,,
