ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,controller_direction(pointing)_angle,duration_time_until_first fixation
024,1,0,260,260.0192,1B,0.2667999999999892,0,0.22524294306712314,0.0,3.2992776329490736,1.0,-1.0,,
024,1,0,260,260.286,7A,0.0670999999999821,0,0.3074900680671232,0.0,6.960924749410077,3.0,-1.0,,
024,1,0,260,260.4191,4A,0.2001999999999952,0,0.4101127764004564,0.0,5.207468549807042,2.0,-1.0,,
024,1,0,260,261.1525,7A,0.3993000000000393,0,0.682987568067123,0.0,7.6230352690688745,3.0,-1.0,,
024,1,0,260,261.5851,4A,0.2006999999999834,0,0.7412958180671231,0.0,5.106430915381963,2.0,-1.0,,
024,1,0,260,261.8851,5A,0.3670999999999935,0,0.8771031362489413,0.0,5.378419367076686,2.0,0.0,,
024,1,0,260,262.2522,8B,0.1993999999999687,0,0.8987689847337897,0.0,7.147278500351692,3.0,0.0,,
024,1,0,260,262.6189,2B,0.1659999999999968,0,0.8278602180671231,0.0,3.893299458037454,1.0,0.0,,
024,1,0,260,262.8178,6A,0.2335000000000491,0,0.7861021752099803,0.0,6.4208211298497275,2.0,1.0,,
024,1,0,260,263.3174,PB,1.8356999999999744,0,0.07793450473378978,0.0,1.4544048266044627,0.0,0.0,,
024,1,0,260,265.5169,2B,0.1336000000000012,0,-0.08556718193287688,0.0,3.6618025302928334,1.0,0.0,,
024,1,0,260,265.6839,5A,0.1664000000000101,0,0.050324018067123166,0.0,4.956819686596868,2.0,0.0,,
024,1,0,260,265.8503,8A,0.066599999999994,0,0.14709706806712308,0.0,6.567880635681961,3.0,0.0,,
024,1,0,260,265.95,4B,0.1333999999999946,0,0.17287481806712307,0.0,4.802028123781755,2.0,-1.0,,
024,1,0,260,266.2163,7A,0.1005999999999858,0,0.2392373180671231,0.0,6.790661143661564,3.0,-1.0,,
024,1,0,260,266.3501,4B,0.2995000000000232,0,0.2674685402893453,0.0,4.828024321263218,2.0,-1.0,,
024,1,0,260,267.0166,6A,0.2001999999999952,0,0.34869740140045646,0.0,5.90181474557074,2.0,1.0,,
024,1,0,260,267.2497,3A,0.4326999999999543,0,0.35459301037481544,0.0,4.329917668557334,1.0,1.0,,
024,1,0,260,267.6824,6B,0.200300000000027,0,0.4557377347337898,0.0,6.069221332143449,2.0,1.0,,
024,1,0,260,267.8827,6A,0.3999999999999772,0,0.36565940140045644,0.0,5.506399949275924,2.0,1.0,,
024,1,0,260,269.3487,2B,0.5996999999999844,0,0.3894947347337898,0.0,34.98968252572866,1.0,0.0,,
024,1,0,260,269.9484,5B,0.366800000000012,0,0.5078112726125777,0.0,4.4319114049248,2.0,0.0,,
024,1,0,260,270.3152,8A,0.2339999999999804,0,0.5526920323528374,0.0,6.43951328941216,3.0,0.0,,
024,1,0,260,270.5816,5B,1.800800000000038,1,0.6496239106597159,0.0666999999999689,5.001602252019142,2.0,0.0,,
024,1,0,260,272.3824,8B,0.0994999999999777,0,0.7213513180671232,0.0995000000000344,6.6286260215019865,3.0,0.0,,
024,1,0,260,272.4819,5B,0.1333999999999946,0,0.6847631930671231,0.0,4.941427413455379,2.0,0.0,,
024,1,0,260,272.6153,8B,0.3000999999999862,0,0.7471590402893452,0.2992999999999593,6.455512431897915,3.0,0.0,,
024,1,0,260,273.5798,PB,1.3564000000000078,0,-0.0643017940018424,0.0,2.8070390353803,0.0,0.0,,
024,1,0,260,275.1396,2A,0.1771000000000526,0,-0.04688611943287685,0.0,3.663640010810383,1.0,0.0,,
024,1,0,260,275.4253,2B,0.4333000000000311,0,0.042939818067123076,0.0,3.6424011808174748,1.0,0.0,,
024,1,0,260,275.8586,5B,0.2676999999999907,0,0.2516653805671231,0.0,5.120956160649902,2.0,0.0,,
