ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,controller_direction(pointing)_angle,duration_time_until_first fixation
010,0,0,230,230.0219,PB,0.910899999999998,1,-0.5015363350739723,0,2.7125769951811534,0.0,0.0,,
010,0,0,230,236.9437,4A,0.0857000000000027,0,-0.036930199271503206,0,6.014662075821143,2.0,-1.0,,
010,0,0,230,237.1196,4B,0.0431000000000096,0,-0.15038494927150325,0,5.568104337746629,2.0,-1.0,,
010,0,0,230,237.1979,5A,0.2312000000000011,0,-0.04057848498578912,0,4.552594036388052,2.0,0.0,,
010,0,0,230,237.4291,2B,0.2665000000000077,0,-0.20148013677150328,0,2.6667328555560834,1.0,0.0,,
010,0,0,230,237.8628,6A,0.1004000000000076,0,-0.03687736593816989,0,4.431318328147167,2.0,1.0,,
010,0,0,230,237.9632,9B,0.331799999999987,0,-0.009631049271503267,0,6.360439052578375,3.0,1.0,,
010,0,0,230,238.4284,3A,0.1334999999999979,0,0.1125868007284967,0,2.7771114398864545,1.0,1.0,,
010,0,0,230,238.9284,9A,0.1337999999999795,0,-0.027961824271503177,0,6.019597733949932,3.0,1.0,,
010,0,0,230,239.4618,7A,0.2997000000000014,0,-0.040755754827058704,0,7.456404834153066,3.0,-1.0,,
010,0,0,230,239.8612,1B,0.0999999999999943,0,-0.04914069927150333,0,4.303830751745742,1.0,-1.0,,
010,0,0,230,240.3939,1A,0.4000000000000057,0,-0.39253249093817,0,4.996069928541011,1.0,-1.0,,
010,0,0,230,241.5948,PB,0.8697999999999979,0,-0.3947367890150931,0,2.8190407559401294,0.0,0.0,,
010,0,0,230,243.1161,5A,0.0665000000000191,0,0.07649405072849658,0,4.6103466017683985,2.0,0.0,,
010,0,0,230,243.3154,2B,0.5334999999999752,0,-0.004335859271503289,0,3.027793358706682,1.0,0.0,,
010,0,0,230,244.5482,4A,0.0997999999999876,0,0.1573821340618299,0,6.014468481068803,2.0,-1.0,,
010,0,0,230,244.8479,1A,0.1334999999999979,0,-0.1152421992715032,0,5.021321022132779,1.0,-1.0,,
010,0,0,230,245.6152,4B,0.2658000000000129,0,-0.1466283867715034,0,5.499443890572586,2.0,-1.0,,
010,0,0,230,245.914,2A,0.5002000000000066,0,0.04248756739516345,0,60.36798197757931,1.0,0.0,,
010,0,0,230,246.4811,5A,0.0997000000000127,0,0.18277721739516342,0,4.4067364943707,2.0,0.0,,
010,0,0,230,247.1479,5B,0.4000000000000057,0,0.2601513840618301,0,4.305467095901029,2.0,0.0,,
010,0,0,230,247.7473,6A,0.1992999999999938,0,0.21170023822849676,0,4.310624874062894,2.0,1.0,,
010,0,0,230,248.3808,5A,0.0663000000000124,0,0.05482280072849677,0,4.609790835679826,2.0,0.0,,
010,0,0,230,248.481,2A,0.1658000000000186,0,0.1499476007284967,0,2.9538156693065085,1.0,0.0,,
010,0,0,230,248.6468,7A,0.099599999999981,0,0.14216663406183003,0,7.580592263770703,3.0,-1.0,,
010,0,0,230,248.7798,2A,0.6665000000000134,0,0.035718425728496705,0,3.7375381622994874,1.0,0.0,,
010,0,0,230,249.4463,7A,0.0664999999999906,0,0.10675980072849689,0,7.5214745213154535,3.0,-1.0,,
010,0,0,230,249.5128,2A,0.5,0,0.2013829007284967,0,2.998042499333707,1.0,0.0,,
010,0,0,230,250.8786,3B,0.2664000000000044,0,0.4038790507284966,0,3.064731669567555,1.0,1.0,,
010,0,0,230,251.3117,9B,0.099899999999991,0,0.16127563406183013,0,6.2751061483375645,3.0,1.0,,
010,0,0,230,251.4116,6A,0.3001000000000147,0,0.20243046739516346,0,4.349620826610553,2.0,1.0,,
010,0,0,230,251.9782,5B,0.3003000000000213,0,0.2961583007284968,0,4.335721504544802,2.0,0.0,,
010,0,0,230,252.7111,4A,0.1008000000000208,0,0.26248463406183015,0,6.015891805507464,2.0,-1.0,,
010,0,0,230,252.8119,1A,0.2992999999999881,0,0.060812578506274556,0,5.103876764867086,1.0,-1.0,,
010,0,0,230,254.0535,PB,2.4123999999999626,0,-0.4489208001118394,0,2.8452576869012436,0.0,0.0,,
010,0,0,230,257.277,1A,0.1462000000000216,0,-0.14711078260483668,0,5.010755569118115,1.0,-1.0,,
010,0,0,230,257.722,4B,0.2829000000000405,0,-0.07158029018059424,0,5.464870363712696,2.0,-1.0,,
010,0,0,230,258.0049,2A,0.3073999999999728,0,-0.08062886593816994,0,2.990916570224753,1.0,0.0,,
