ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
042,C,480,485.0763,8B,1.2334999999999925,,,,
042,C,480,485.6415,1A,0.0331999999999652,,,,
042,C,480,492.1284,PB,1.5266000000000304,,,,
042,C,480,492.5067,1B,0.1646000000000071,,,,
042,C,480,492.5623,7A,0.0305000000000177,,,,
042,C,480,492.7044,2A,0.0603000000000406,,,,
042,C,480,492.7368,7B,0.0261999999999602,,,,
042,C,480,492.8188,2A,0.053699999999992,,,,
042,C,480,492.9895,7B,0.1142999999999574,,,,
042,C,480,493.2515,5B,0.03389999999996,,,,
042,C,480,493.851,8B,0.2004000000000019,,,,
042,C,480,494.2182,5B,0.1989999999999554,,,,
042,C,480,494.2843,8A,0.0667000000000257,,,,
042,C,480,494.7176,9A,0.0996999999999843,,,,
042,C,480,495.5832,6A,0.8667000000000371,,,,
042,C,480,495.8496,6B,0.265199999999993,,,,
042,C,480,496.2166,6A,0.1680000000000063,,,,
042,C,480,496.6496,6B,0.0322999999999638,,,,
042,C,480,498.6143,6A,1.897799999999961,,,,
042,C,480,498.847,6B,0.1000999999999976,,,,
042,C,480,499.2808,5B,0.3331000000000017,,,,
042,C,480,499.4473,5A,0.1667999999999665,,,,
042,C,480,499.5138,6A,0.0333999999999719,,,,
042,C,480,499.6469,9B,0.1333000000000197,,,,
042,C,480,499.6805,6A,0.0332000000000221,,,,
042,C,480,499.9135,9B,0.0330999999999903,,,,
042,C,480,500.2466,6B,0.300200000000018,,,,
042,C,480,500.5468,7B,0.0330999999999903,,,,
042,C,480,500.7467,4B,0.1997000000000071,,,,
042,C,480,509.989,PB,1.8561000000000265,,,,
