ID,ExpertLevel,Complexity,30sTnterval,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
037,1,1,150,150.7574,8B,5B,1,0.13400000000001455,1.2524022294746135,0.09679782254038577,0.7223718100028005
037,1,1,150,151.3904,5B,5A,1,0.06690000000000396,0.15237912441908463,0.06567651716919881,0.981711766355679
037,1,1,150,152.324,5A,5B,1,0.033899999999988495,0.8410571723972335,0.08682790315330664,2.561295078269502
037,1,1,150,152.4922,5B,9B,1,0.13329999999999131,14.046291270051585,0.14946044437576111,1.1212336412285886
037,1,1,150,152.6585,9B,6B,1,0.13360000000000127,3.173633135744911,0.0481911418960992,0.3607121399408588
037,1,1,150,153.344,6B,6A,1,0.044900000000012597,0.13764164962952918,0.028524504377815348,0.6352896297952638
037,1,1,150,153.8002,6A,2B,1,0.06580000000002428,2.008477555269934,0.01840272300503363,0.27967664141378173
037,1,1,150,154.1663,2B,2A,1,0.30049999999999955,5.5480406555772355,0.04866487205623793,0.16194632963806324
037,1,1,150,154.5677,2A,5A,1,0.36549999999999727,8.13954105386786,0.06091183814300777,0.16665345593162303
037,1,1,150,155.4661,5A,4B,1,0.10110000000000241,2.3338245741162864,0.05360968551483942,0.5302639516799025
037,1,1,150,158.8317,4B,1B,1,0.3656999999999755,8.666736098013393,0.06052549125781626,0.16550585523057237
037,1,1,150,159.3649,1B,4B,1,0.06649999999999068,0.195150420611661,0.09514645590120521,1.4307737729506549
037,1,1,150,161.7634,4B,PB,1,0.9647000000000219,151.60707650733394,1.9548687393075783,2.0264006834327084
037,1,1,150,167.9601,PB,3B,1,0.31170000000000186,76.2405881149939,0.15627800853111098,0.501373142544466
037,1,1,150,168.4266,3B,6B,1,0.05639999999999645,3.4705592529031293,0.26816927651602096,4.754774406312728
037,1,1,150,168.6154,6B,2B,1,0.16650000000001342,9.299940240164695,0.009515749217087411,0.05715164694946934
037,1,1,150,169.1824,2B,2A,1,0.26660000000001105,23.78238227419794,0.11621407317790046,0.43591175235519747
037,1,1,150,169.9491,2A,8A,1,0.06589999999999918,1.5993003815320996,0.04472205747726709,0.6786351665746229
037,1,1,150,170.1819,8A,5A,1,0.13309999999998468,1.2130844601358501,0.04908729739963298,0.3688001307260604
037,1,1,150,170.6484,5A,5B,1,1.2331999999999823,8.460960015896653,0.051351955766066375,0.04164122264520525
037,1,1,150,171.9485,5B,4B,1,0.731899999999996,26.125459132744624,0.02730484803107357,0.03730680151806766
037,1,1,150,172.7469,4B,7B,1,0.09999999999999432,0.4573291690547663,0.029360050578975293,0.29360050578976965
037,1,1,150,175.4799,7B,7A,1,0.23280000000002588,1.0526510396237256,0.061641930007179366,0.2647849227112221
037,1,1,150,177.0452,7A,7B,1,0.03310000000001878,0.8825521713007731,0.06945389563588249,2.0983050041040205
037,1,1,150,177.2124,7B,5B,1,0.0660000000000025,2.8731406315752928,0.02756523079896129,0.41765501210545825
037,1,1,150,177.5784,5B,6A,1,0.06620000000000914,3.3648591935227916,0.08281455431263264,1.2509751406740364
037,1,1,150,177.9114,6A,9B,1,0.0332000000000221,0.5185057726875352,0.09095282823529983,2.7395430191337136
037,1,1,150,178.0775,9B,3A,1,0.034000000000020236,0.24747255778083077,1.8633581156118348,54.804650459139
037,1,1,150,178.2777,3A,2B,1,0.3673000000000002,18.336515690010984,0.11465953302281515,0.3121686169965017
037,1,1,150,178.7117,2B,5A,1,0.0327000000000055,0.45285678088919923,0.028818261068287804,0.8812923874092646
037,1,1,150,179.0443,5A,2B,1,0.03319999999999368,0.010496954191410168,4.229279335842669,127.38793180251429
037,1,1,150,179.1773,2B,5A,1,0.03360000000000696,0.132464872107942,0.012301416707030674,0.3661135924710752
037,1,1,150,179.677,5A,2A,1,0.0671000000000106,1.4372767179095156,0.024811349561037716,0.36976675947889415
