ID,ExpertLevel,Complexity,30sTnterval,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
027,0,1,330,339.8424,PB,4B,1,0.37709999999998445,61.69117892570327,0.044701539995843705,0.11854028108153156
027,0,1,330,340.3803,4B,4A,1,0.05220000000002756,3.7925171746200554,0.005999699409136711,0.11493677028991464
027,0,1,330,340.6855,4A,1B,1,0.03360000000003538,0.12326964037151455,0.01160480029987613,0.3453809613054735
027,0,1,330,340.7854,1B,8A,1,0.10020000000002938,4.258762904926186,0.06667297993940303,0.6653990013910528
027,0,1,330,340.9525,8A,2B,1,0.032300000000020646,1.36256868348541,0.03530149984065874,1.0929256916605625
027,0,1,330,341.0192,2B,8A,1,0.03429999999997335,1.1787624632976144,0.04035198573800347,1.1764427328873126
027,0,1,330,341.1854,8A,2B,1,0.033599999999978536,0.9931043931393124,6.263338656586835,186.40888858901297
027,0,1,330,341.4191,2B,9B,1,0.36489999999997735,16.76783142989765,0.05857671949554703,0.1605281433147456
027,0,1,330,342.0507,9B,3B,1,0.034199999999998454,0.11883468879590708,0.05696838061964202,1.665742123381421
027,0,1,330,342.3172,3B,9B,1,0.13339999999999463,2.923469705819164,0.0954815895965814,0.7157540449519133
027,0,1,330,343.3498,9B,2B,1,0.09940000000000282,2.3415500212588967,0.034754949489245464,0.3496473791674495
027,0,1,330,343.5832,2B,8A,1,0.03290000000004056,2.0770975551866577,0.1609226569691169,4.8912661692680395
027,0,1,330,343.7161,8A,2A,1,0.06670000000002574,3.5195007087713392,0.053002678281385475,0.7946428527940783
027,0,1,330,343.9159,2A,4A,1,0.3664999999999736,26.65772366326267,0.011978730901059874,0.032684122513126156
027,0,1,330,344.3156,4A,PB,1,0.3324999999999818,42.62668158923201,0.012551842773074787,0.037749903076918716
027,0,1,330,352.7305,PB,6A,1,0.9481000000000108,84.0746278255935,0.09576423485226626,0.10100647068058767
027,0,1,330,353.8458,6A,9A,1,0.032500000000027285,1.4783984783546726,0.08850182430640904,2.7231330555795306
027,0,1,330,353.9118,9A,6A,1,0.03299999999995862,1.3686159003559553,0.06287848634599595,1.905408677153782
027,0,1,330,353.9782,6A,3A,1,0.03289999999998372,0.6091593344881616,0.021776435139271574,0.6618977245982477
027,0,1,330,354.2115,3A,3B,1,0.0665000000000191,0.052757499807555064,0.07777339029978023,1.1695246661617729
027,0,1,330,354.4446,3B,5B,1,0.06670000000002574,3.1853034377434675,0.053888776547463796,0.8079276843694603
027,0,1,330,354.6118,5B,8B,1,0.03289999999998372,1.964216903386952,0.06069385381056795,1.8447979881640726
027,0,1,330,354.6777,8B,7A,1,0.2004999999999768,17.27013211296254,0.020014334040334703,0.09982211491439909
027,0,1,330,355.0782,7A,PB,1,0.3990000000000009,58.3023195497034,0.020723396729013795,0.051938337666701126
