ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption,number_clicked
041,E,540,540.426,PB,3.441100000000006,0,-0.30271524974113434,,,
041,E,540,540.8599,2B,0.0306999999999106,0,-0.12995072196335666,,,
041,E,540,540.9135,5A,0.0442000000000462,0,-0.17465872196335663,,,
041,E,540,540.9639,2B,0.0625999999999749,0,-0.17889297196335663,,,
041,E,540,541.3967,5B,0.4324000000000296,0,-0.19391649119412582,,,
041,E,540,542.0294,9A,0.3668999999999869,0,0.032558278036643434,,,
041,E,540,542.3296,5B,0.2332999999999856,0,0.1580428494652148,,,
041,E,540,542.8627,7A,0.2001999999999952,0,0.22735811136997683,,,
041,E,540,542.8958,4A,0.0334000000000287,0,0.19731227803664342,,,
041,E,540,543.4954,4B,0.2333999999999605,0,0.17990856375092917,,,
041,E,540,544.1611,4A,0.265700000000038,0,0.2910403405366434,,,
041,E,540,545.3827,2A,0.1336999999999761,0,0.28425370660807203,,,
041,E,540,545.9158,2B,0.4669999999999845,0,0.2626766351795006,,,
041,E,540,545.9495,8A,0.033100000000104,0,0.27262977803664334,,,
041,E,540,545.9826,2B,0.0327999999999519,0,0.2719202780366434,,,
041,E,540,546.1497,8A,0.1676999999999679,0,0.2686014780366434,,,
041,E,540,546.1831,2B,0.0339000000000169,0,0.2845847780366435,,,
041,E,540,546.2501,8A,0.0663000000000693,0,0.30922427803664343,,,
041,E,540,546.5163,2B,0.2656999999999243,0,0.3158902155366434,,,
041,E,540,546.549,8A,0.0331999999999652,0,0.3479702780366436,,,
041,E,540,546.6157,2B,0.0671000000000958,0,0.3323790280366433,,,
041,E,540,546.6493,8A,0.0330000000000154,0,0.33503827803664366,,,
041,E,540,546.6823,5B,0.0334999999998899,0,0.3246697780366432,,,
041,E,540,547.4822,2B,0.7666000000000395,0,0.2977400171670782,,,
041,E,540,548.6152,2A,0.4999000000000251,0,0.11138149678664337,,,
041,E,540,548.982,5B,0.100400000000036,0,0.28734411136997684,,,
041,E,540,549.5483,8B,0.099999999999909,0,0.2181559030366434,,,
041,E,540,552.268,5A,0.2998999999999796,0,0.39045555581442126,,,
041,E,540,552.3014,8B,0.0330000000000154,0,0.4221812780366436,,,
041,E,540,552.5344,9A,0.0331999999999652,0,0.43792827803664336,,,
041,E,540,552.9671,6A,0.4334999999999809,0,0.4018510857289511,,,
041,E,540,553.4231,3A,0.4333000000000311,0,0.5000542780366434,,,
041,E,540,554.0236,2B,0.3005999999999176,0,0.3010957224810878,,,
041,E,540,554.3226,5A,0.2997000000000298,0,0.35759405581442116,,,
041,E,540,554.556,4B,0.0661999999999807,0,0.4391659030366434,,,
041,E,540,555.1221,1B,0.0332999999999401,0,0.33237044470331023,,,
041,E,540,555.5222,1A,0.3663999999999987,0,0.3127192780366434,,,
041,E,540,556.1375,PB,0.2364000000000032,0,0.07219971553664342,,,
041,E,540,556.7998,2A,0.0330999999999903,0,-0.050250650534785155,,,
041,E,540,556.8329,7A,0.0335999999999785,0,0.1100552780366435,,,
041,E,540,557.1331,4B,0.2993000000000165,0,0.18871566692553224,,,
041,E,540,557.9326,7A,0.5664000000000442,0,0.26142757215429047,,,
041,E,540,558.1655,2A,0.0335000000000036,0,0.45195827803664335,,,
041,E,540,558.3989,5A,0.1007000000000744,0,0.44522194470331006,,,
041,E,540,558.6329,2B,0.1992999999999938,0,0.31523469470331006,,,
041,E,540,558.6655,5B,0.033800000000042,0,0.4009177780366435,,,
041,E,540,559.3654,3A,0.2001999999999952,0,0.41338384946521484,,,
041,E,540,560.7994,6A,0.8667000000000371,0,0.5358546818827972,,,
041,E,540,561.0319,3A,0.2330999999999221,0,0.4596708494652149,,,
041,E,540,561.0982,9B,0.0337999999999283,0,0.48252977803664354,,,
041,E,540,561.132,3A,0.0330000000000154,0,0.4381037780366437,,,
041,E,540,561.3983,3B,0.0336000000000922,0,0.4527750780366434,,,
041,E,540,561.8985,5B,0.1334000000000514,0,0.48227027803664346,,,
041,E,540,562.065,2B,0.1666000000000167,0,0.37789707803664324,,,
041,E,540,562.2648,5A,0.2001999999999952,0,0.3992344447033101,,,
041,E,540,563.0977,1B,0.0339999999999918,0,0.3028529208937862,,,
041,E,540,563.1317,4A,0.0330999999999903,0,0.4822167780366433,,,
041,E,540,563.8076,7A,0.0331999999999652,0,0.4327138530366435,,,
041,E,540,564.1412,2A,0.3327000000000453,0,0.4325189280366434,,,
041,E,540,564.5413,2B,0.232499999999959,0,0.4555531351795004,,,
041,E,540,564.9746,5B,0.4342000000000325,0,0.41030916265202794,,,
041,E,540,565.6071,6A,0.2001000000000203,0,0.38671319470331017,,,
041,E,540,565.9072,8B,0.2344000000000505,0,0.33611934946521493,,,
041,E,540,566.1077,5B,0.1336000000000012,0,0.2316292780366434,,,
041,E,540,566.3735,2A,0.1664000000000669,0,0.2941460780366434,,,
041,E,540,566.4733,7A,0.0674999999999954,0,0.28437152803664345,,,
041,E,540,566.6736,4B,0.0672999999999319,0,0.018090278036643426,,,
041,E,540,567.3395,2A,0.0994999999999208,0,0.11733772248108784,,,
041,E,540,567.6724,7A,0.3000000000000682,0,0.18061144470331003,,,
041,E,540,567.7059,4B,0.0336999999999534,0,0.11326677803664342,,,
041,E,540,568.0052,4A,0.033800000000042,0,0.2526557780366434,,,
041,E,540,568.6053,4B,0.3337999999999965,0,0.2948311780366434,,,
041,E,540,568.872,2A,0.2327999999999974,0,0.3859349208937863,,,
041,E,540,568.939,5A,0.0330000000000154,0,0.42581227803664357,,,
041,E,540,569.0052,2B,0.0666999999999689,0,0.37662202803664335,,,
041,E,540,569.0387,5A,0.0337000000000671,0,0.26493177803664336,,,
