ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,click_duration?,distance_to_aoi,controller_direction(pointing)_angle,controller_duration_on_AOI,duration_time_until_first fixation
010,0,0,510,510.0089,8B,0.0674999999999954,0,0.12338080072849644,,,,,
010,0,0,510,510.4753,9B,0.2661999999999693,0,0.1622159882284967,,,,,
010,0,0,510,510.775,6A,0.1668999999999982,0,0.11455310072849664,,,,,
010,0,0,510,511.7305,7B,0.0663999999999873,0,-0.03640569927150339,,,,,
010,0,0,510,512.5308,2B,0.5997999999999593,0,0.10855750906183005,,,,,
010,0,0,510,513.9299,5B,0.3338999999999714,0,0.30578555072849667,,,,,
010,0,0,510,514.6632,8B,0.1003000000000611,0,0.20798263406183004,,,,,
010,0,0,510,514.7635,9A,0.0678000000000338,0,0.22937955072849636,,,,,
010,0,0,510,514.8313,6A,0.2979999999998881,0,0.2666164673951634,,,,,
010,0,0,510,515.1293,6B,0.4998000000000502,0,0.20188896739516343,,,,,
010,0,0,510,516.1298,5B,0.1998999999999569,0,0.18448046739516344,,,,,
010,0,0,510,516.3297,8A,0.0993999999999459,0,0.19073546739516326,,,,,
010,0,0,510,516.4291,5B,0.0996000000000094,0,0.16801746739516332,,,,,
010,0,0,510,517.0619,4B,0.0993999999999459,0,0.3854451340618302,,,,,
010,0,0,510,517.2281,1B,0.1663999999999532,0,0.3496331007284965,,,,,
010,0,0,510,517.994,4B,0.2332000000000107,0,0.16966480072849688,,,,,
010,0,0,510,518.2943,2A,0.1996000000000322,0,-0.057228949271503314,,,,,
010,0,0,510,518.9938,6B,0.1997000000000071,0,0.14071705072849672,,,,,
010,0,0,510,519.5272,3A,0.1326999999999998,0,0.12057280072849674,,,,,
010,0,0,510,520.0603,8B,0.0664000000000442,0,0.19947605072849672,,,,,
010,0,0,510,520.1267,5B,0.233600000000024,0,-0.021055842128646102,,,,,
010,0,0,510,520.3603,8A,0.1660999999999148,0,0.02595150072849668,,,,,
010,0,0,510,520.5264,5A,0.4002000000000407,0,0.04445826501421107,,,,,
010,0,0,510,521.1268,8A,0.265700000000038,0,0.19158048822849677,,,,,
010,0,0,510,522.2258,8B,0.1999999999999318,0,0.19913013406183003,,,,,
010,0,0,510,522.5597,9A,0.2323999999999841,0,0.45606694358563965,,,,,
010,0,0,510,522.8254,8B,0.6334000000000515,0,0.15536611651797042,,,,,
010,0,0,510,523.6591,4B,0.1328000000000884,0,0.39749492572849676,,,,,
010,0,0,510,524.0916,1A,0.0996999999999843,0,0.057192967395163365,,,,,
010,0,0,510,524.9354,PB,0.3718000000000074,0,-0.1831453308504506,,,,,
010,0,0,510,526.0958,4B,0.0947999999999638,0,0.011869300728496976,,,,,
010,0,0,510,526.2911,2A,0.0666999999999689,0,-0.09887636593816995,,,,,
010,0,0,510,526.757,2B,0.7331000000000358,0,-0.035850562907866985,,,,,
010,0,0,510,527.4901,5A,0.2006999999999834,0,0.00625780072849665,,,,,
010,0,0,510,527.6908,5B,0.1666000000000167,0,0.02444720072849682,,,,,
010,0,0,510,527.8909,6A,0.598700000000008,0,0.014489884061830136,,,,,
010,0,0,510,528.5239,8B,0.268100000000004,0,0.01126367572849668,,,,,
010,0,0,510,529.2574,PB,0.6947999999999865,1,-0.2758049871502911,,,,,
010,0,0,510,537.9735,5B,0.2024000000000114,0,0.04924022929992538,,,,,
010,0,0,510,538.2747,5A,0.0659999999999172,0,-0.062222574271503406,,,,,
010,0,0,510,538.7081,2B,0.265700000000038,0,-0.17324269927150326,,,,,
010,0,0,510,539.307,5B,0.0674999999999954,0,-0.010015949271503288,,,,,
010,0,0,510,539.7404,9A,0.0665000000000191,0,-0.10034769927150333,,,,,
