ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
011,C,480,480.0889,3B,3A,1,0.033299999999997,,,,
011,C,480,480.2226,3A,3B,1,0.3664999999999736,,,,
011,C,480,480.7554,3B,3A,1,0.03289999999998372,,,,
011,C,480,480.9227,3A,5B,1,0.2005999999999517,,,,
011,C,480,481.1562,5B,5A,1,0.1671000000000049,,,,
011,C,480,481.3559,5A,7B,1,0.13339999999999463,,,,
011,C,480,481.7223,7B,7A,1,0.06599999999997408,,,,
011,C,480,481.9217,7A,3B,1,4.266799999999989,,,,
011,C,480,487.054,3B,6B,1,0.06830000000002201,,,,
011,C,480,487.519,6B,9B,1,0.050299999999992906,,,,
011,C,480,487.6576,9B,6A,1,0.02800000000002001,,,,
011,C,480,489.631,6A,9A,1,0.0997000000000412,,,,
011,C,480,489.9647,9A,8B,1,0.06619999999998072,,,,
011,C,480,490.2638,8B,8A,1,0.0332000000000221,,,,
011,C,480,490.4637,8A,5A,1,0.066599999999994,,,,
011,C,480,490.8633,5A,8A,1,0.034100000000023556,,,,
011,C,480,490.8974,8A,8B,1,0.33299999999997,,,,
011,C,480,491.3967,8B,8A,1,0.0333999999999719,,,,
011,C,480,491.664,8A,7A,1,0.4326000000000363,,,,
011,C,480,492.6297,7A,7B,1,0.08740000000000236,,,,
011,C,480,492.9698,7B,7A,1,0.021099999999989905,,,,
011,C,480,493.2837,7A,4A,1,0.19950000000000045,,,,
011,C,480,493.5833,4A,1A,1,0.33269999999998845,,,,
011,C,480,493.916,1A,PB,1,0.5291000000000281,,,,
011,C,480,499.7363,PB,7A,1,0.3492999999999711,,,,
011,C,480,500.1342,7A,7B,1,0.095799999999997,,,,
011,C,480,500.2598,7B,5A,1,0.05160000000000764,,,,
011,C,480,500.4693,5A,5B,1,0.0997000000000412,,,,
011,C,480,500.9356,5B,8B,1,0.13309999999995625,,,,
011,C,480,501.1359,8B,5B,1,0.23320000000001073,,,,
011,C,480,501.6022,5B,8A,1,0.033299999999997,,,,
011,C,480,501.6355,8A,5B,1,0.03350000000000364,,,,
011,C,480,502.1813,5B,8A,1,0.03309999999999036,,,,
011,C,480,502.2144,8A,5B,1,0.03280000000000882,,,,
011,C,480,506.1133,5B,8A,1,0.0331000000000472,,,,
011,C,480,506.1464,8A,5B,1,0.033499999999946795,,,,
011,C,480,506.1799,5B,8A,1,0.0332000000000221,,,,
011,C,480,506.2468,8A,5B,1,0.03300000000001546,,,,
011,C,480,506.7121,5B,8A,1,0.033699999999953434,,,,
011,C,480,506.7792,8A,5B,1,0.0332000000000221,,,,
011,C,480,507.6124,5B,8A,1,0.034100000000023556,,,,
011,C,480,507.6465,8A,5B,1,0.03309999999999036,,,,
011,C,480,508.1118,5B,8B,1,0.4667999999999779,,,,
