ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,active_disruption,passive_disruption,duration_time_until_first_fixation
019,0,1,480,480.0121,1A,0.1005000000000109,0,0.310906064945603,0.0,4.991547043092455,1.0,-1.0,0,0,0.012099999999975353
019,0,1,480,480.1785,1B,0.0998000000000161,0,0.31963548161226973,0.0,4.653711024597652,1.0,-1.0,1,0,0.17849999999998545
019,0,1,480,481.2106,PB,2.5556000000000267,0,-0.420505280054397,0.0,1.9306610806433167,0.0,0.0,0,0,1.2105999999999995
019,0,1,480,484.655,7B,0.0664000000000442,0,-0.09373768505439717,0.0,7.007228722322644,3.0,-1.0,0,0,4.654999999999973
019,0,1,480,484.8555,4B,0.1990000000000122,0,-0.1478391850543969,0.0,5.453453075680836,2.0,-1.0,0,0,4.855500000000006
019,0,1,480,485.6877,9A,0.6334999999999695,0,0.07719857810349776,0.0,6.674958613409257,3.0,1.0,1,0,5.687700000000007
019,0,1,480,486.8204,PB,2.0924999999999727,0,-0.6614126498194977,0.0,1.9879418113046627,0.0,0.0,0,0,6.8204000000000065
019,0,1,480,494.6143,5A,0.146599999999978,0,-0.3709436850543969,0.0,4.891718502565458,2.0,0.0,1,0,14.614300000000014
019,0,1,480,494.7609,8A,0.066599999999994,0,-0.32364193505439687,0.0,6.45734905021345,3.0,0.0,0,0,14.760899999999992
019,0,1,480,495.494,8B,0.1336999999999761,2,0.46652658668473357,2.4671000000000136,6.564955330462992,3.0,0.0,0,1,15.494000000000028
019,0,1,480,502.5239,PB,2.4518999999999664,0,-0.39450081997503195,0.0,1.9775989331420671,0.0,0.0,0,0,22.523900000000026
019,0,1,480,506.6692,8A,0.3659999999999854,0,0.018840542218330283,0.0,6.619014177987034,3.0,0.0,0,0,26.66919999999999
019,0,1,480,507.1017,5B,0.5330999999999904,0,-0.06987162255439693,0.0,5.272059981998691,2.0,0.0,1,0,27.101699999999994
019,0,1,480,507.8356,9A,0.3994999999999891,0,0.16220998161226965,0.0,6.439153600472372,3.0,1.0,1,0,27.8356
019,0,1,480,509.1687,5B,0.5312999999999874,0,0.2542022211956031,0.0,4.748186373353527,2.0,0.0,1,0,29.1687
