ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
021,C,420,420.0626,8B,0.0670999999999821,,,,
021,C,420,420.3289,5B,0.2644999999999982,,,,
021,C,420,420.3608,8B,0.0341999999999984,,,,
021,C,420,420.7937,5B,0.4325000000000045,,,,
021,C,420,421.4941,8B,0.6999000000000137,,,,
021,C,420,421.9943,5B,0.4991999999999734,,,,
021,C,420,422.0266,8B,0.034400000000005,,,,
021,C,420,422.2614,5B,0.2329000000000292,,,,
021,C,420,422.3942,8B,0.1333000000000197,,,,
021,C,420,422.8601,5B,0.4652999999999565,,,,
021,C,420,422.9926,8B,0.1000999999999976,,,,
021,C,420,423.126,5B,0.0332000000000221,,,,
021,C,420,423.2262,8B,0.0330999999999903,,,,
021,C,420,424.0254,2B,0.2002999999999701,,,,
021,C,420,426.8909,2A,0.1340000000000145,,,,
021,C,420,427.2577,2B,0.1333999999999946,,,,
021,C,420,428.5923,2A,0.2006000000000085,,,,
021,C,420,428.625,5A,0.0330999999999903,,,,
021,C,420,428.7242,2A,0.0339999999999918,,,,
021,C,420,429.29,4B,0.2660000000000195,,,,
021,C,420,429.3568,7A,0.0333999999999719,,,,
021,C,420,429.7239,7B,0.366800000000012,,,,
021,C,420,430.0229,4A,0.0335000000000036,,,,
021,C,420,430.69,4B,0.6662000000000035,,,,
021,C,420,430.7226,7A,0.0333999999999719,,,,
021,C,420,430.8894,7B,0.1672000000000366,,,,
021,C,420,430.9557,2A,0.0672999999999888,,,,
021,C,420,430.9905,7B,0.0326000000000021,,,,
021,C,420,431.0231,2A,0.0332000000000221,,,,
021,C,420,431.3896,7A,0.1327999999999747,,,,
021,C,420,431.7231,2A,0.0994999999999777,,,,
021,C,420,432.5569,2B,0.832300000000032,,,,
021,C,420,432.8557,9A,0.1329999999999813,,,,
021,C,420,433.1899,6A,0.1338999999999828,,,,
021,C,420,433.2228,9A,0.033299999999997,,,,
021,C,420,433.8225,5B,0.4338999999999942,,,,
021,C,420,433.8554,5A,0.0337000000000102,,,,
021,C,420,434.0559,2A,0.066599999999994,,,,
021,C,420,437.5405,PB,0.7684999999999604,,,,
021,C,420,438.4095,2A,0.3807000000000471,,,,
021,C,420,439.8092,2B,1.0667000000000255,,,,
021,C,420,440.3081,8A,0.3993000000000393,,,,
021,C,420,440.8746,5B,0.5664999999999623,,,,
021,C,420,441.2413,8B,0.0337999999999851,,,,
021,C,420,441.8402,2B,0.5983999999999696,,,,
021,C,420,442.1399,2A,0.2660999999999944,,,,
021,C,420,449.9825,PB,2.45229999999998,,,,
