ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
012,0,540,540.0312,9A,6A,1,0.03440000000000509,,,,
012,0,540,540.0995,6A,9B,1,0.03199999999992542,,,,
012,0,540,540.1315,9B,6A,1,0.03270000000009077,,,,
012,0,540,540.8306,6A,2B,1,0.06589999999994234,,,,
012,0,540,541.3264,2B,5A,1,0.02689999999995507,,,,
012,0,540,541.5402,5A,4B,1,0.4996999999999616,,,,
012,0,540,542.7065,4B,1A,1,0.4329999999999927,,,,
012,0,540,543.3062,1A,1B,1,0.3530000000000655,,,,
012,0,540,543.7115,1B,4B,1,0.059399999999982356,,,,
012,0,540,544.794,4B,4A,1,0.03390000000001692,,,,
012,0,540,545.2938,4A,7A,1,0.033699999999953434,,,,
012,0,540,545.5283,7A,4B,1,0.032500000000027285,,,,
012,0,540,545.7271,4B,7A,1,0.03350000000000364,,,,
012,0,540,545.9938,7A,7B,1,0.26660000000003947,,,,
012,0,540,546.2604,7B,5A,1,0.5996000000000095,,,,
012,0,540,546.86,5A,5B,1,0.03319999999996526,,,,
012,0,540,546.9603,5B,2B,1,0.03309999999999036,,,,
012,0,540,546.9934,2B,5B,1,0.033200000000078944,,,,
012,0,540,547.4267,5B,9A,1,0.066599999999994,,,,
012,0,540,547.8262,9A,6A,1,0.26679999999998927,,,,
012,0,540,548.36,6A,9A,1,0.06600000000003092,,,,
012,0,540,548.5594,9A,5B,1,0.266399999999976,,,,
012,0,540,549.159,5B,8A,1,0.033599999999978536,,,,
012,0,540,549.1926,8A,2B,1,0.03300000000001546,,,,
012,0,540,549.2256,2B,8A,1,0.03340000000002874,,,,
012,0,540,549.259,8A,2B,1,0.033699999999953434,,,,
012,0,540,549.2927,2B,8A,1,0.03269999999997708,,,,
012,0,540,549.3254,8A,2B,1,0.03370000000006712,,,,
012,0,540,549.5588,2B,5B,1,0.06690000000003238,,,,
012,0,540,549.6584,5B,2B,1,0.06729999999993197,,,,
012,0,540,551.0585,2B,8A,1,0.03290000000004056,,,,
012,0,540,551.2245,8A,5B,1,0.033699999999953434,,,,
012,0,540,551.2918,5B,8B,1,0.03300000000001546,,,,
012,0,540,551.3248,8B,5B,1,0.03340000000002874,,,,
012,0,540,551.3582,5B,8B,1,0.03319999999996526,,,,
012,0,540,551.7242,8B,8A,1,0.033599999999978536,,,,
012,0,540,553.8911,8A,5B,1,0.03269999999997708,,,,
012,0,540,554.1575,5B,8B,1,0.03419999999994161,,,,
012,0,540,554.2914,8B,5B,1,0.03309999999999036,,,,
012,0,540,554.3245,5B,8A,1,0.03270000000009077,,,,
012,0,540,555.3235,8A,8B,1,0.03340000000002874,,,,
012,0,540,555.39,8B,5B,1,0.13279999999997472,,,,
012,0,540,555.6895,5B,8B,1,0.033200000000078944,,,,
012,0,540,555.8577,8B,5B,1,0.031899999999950523,,,,
012,0,540,555.8896,5B,8A,1,0.03340000000002874,,,,
012,0,540,556.0907,8A,5B,1,0.03230000000007749,,,,
012,0,540,556.123,5B,8B,1,0.03309999999999036,,,,
012,0,540,558.0224,8B,6A,1,0.06670000000008258,,,,
012,0,540,558.255,6A,8B,1,0.3664999999999736,,,,
012,0,540,558.6215,8B,8A,1,0.066599999999994,,,,
012,0,540,558.8221,8A,5B,1,0.03230000000007749,,,,
012,0,540,558.8544,5B,8A,1,0.03339999999991505,,,,
012,0,540,558.9548,8A,5A,1,0.03390000000001692,,,,
012,0,540,559.0218,5A,2B,1,0.03309999999999036,,,,
012,0,540,559.1546,2B,5A,1,0.033200000000078944,,,,
012,0,540,559.1878,5A,5B,1,0.033999999999991815,,,,
012,0,540,559.6212,5B,2B,1,0.03409999999996671,,,,
012,0,540,560.1212,2B,2A,1,0.03289999999992688,,,,
012,0,540,560.3544,2A,7B,1,0.3330999999999449,,,,
012,0,540,560.7538,7B,5A,1,1.4664000000000215,,,,
012,0,540,562.82,5A,2A,1,0.03339999999991505,,,,
012,0,540,562.9529,2A,7B,1,0.03309999999999036,,,,
012,0,540,562.986,7B,2A,1,0.03380000000004202,,,,
012,0,540,563.3527,2A,5A,1,0.03350000000000364,,,,
012,0,540,563.653,5A,5B,1,0.024900000000002365,,,,
012,0,540,563.9987,5B,2B,1,0.03290000000004056,,,,
012,0,540,564.0316,2B,9A,1,0.23299999999994725,,,,
012,0,540,564.8319,9A,6A,1,0.03260000000000218,,,,
012,0,540,564.8645,6A,9B,1,0.033699999999953434,,,,
012,0,540,565.0649,9B,6A,1,0.03260000000000218,,,,
012,0,540,565.1317,6A,9B,1,0.03269999999997708,,,,
012,0,540,565.265,9B,6A,1,0.03319999999996526,,,,
012,0,540,565.5641,6A,9B,1,0.033299999999940155,,,,
012,0,540,565.9305,9B,6B,1,0.03289999999992688,,,,
012,0,540,566.1641,6B,3A,1,0.03300000000001546,,,,
012,0,540,566.4302,3A,6B,1,0.03319999999996526,,,,
012,0,540,566.6634,6B,6A,1,0.03279999999995198,,,,
012,0,540,566.864,6A,2B,1,0.43200000000001637,,,,
012,0,540,567.296,2B,5A,1,0.06610000000000582,,,,
012,0,540,567.5957,5A,2A,1,0.4678000000000111,,,,
012,0,540,568.1283,2A,5A,1,0.03350000000000364,,,,
012,0,540,568.4958,5A,1B,1,0.6318999999999733,,,,
012,0,540,569.1277,1B,4A,1,0.03350000000000364,,,,
012,0,540,569.7277,4A,4B,1,0.033699999999953434,,,,
