ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,active_disruption,passive_disruption,duration_time_until_first_fixation
005,1,0,210,210.0091,4B,0.501499999999993,0,0.32890935124868564,0.0,4.473280610245737,2.0,-1.0,0,0,0.00909999999998945
005,1,0,210,210.5083,2B,0.0999000000000194,0,0.28970701791535225,0.0,3.625619915648563,1.0,0.0,0,0,0.5082999999999913
005,1,0,210,210.6082,6A,0.1662000000000034,0,0.38774928458201885,0.0,6.2262933133106895,2.0,1.0,0,0,0.6082000000000107
005,1,0,210,211.0407,3A,0.0669000000000039,0,0.38067643458201883,0.0,5.1286262595571905,1.0,1.0,0,0,1.0406999999999869
005,1,0,210,211.1076,3B,0.1663000000000067,0,0.316364284582019,0.0,5.785887204012518,1.0,1.0,0,0,1.1075999999999908
005,1,0,210,211.5067,PB,2.9213000000000022,1,-0.13848730345625862,0.0,2.07354083884968,0.0,0.0,0,0,1.506699999999995
005,1,0,210,217.5342,2B,0.1264999999999929,0,0.11559368458201887,0.0,3.6433913634712463,1.0,0.0,0,0,7.5341999999999985
005,1,0,210,217.7606,2A,0.1665999999999883,0,0.06817548458201891,0.0,3.3037525563911805,1.0,0.0,0,0,7.760600000000011
005,1,0,210,217.9272,5A,0.566599999999994,0,0.040743802229077745,0.0,4.934929515937912,2.0,0.0,0,0,7.927199999999999
005,1,0,210,218.5934,7A,0.0664999999999906,0,0.19728280958201888,0.0,6.764713639472113,3.0,-1.0,0,0,8.593400000000003
005,1,0,210,218.8266,1B,0.0996999999999843,0,0.24263885124868553,0.0,3.145435520326282,1.0,-1.0,0,0,8.826600000000013
005,1,0,210,218.9598,4A,0.3000000000000113,0,0.4000883512486856,0.0,4.858887961914908,2.0,-1.0,0,0,8.959800000000001
005,1,0,210,219.2598,7A,0.2661999999999977,0,0.33295705958201893,0.0,6.602708900003459,3.0,-1.0,0,0,9.259800000000013
005,1,0,210,219.526,7B,0.1336000000000012,0,0.1804235595820189,0.0,6.413478402668596,3.0,-1.0,0,1,9.52600000000001
005,1,0,210,220.0589,9B,0.0999999999999943,0,0.18654235124868568,0.0,8.13784441477591,3.0,1.0,0,0,10.058899999999994
005,1,0,210,220.4586,PB,3.099199999999996,0,-0.11482197586574229,0.0,2.441971016601997,0.0,0.0,0,0,10.45859999999999
005,1,0,210,223.7798,6A,0.1782000000000039,0,0.141597541724876,0.0,6.284943981326997,2.0,1.0,0,0,13.779799999999994
005,1,0,210,223.9908,2B,0.1667999999999949,0,0.1349675845820189,0.0,3.6285035104041428,1.0,0.0,0,0,13.990800000000007
005,1,0,210,224.2574,2A,0.3333000000000083,0,0.2192427845820189,0.0,3.2706378663684035,1.0,0.0,0,0,14.25739999999999
005,1,0,210,224.5907,5B,0.266600000000011,0,0.13670055958201893,0.0,5.137485742948142,2.0,0.0,0,0,14.590699999999998
005,1,0,210,224.9237,8B,0.1673000000000115,0,0.18375768458201888,0.0,6.885274236992875,3.0,0.0,0,0,14.923699999999997
005,1,0,210,225.091,5A,0.1659999999999968,0,0.25572728458201893,0.0,5.34785102943822,2.0,0.0,0,0,15.091000000000008
005,1,0,210,225.257,8B,0.1996000000000037,0,0.3358700179153522,0.0,6.928357144889616,3.0,0.0,0,0,15.257000000000005
005,1,0,210,225.4566,5A,0.1007999999999924,0,0.39942801791535226,0.0,4.977403630743903,2.0,0.0,0,0,15.456600000000009
005,1,0,210,226.4234,8B,0.1669000000000267,1,0.07928414046437182,0.3671999999999964,6.919266801931616,3.0,0.0,0,0,16.423399999999987
005,1,0,210,231.5218,5A,0.1665999999999883,0,0.3208501845820189,0.0,4.773713046476336,2.0,0.0,0,0,21.521800000000013
005,1,0,210,232.0544,4B,0.2001000000000203,0,0.5000050179153522,0.0,4.567526566702103,2.0,-1.0,0,0,22.054399999999987
005,1,0,210,232.2545,7B,0.0996999999999843,0,0.5455943512486855,0.0,6.401985488252322,3.0,-1.0,0,1,22.254500000000007
005,1,0,210,232.5495,4B,0.2942999999999927,0,0.2907751290264633,0.0,4.848247790581869,2.0,-1.0,0,0,22.549499999999995
005,1,0,210,233.1437,7A,0.0668000000000006,0,0.20769143458201889,0.0,6.595477713163464,3.0,-1.0,0,0,23.143699999999995
005,1,0,210,233.2105,4A,0.200000000000017,0,0.21178685124868557,0.0,4.799189098576127,2.0,-1.0,0,0,23.210499999999996
005,1,0,210,233.4105,4B,0.2658999999999878,0,0.2043236845820189,0.0,4.630479582411868,2.0,-1.0,0,0,23.410500000000013
005,1,0,210,233.7438,7B,0.0986000000000046,0,0.27297835124868564,0.0,6.4146786231520165,3.0,-1.0,0,1,23.743799999999993
005,1,0,210,233.8424,4B,0.1665000000000134,0,0.3264348845820189,0.0,4.640424973584148,2.0,-1.0,0,0,23.842399999999998
005,1,0,210,234.0426,5A,0.0664000000000157,0,0.17714644708201888,0.0,4.953564746239108,2.0,0.0,0,0,24.042599999999993
005,1,0,210,235.9753,6A,0.1655999999999835,0,0.35645818458201894,0.0,6.277939161362047,2.0,1.0,0,0,25.975300000000004
005,1,0,210,236.5067,PB,1.3120000000000118,0,-0.07755534990073971,0.0,2.3424375074194277,0.0,0.0,0,0,26.506699999999995
