ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
003,C,300,301.0229,PB,1.400100000000009,,,,
003,C,300,302.6338,2B,0.9474999999999908,,,,
003,C,300,303.2047,2A,0.5658000000000243,,,,
003,C,300,303.9108,8B,0.0335999999999785,,,,
003,C,300,304.0775,2B,0.1660000000000536,,,,
003,C,300,307.2212,PB,2.66840000000002,,,,
003,C,300,308.0382,8B,0.0274,,,,
003,C,300,311.9517,6A,0.932799999999986,,,,
003,C,300,317.5804,PB,3.1218999999999824,,,,
003,C,300,318.2216,2B,0.0261999999999602,,,,
003,C,300,318.2478,8B,0.0253000000000156,,,,
003,C,300,318.9594,6A,0.4664999999999963,,,,
003,C,300,318.993,9B,0.0330999999999903,,,,
003,C,300,319.2259,6B,0.2333000000000424,,,,
003,C,300,319.9816,2A,0.3564000000000078,,,,
003,C,300,320.8147,2B,0.433400000000006,,,,
003,C,300,321.2365,8A,0.388499999999965,,,,
003,C,300,321.8034,8B,0.5666000000000508,,,,
003,C,300,321.8364,5B,0.0333999999999719,,,,
003,C,300,326.5839,PB,0.8274000000000115,,,,
003,C,300,327.152,8A,0.0821000000000253,,,,
003,C,300,327.1779,5B,0.0264999999999986,,,,
003,C,300,327.2044,8A,0.0260999999999853,,,,
003,C,300,327.2305,5B,0.0271000000000185,,,,
003,C,300,327.4119,8B,0.0680000000000404,,,,
003,C,300,327.8783,5B,0.3342999999999847,,,,
003,C,300,328.4115,2B,0.5329000000000406,,,,
003,C,300,328.8445,2A,0.0665000000000191,,,,
003,C,300,328.9108,7A,0.0668000000000006,,,,
003,C,300,329.9763,PB,2.925100000000043,,,,
