ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
026,E,510,510.7493,PB,1.9517000000000169,,,,
026,E,510,517.9396,6A,0.0996000000000094,,,,
026,E,510,518.0063,9B,0.0669000000000323,,,,
026,E,510,518.3729,6B,0.0669000000000323,,,,
026,E,510,518.7401,6A,0.3664999999999736,,,,
026,E,510,518.9063,5B,0.0331999999999652,,,,
026,E,510,519.767,1A,0.0274999999999181,,,,
026,E,510,520.1261,4A,0.0268000000000938,,,,
026,E,510,520.2614,7A,0.0267000000000052,,,,
026,E,510,520.4308,7B,0.0307000000000243,,,,
026,E,510,520.9609,5A,0.4996999999999616,,,,
026,E,510,521.0281,9A,0.0336999999999534,,,,
026,E,510,521.1274,9B,0.0335000000000036,,,,
026,E,510,521.5269,3A,0.2999999999999545,,,,
026,E,510,521.76,3B,0.2323999999999841,,,,
026,E,510,522.2268,3A,0.3334000000000969,,,,
026,E,510,522.7268,6A,0.1001999999999725,,,,
026,E,510,522.9271,5B,0.16700000000003,,,,
026,E,510,530.0505,PB,0.7755000000000791,,,,
026,E,510,530.5636,8A,0.0267000000000052,,,,
026,E,510,530.6447,5B,0.0837999999999965,,,,
026,E,510,531.1902,6A,0.1662999999999783,,,,
026,E,510,531.4559,6B,0.033399999999915,,,,
026,E,510,531.6959,3A,0.2015999999999849,,,,
026,E,510,531.9912,3B,0.2672000000000025,,,,
026,E,510,532.4515,6A,0.2505999999999631,,,,
026,E,510,533.0338,9A,0.5606999999999971,,,,
026,E,510,533.1005,9B,0.065900000000056,,,,
026,E,510,533.134,6A,0.0339999999999918,,,,
026,E,510,533.3008,9B,0.1663999999999532,,,,
026,E,510,533.9341,9A,0.0307000000000243,,,,
026,E,510,534.0464,5B,0.0271000000000185,,,,
026,E,510,534.1887,5A,0.0321999999999889,,,,
026,E,510,534.8109,7B,0.2325999999999339,,,,
026,E,510,534.8434,4B,0.0343000000000301,,,,
026,E,510,535.2102,4A,0.3655999999999721,,,,
026,E,510,535.3102,1B,0.0329000000000405,,,,
026,E,510,535.7436,1A,0.2662000000000262,,,,
026,E,510,535.8435,7B,0.0327000000000907,,,,
026,E,510,536.1764,2A,0.1662999999999783,,,,
026,E,510,536.6769,5A,0.5001999999999498,,,,
026,E,510,536.9095,5B,0.2331000000000358,,,,
026,E,510,536.9765,4B,0.0326000000000021,,,,
026,E,510,539.9913,PB,4.809799999999996,,,,
