ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
040,C,420,420.1371,3B,6B,1,0.03340000000002874,,,,
040,C,420,420.4043,6B,6A,1,0.0331000000000472,,,,
040,C,420,420.4374,6A,8B,1,0.033499999999946795,,,,
040,C,420,421.5383,8B,5B,1,0.06610000000000582,,,,
040,C,420,421.7045,5B,8B,1,0.03370000000001028,,,,
040,C,420,421.7382,8B,5B,1,0.03269999999997708,,,,
040,C,420,421.8714,5B,8B,1,0.06589999999999918,,,,
040,C,420,422.1371,8B,5B,1,0.0332000000000221,,,,
040,C,420,422.1703,5B,4B,1,0.06700000000000728,,,,
040,C,420,422.2373,4B,7A,1,0.0666999999999689,,,,
040,C,420,422.6031,7A,4B,1,0.06749999999999545,,,,
040,C,420,423.0031,4B,PB,1,0.3661999999999921,,,,
040,C,420,423.7774,PB,4A,1,0.28059999999999263,,,,
040,C,420,424.1245,4A,4B,1,0.10109999999997399,,,,
040,C,420,424.2256,4B,2A,1,0.03300000000001546,,,,
040,C,420,424.5582,2A,7B,1,0.03309999999999036,,,,
040,C,420,424.7583,7B,2A,1,0.03309999999999036,,,,
040,C,420,424.7914,2A,7B,1,0.033599999999978536,,,,
040,C,420,424.8581,7B,2B,1,0.0331000000000472,,,,
040,C,420,425.4586,2B,7B,1,0.03300000000001546,,,,
040,C,420,425.7245,7B,2A,1,0.03350000000000364,,,,
040,C,420,426.0904,2A,7B,1,0.03390000000001692,,,,
040,C,420,426.1243,7B,PB,1,0.532100000000014,,,,
040,C,420,427.6467,PB,4A,1,0.6397000000000048,,,,
040,C,420,428.2864,4A,4B,1,0.030300000000011096,,,,
040,C,420,428.5311,4B,7A,1,0.0262000000000171,,,,
040,C,420,428.5573,7A,5A,1,0.2318000000000211,,,,
040,C,420,428.7891,5A,5B,1,0.033599999999978536,,,,
040,C,420,428.8227,5B,8A,1,0.03309999999999036,,,,
040,C,420,428.9559,8A,5B,1,0.03360000000003538,,,,
040,C,420,429.1222,5B,8B,1,0.06689999999997553,,,,
040,C,420,429.2892,8B,9A,1,0.09969999999998436,,,,
040,C,420,429.4887,9A,6A,1,0.03370000000001028,,,,
040,C,420,429.6563,6A,8B,1,0.06600000000003092,,,,
040,C,420,430.0779,8B,4B,1,0.19990000000001373,,,,
040,C,420,430.2778,4B,2A,1,0.033799999999985175,,,,
040,C,420,430.3116,2A,7A,1,0.03289999999998372,,,,
040,C,420,430.3445,7A,4B,1,0.033299999999997,,,,
040,C,420,430.6775,4B,7A,1,0.1331000000000131,,,,
040,C,420,431.0437,7A,4A,1,0.199799999999982,,,,
040,C,420,431.7442,4A,4B,1,0.06620000000003756,,,,
040,C,420,432.0775,4B,PB,1,0.46530000000001337,,,,
040,C,420,433.2294,PB,4A,1,0.369700000000023,,,,
040,C,420,433.6518,4A,4B,1,0.026400000000023738,,,,
040,C,420,433.7326,4B,7A,1,0.18959999999998445,,,,
040,C,420,433.9222,7A,5A,1,0.06480000000004793,,,,
040,C,420,434.187,5A,5B,1,0.166499999999985,,,,
040,C,420,434.4199,5B,8B,1,0.03350000000000364,,,,
040,C,420,434.4866,8B,3A,1,0.066599999999994,,,,
040,C,420,435.3416,3A,6B,1,0.033599999999978536,,,,
040,C,420,435.3752,6B,3B,1,0.0666999999999689,,,,
040,C,420,435.7413,3B,9B,1,0.06719999999995707,,,,
040,C,420,435.8085,9B,6B,1,0.06680000000000064,,,,
040,C,420,435.8753,6B,9B,1,0.0665000000000191,,,,
040,C,420,435.9418,9B,6B,1,0.06680000000000064,,,,
040,C,420,436.0086,6B,6A,1,0.03300000000001546,,,,
040,C,420,436.0416,6A,5B,1,0.06719999999995707,,,,
040,C,420,436.2748,5B,8B,1,0.03449999999997999,,,,
040,C,420,436.3416,8B,5B,1,0.03309999999999036,,,,
040,C,420,436.4755,5B,6A,1,0.06630000000001246,,,,
040,C,420,436.7083,6A,9B,1,0.03309999999999036,,,,
040,C,420,437.2415,9B,6A,1,0.03280000000000882,,,,
040,C,420,437.6409,6A,9A,1,0.033299999999997,,,,
