ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
030,C,480,481.311,1A,0.3752999999999815,,,,
030,C,480,481.511,4A,0.1666000000000167,,,,
030,C,480,481.7437,4B,0.033299999999997,,,,
030,C,480,482.0106,4A,0.2330000000000041,,,,
030,C,480,482.0438,4B,0.0334000000000287,,,,
030,C,480,482.5102,7B,0.4332999999999742,,,,
030,C,480,482.8772,4B,0.3666000000000053,,,,
030,C,480,483.0435,7B,0.1659999999999968,,,,
030,C,480,483.7102,5A,0.6326000000000249,,,,
030,C,480,484.1096,5B,0.2667999999999892,,,,
030,C,480,484.3096,9A,0.1332999999999629,,,,
030,C,480,485.4757,6A,0.0331999999999652,,,,
030,C,480,486.1087,2B,0.3998000000000274,,,,
030,C,480,486.4417,6A,0.3331999999999766,,,,
030,C,480,487.1082,6B,0.0328999999999837,,,,
030,C,480,487.5923,6A,0.3775999999999726,,,,
030,C,480,488.1528,3A,0.4619999999999891,,,,
030,C,480,488.6527,6A,0.2001000000000203,,,,
030,C,480,489.004,9A,0.3438999999999623,,,,
030,C,480,489.5627,2B,0.5378000000000043,,,,
030,C,480,489.7292,9A,0.0330000000000154,,,,
030,C,480,490.262,6A,0.432899999999961,,,,
030,C,480,490.3294,2B,0.0328999999999837,,,,
030,C,480,490.9955,5B,0.6664000000000101,,,,
030,C,480,491.0287,8B,0.03389999999996,,,,
030,C,480,491.6618,6A,0.4659000000000333,,,,
030,C,480,491.6945,9B,0.0335999999999785,,,,
030,C,480,491.9614,6A,0.2666000000000394,,,,
030,C,480,492.0279,9B,0.0666999999999689,,,,
030,C,480,494.0271,6A,0.6669999999999732,,,,
030,C,480,494.261,9A,0.2327000000000225,,,,
030,C,480,495.3601,6A,0.3319000000000187,,,,
030,C,480,495.3931,9B,0.0335999999999785,,,,
030,C,480,495.6942,5B,0.2336999999999989,,,,
030,C,480,495.8266,5A,0.0674999999999954,,,,
030,C,480,496.0602,7B,0.233099999999979,,,,
030,C,480,496.2599,4B,0.1655000000000086,,,,
030,C,480,496.7926,4A,0.3660000000000423,,,,
030,C,480,497.2263,4B,0.4005999999999972,,,,
030,C,480,497.5594,4A,0.3324999999999818,,,,
030,C,480,498.0593,1B,0.1996000000000322,,,,
030,C,480,498.5592,4A,0.2332999999999856,,,,
030,C,480,499.1588,7A,0.600400000000036,,,,
030,C,480,499.5584,4B,0.0332000000000221,,,,
030,C,480,499.5916,7A,0.0330999999999903,,,,
030,C,480,499.9918,2B,0.1671000000000049,,,,
030,C,480,500.0917,5A,0.0996999999999843,,,,
030,C,480,500.358,5B,0.2665999999999826,,,,
030,C,480,500.3914,8B,0.033299999999997,,,,
030,C,480,500.5244,5B,0.1334000000000514,,,,
030,C,480,500.6577,8B,0.1328999999999496,,,,
030,C,480,501.1241,3A,0.1663000000000352,,,,
030,C,480,501.1908,6B,0.066599999999994,,,,
030,C,480,501.3571,3A,0.1667999999999665,,,,
030,C,480,501.7903,3B,0.233099999999979,,,,
030,C,480,502.4457,6A,0.6218999999999824,,,,
030,C,480,502.479,9A,0.0337000000000102,,,,
030,C,480,502.8795,2B,0.1329000000000064,,,,
030,C,480,502.9124,5A,0.0334000000000287,,,,
030,C,480,502.9458,7A,0.0339999999999918,,,,
030,C,480,503.4459,4B,0.2336999999999989,,,,
030,C,480,503.8456,2A,0.0341000000000235,,,,
030,C,480,503.9139,7A,0.0658999999999991,,,,
030,C,480,504.1452,4B,0.1992999999999938,,,,
030,C,480,504.4126,4A,0.2336999999999989,,,,
030,C,480,504.8785,4B,0.4327999999999861,,,,
030,C,480,505.1447,4A,0.2672000000000025,,,,
030,C,480,506.3438,1A,0.2660999999999944,,,,
030,C,480,506.3773,1B,0.0334000000000287,,,,
030,C,480,506.4107,4B,0.0333999999999719,,,,
030,C,480,507.2436,4A,0.033299999999997,,,,
030,C,480,507.5102,4B,0.1330000000000382,,,,
030,C,480,507.8451,2A,0.0665000000000191,,,,
030,C,480,509.9764,4B,2.9985000000000355,,,,
