ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
011,C,120,120.0831,6B,0.234800000000007,,,,
011,C,120,120.2821,6A,0.1569000000000073,,,,
011,C,120,120.4699,9A,0.1995000000000004,,,,
011,C,120,121.0363,5B,0.5330000000000013,,,,
011,C,120,121.3029,5A,0.2668999999999926,,,,
011,C,120,121.5029,2A,0.1998999999999995,,,,
011,C,120,121.9695,7A,0.2000000000000028,,,,
011,C,120,122.2027,7B,0.2326999999999941,,,,
011,C,120,122.3697,4B,0.0655000000000001,,,,
011,C,120,124.4353,7B,1.797699999999992,,,,
011,C,120,124.7015,1A,0.0331000000000045,,,,
011,C,120,127.9448,PB,0.977800000000002,,,,
011,C,120,128.5898,4B,0.2347000000000036,,,,
011,C,120,128.756,7A,0.0330999999999903,,,,
011,C,120,128.9553,7B,0.0339000000000169,,,,
011,C,120,129.2231,5A,0.2327999999999974,,,,
011,C,120,129.4895,5B,0.2672000000000025,,,,
011,C,120,129.557,8B,0.0320000000000106,,,,
011,C,120,129.589,5B,0.0335000000000036,,,,
011,C,120,129.7226,8B,0.1329000000000064,,,,
011,C,120,129.9558,5B,0.2335999999999956,,,,
011,C,120,130.4223,2B,0.4665999999999997,,,,
011,C,120,130.4901,6A,0.0321999999999889,,,,
011,C,120,130.8552,9B,0.1990999999999871,,,,
011,C,120,130.9215,6A,0.0673000000000172,,,,
011,C,120,130.9876,9A,0.0664999999999906,,,,
011,C,120,131.3206,9B,0.0666999999999973,,,,
011,C,120,131.5869,6B,0.266399999999976,,,,
011,C,120,132.3866,3B,0.0999999999999943,,,,
011,C,120,132.6531,6B,0.0671000000000106,,,,
011,C,120,132.9872,9B,0.3327999999999917,,,,
011,C,120,133.0865,6B,0.099899999999991,,,,
011,C,120,133.1196,3A,0.033299999999997,,,,
011,C,120,133.1529,6B,0.0333000000000254,,,,
011,C,120,133.2533,3A,0.1007999999999924,,,,
011,C,120,133.4529,9B,0.1000999999999976,,,,
011,C,120,133.6527,3A,0.1995000000000004,,,,
011,C,120,134.0198,3B,0.3337999999999965,,,,
011,C,120,134.4866,9B,0.2333999999999889,,,,
011,C,120,134.686,9A,0.2007000000000118,,,,
011,C,120,134.7527,6A,0.0656999999999925,,,,
011,C,120,134.9864,8B,0.1999000000000137,,,,
011,C,120,135.3188,9A,0.2992000000000132,,,,
011,C,120,136.9854,6A,0.7997000000000014,,,,
011,C,120,137.1855,6B,0.1993999999999971,,,,
011,C,120,137.2511,8B,0.0338999999999884,,,,
011,C,120,137.285,5B,0.0340999999999951,,,,
011,C,120,137.3191,5A,0.0330000000000154,,,,
011,C,120,137.5848,7B,0.1993999999999971,,,,
011,C,120,137.8179,7A,0.2335000000000207,,,,
011,C,120,137.9847,4B,0.166499999999985,,,,
011,C,120,138.1508,4A,0.1668999999999982,,,,
011,C,120,140.973,PB,0.4900000000000091,,,,
011,C,120,141.6295,4B,0.1672999999999831,,,,
011,C,120,141.7961,4A,0.1666000000000167,,,,
011,C,120,141.8297,4B,0.032999999999987,,,,
011,C,120,142.2287,5A,0.399799999999999,,,,
011,C,120,142.4618,2B,0.099899999999991,,,,
011,C,120,142.8285,2A,0.3345999999999947,,,,
011,C,120,145.1259,1B,0.0336000000000069,,,,
011,C,120,145.6593,1A,0.1015000000000156,,,,
011,C,120,149.998,PB,1.1779000000000224,,,,
