ID,ExpertLevel,Complexity,30sTnterval,start_transition,Source,Target,Weight,trans_duration,head_rotation_amplitude,trans_amplitude,trans_velocity
009,0,0,220,220.0151,5B,8A,1,0.03300000000001546,1.45312215436644,,
009,0,0,220,220.0815,8A,6A,1,0.6670000000000016,24.402130617391006,,
009,0,0,220,221.2149,6A,PB,1,0.36529999999999063,82.69422582483085,,
009,0,0,220,224.803,PB,4A,1,0.4076000000000022,41.790409818560434,,
009,0,0,220,227.4561,2A,4A,1,0.10009999999999764,1.3949185177110728,,
009,0,0,220,228.7555,5B,2A,1,0.6995999999999754,27.50476201694016,,
009,0,0,220,230.3213,2A,1B,1,0.3001999999999896,9.06864839154062,,
009,0,0,220,231.2877,1B,PB,1,0.5324999999999989,44.350702657719964,,
009,0,0,220,234.799,PB,1B,1,0.5322999999999922,36.20172756793906,,
009,0,0,220,235.5102,1B,4B,1,0.47569999999998913,10.546694727832922,,
009,0,0,220,236.2194,4B,1B,1,0.06589999999999918,1.1217128028963756,,
009,0,0,220,236.7221,1B,2B,1,0.3324999999999818,10.892901621290719,,
009,0,0,220,237.5302,2B,5B,1,0.0327000000000055,0.7565207606087867,,
009,0,0,220,239.7959,5B,8A,1,0.06630000000001246,0.5680415608743914,,
009,0,0,220,240.129,8A,5B,1,0.03310000000001878,0.41203956717462376,,
009,0,0,220,240.6625,5B,8B,1,0.633499999999998,3.4691163569452996,,
009,0,0,220,242.0305,8B,9A,1,0.09850000000000136,1.3875157014035677,,
009,0,0,220,242.3617,9A,8B,1,0.06680000000000064,1.6813503081586987,,
009,0,0,220,242.595,8B,5B,1,0.20070000000001187,3.991307543276733,,
009,0,0,220,242.8286,5B,7B,1,0.1664000000000101,8.024391923400866,,
009,0,0,220,243.462,7B,2A,1,0.03290000000001214,0.2119085930797162,,
009,0,0,220,243.7616,2A,5B,1,0.0998000000000161,0.8801863651016362,,
009,0,0,220,245.1151,5B,2B,1,0.06789999999998031,0.5106979225083847,,
009,0,0,220,245.415,2B,2A,1,0.03390000000001692,0.9119113336581961,,
009,0,0,220,245.7813,2A,4B,1,0.06660000000002242,1.3714487736609726,,
009,0,0,220,245.9148,4B,4A,1,0.13299999999998136,4.428827861778032,,
009,0,0,220,246.1145,4A,1B,1,0.13330000000001974,8.511904597805625,,
009,0,0,220,246.4365,1B,1A,1,0.02420000000000755,0.024320890510303173,,
009,0,0,220,246.7364,1A,1B,1,0.033299999999997,0.41091866659846943,,
009,0,0,220,247.3696,1B,1A,1,0.03340000000000032,1.3290916023942714,,
009,0,0,220,247.5359,1A,PB,1,0.36600000000001387,45.20371122862662,,
