ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
033,E,600,603.0344,PB,2.948500000000081,,,,
033,E,600,603.6171,4A,0.1997000000000071,,,,
033,E,600,603.8467,4B,0.1753999999999678,,,,
033,E,600,604.0469,2A,0.2001999999999952,,,,
033,E,600,608.6396,PB,2.512500000000045,,,,
033,E,600,609.0549,4A,0.0271000000000185,,,,
033,E,600,609.1374,4B,0.0289999999999963,,,,
033,E,600,609.4763,2A,0.0547000000000252,,,,
033,E,600,609.7902,5B,0.1000999999999976,,,,
033,E,600,609.8566,8B,0.0332000000000789,,,,
033,E,600,610.3567,5B,0.0329999999999017,,,,
033,E,600,611.526,PB,0.6298000000000457,,,,
033,E,600,612.2075,4A,0.1960000000000263,,,,
033,E,600,612.2363,4B,0.02800000000002,,,,
033,E,600,612.9219,7A,0.0335000000000036,,,,
033,E,600,613.1551,7B,0.2340999999998985,,,,
033,E,600,618.762,PB,3.046499999999924,,,,
033,E,600,619.1443,4B,0.0569000000000414,,,,
033,E,600,619.2045,2A,0.0632999999999128,,,,
033,E,600,619.2357,4B,0.0270000000000436,,,,
033,E,600,619.316,2B,0.0319999999999254,,,,
033,E,600,619.6252,5B,0.3051000000000385,,,,
033,E,600,620.6065,6A,0.7992000000000417,,,,
033,E,600,620.9402,9A,0.3328000000000202,,,,
033,E,600,621.5833,6B,0.1002999999999474,,,,
033,E,600,622.0831,9B,0.4996000000001004,,,,
033,E,600,622.5828,3A,0.4268000000000711,,,,
033,E,600,623.194,5B,0.1332999999999629,,,,
033,E,600,623.227,8A,0.0335999999999785,,,,
033,E,600,629.9724,PB,6.146499999999946,,,,
